Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
  12.37           43.77                  1.08% , 0.92         1880.06 , 998.00          154.56 , 183.00            2080.03 , 1851.00       910.5
  12.38           45.41                  1.09% , 0.82         1897.47 , 998.00          137.76 , 183.00            2080.23 , 1851.00      944.71
  12.39           41.06                  1.06% , 1.13         1845.25 , 998.00          189.84 , 183.00            2080.31 , 1851.00      854.09
   12.4           42.04                  1.07% , 1.03         1862.66 , 998.00          173.04 , 183.00            2080.51 , 1851.00      874.62
  12.44           26.45                  0.81% , 0.99         1410.05 , 998.00          166.32 , 183.00            1620.79 , 1851.00      428.73
  12.45           24.36                  0.80% , 1.09         1392.64 , 998.00          183.12 , 183.00            1620.59 , 1851.00      394.76
  12.46           28.67                  0.82% , 0.88         1427.46 , 998.00          147.84 , 183.00            1620.31 , 1851.00      464.62
  12.46           43.66                  1.08% , 0.93         1880.06 , 998.00          156.24 , 183.00            2081.71 , 1851.00      908.82
  12.47            45.3                  1.09% , 0.83         1897.47 , 998.00          139.44 , 183.00            2081.91 , 1851.00      943.03
  12.48            41.1                  1.06% , 1.14         1845.25 , 998.00          191.52 , 183.00            2081.99 , 1851.00      855.77
  12.49           41.92                  1.07% , 1.04         1862.66 , 998.00          174.72 , 183.00            2082.19 , 1851.00      872.94
  12.53           26.58                  0.81% , 0.98         1410.05 , 998.00          164.64 , 183.00            1619.11 , 1851.00      430.41
  12.54           24.47                  0.80% , 1.08         1392.64 , 998.00          181.44 , 183.00            1618.91 , 1851.00       396.2
  12.55           28.81                  0.82% , 0.87         1427.46 , 998.00          146.16 , 183.00            1618.63 , 1851.00       466.3
  12.55           43.54                  1.08% , 0.94         1880.06 , 998.00          157.92 , 183.00            2083.39 , 1851.00      907.14
  12.57           41.15                  1.06% , 1.15         1845.25 , 998.00          193.20 , 183.00            2083.67 , 1851.00      857.45
  12.57           45.18                  1.09% , 0.84         1897.47 , 998.00          141.12 , 183.00            2083.59 , 1851.00      941.35
  12.58           41.81                  1.07% , 1.05         1862.66 , 998.00          176.40 , 183.00            2083.87 , 1851.00      871.26
  12.62           26.71                  0.81% , 0.97         1410.05 , 998.00          162.96 , 183.00            1617.43 , 1851.00      432.09
  12.63            24.6                  0.80% , 1.07         1392.64 , 998.00          179.76 , 183.00            1617.23 , 1851.00      397.88
  12.64           28.94                  0.82% , 0.86         1427.46 , 998.00          144.48 , 183.00            1616.95 , 1851.00      467.98
  12.65           43.43                  1.08% , 0.95         1880.06 , 998.00          159.60 , 183.00            2085.07 , 1851.00      905.46
  12.66            41.2                  1.06% , 1.16         1845.25 , 998.00          194.88 , 183.00            2085.35 , 1851.00      859.13
  12.66           45.06                  1.09% , 0.85         1897.47 , 998.00          142.80 , 183.00            2085.27 , 1851.00      939.67
  12.67            41.7                  1.07% , 1.06         1862.66 , 998.00          178.08 , 183.00            2085.55 , 1851.00      869.58
  12.71           26.85                  0.81% , 0.96         1410.05 , 998.00          161.28 , 183.00            1615.75 , 1851.00      433.77
  12.72           24.73                  0.80% , 1.06         1392.64 , 998.00          178.08 , 183.00            1615.55 , 1851.00      399.56
  12.74           29.08                  0.82% , 0.85         1427.46 , 998.00          142.80 , 183.00            1615.27 , 1851.00      469.66
  12.74           43.31                  1.08% , 0.96         1880.06 , 998.00          161.28 , 183.00            2086.75 , 1851.00      903.78
  12.75           41.25                  1.06% , 1.17         1845.25 , 998.00          196.56 , 183.00            2087.03 , 1851.00      860.81
  12.75           44.95                  1.09% , 0.86         1897.47 , 998.00          144.48 , 183.00            2086.95 , 1851.00      937.99
  12.76           41.58                  1.07% , 1.07         1862.66 , 998.00          179.76 , 183.00            2087.23 , 1851.00       867.9
   12.8           26.98                  0.81% , 0.95         1410.05 , 998.00          159.60 , 183.00            1614.07 , 1851.00      435.45
  12.81           24.86                  0.80% , 1.05         1392.64 , 998.00          176.40 , 183.00            1613.87 , 1851.00      401.24
  12.83           29.21                  0.82% , 0.84         1427.46 , 998.00          141.12 , 183.00            1613.59 , 1851.00      471.34
  12.83            43.2                  1.08% , 0.97         1880.06 , 998.00          162.96 , 183.00            2088.43 , 1851.00       902.1
  12.84           41.29                  1.06% , 1.18         1845.25 , 998.00          198.24 , 183.00            2088.71 , 1851.00      862.49
  12.84           44.83                  1.09% , 0.87         1897.47 , 998.00          146.16 , 183.00            2088.63 , 1851.00      936.31
  12.85           41.47                  1.07% , 1.08         1862.66 , 998.00          181.44 , 183.00            2088.91 , 1851.00      866.22
  12.89           27.11                  0.81% , 0.94         1410.05 , 998.00          157.92 , 183.00            1612.39 , 1851.00      437.13
   12.9           24.99                  0.80% , 1.04         1392.64 , 998.00          174.72 , 183.00            1612.19 , 1851.00      402.92
  12.92           29.35                  0.82% , 0.83         1427.46 , 998.00          139.44 , 183.00            1611.91 , 1851.00      473.02
  12.92           43.08                  1.08% , 0.98         1880.06 , 998.00          164.64 , 183.00            2090.11 , 1851.00      900.42
  12.93           41.34                  1.06% , 1.19         1845.25 , 998.00          199.92 , 183.00            2090.39 , 1851.00      864.17
  12.93           44.71                  1.09% , 0.88         1897.47 , 998.00          147.84 , 183.00            2090.31 , 1851.00      934.63
  12.94           41.37                  1.07% , 1.09         1862.66 , 998.00          183.12 , 183.00            2090.59 , 1851.00      864.78
  12.98           27.24                  0.81% , 0.93         1410.05 , 998.00          156.24 , 183.00            1610.71 , 1851.00      438.81
  12.99           25.12                  0.80% , 1.03         1392.64 , 998.00          173.04 , 183.00            1610.51 , 1851.00       404.6
  13.01           29.48                  0.82% , 0.82         1427.46 , 998.00          137.76 , 183.00            1610.23 , 1851.00       474.7
  13.01           42.97                  1.08% , 0.99         1880.06 , 998.00          166.32 , 183.00            2091.79 , 1851.00      898.74
  13.02            44.6                  1.09% , 0.89         1897.47 , 998.00          149.52 , 183.00            2091.99 , 1851.00      932.95
  13.03           41.41                  1.07% , 1.10         1862.66 , 998.00          184.80 , 183.00            2092.27 , 1851.00      866.46
  13.07           27.38                  0.81% , 0.92         1410.05 , 998.00          154.56 , 183.00            1609.03 , 1851.00      440.49
  13.08           25.25                  0.80% , 1.02         1392.64 , 998.00          171.36 , 183.00            1608.83 , 1851.00      406.28
   13.1           29.62                  0.82% , 0.81         1427.46 , 998.00          136.08 , 183.00            1608.55 , 1851.00      476.38
   13.1           42.85                  1.08% , 1.00         1880.06 , 998.00          168.00 , 183.00            2093.47 , 1851.00      897.06
  13.11           44.48                  1.09% , 0.90         1897.47 , 998.00          151.20 , 183.00            2093.67 , 1851.00      931.27
  13.12           46.11                  1.10% , 0.80         1914.88 , 998.00          134.40 , 183.00            2093.87 , 1851.00      965.48
  13.13           41.46                  1.07% , 1.11         1862.66 , 998.00          186.48 , 183.00            2093.95 , 1851.00      868.14
  13.16           27.51                  0.81% , 0.91         1410.05 , 998.00          152.88 , 183.00            1607.35 , 1851.00      442.17
  13.17           25.38                  0.80% , 1.01         1392.64 , 998.00          169.68 , 183.00            1607.15 , 1851.00      407.96
  13.19           29.75                  0.82% , 0.80         1427.46 , 998.00          134.40 , 183.00            1606.87 , 1851.00      478.06
  13.19           42.74                  1.08% , 1.01         1880.06 , 998.00          169.68 , 183.00            2095.15 , 1851.00      895.38
   13.2           44.36                  1.09% , 0.91         1897.47 , 998.00          152.88 , 183.00            2095.35 , 1851.00      929.59
  13.21           45.99                  1.10% , 0.81         1914.88 , 998.00          136.08 , 183.00            2095.55 , 1851.00       963.8
  13.22           41.51                  1.07% , 1.12         1862.66 , 998.00          188.16 , 183.00            2095.63 , 1851.00      869.82
  13.25           27.64                  0.81% , 0.90         1410.05 , 998.00          151.20 , 183.00            1605.67 , 1851.00      443.85
  13.26           25.52                  0.80% , 1.00         1392.64 , 998.00          168.00 , 183.00            1605.47 , 1851.00      409.64
