Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   1.78           15.45                  0.83% , 1.16          361.22 , 438.00          779.52 , 672.00            1192.82 , 1172.00       184.3
   1.78             5.6                  0.92% , 1.04          400.38 , 438.00          698.88 , 672.00            1151.18 , 1172.00        64.5
   1.78            3.05                  1.00% , 1.05          435.20 , 438.00          705.60 , 672.00            1192.90 , 1172.00        36.4
   1.79            9.35                  1.17% , 0.94          509.18 , 438.00          631.68 , 672.00            1192.98 , 1172.00       111.5
   1.81           17.67                  0.80% , 1.18          348.16 , 438.00          792.96 , 672.00            1193.26 , 1172.00       210.8
   1.81            9.71                  0.91% , 1.11          396.03 , 438.00          745.92 , 672.00            1193.22 , 1172.00      115.89
   1.81             3.3                  0.95% , 1.02          413.44 , 438.00          685.44 , 672.00            1150.74 , 1172.00        38.0
   1.81            9.55                  1.12% , 0.91          487.42 , 438.00          611.52 , 672.00            1150.82 , 1172.00       109.9
   1.82            5.27                  0.97% , 1.07          422.14 , 438.00          719.04 , 672.00            1193.34 , 1172.00        62.9
   1.82            2.68                  1.08% , 1.00          470.02 , 438.00          672.00 , 672.00            1193.30 , 1172.00       32.02
   1.83            7.12                  1.14% , 0.96          496.13 , 438.00          645.12 , 672.00            1193.42 , 1172.00       85.01
   1.84           11.86                  1.15% , 0.89          500.48 , 438.00          598.08 , 672.00            1150.38 , 1172.00       136.4
   1.85           11.93                  0.88% , 1.13          382.98 , 438.00          759.36 , 672.00            1193.66 , 1172.00      142.38
   1.85             1.0                  0.98% , 1.00          426.50 , 438.00          672.00 , 672.00            1150.30 , 1172.00        11.5
   1.86           13.86                  0.81% , 1.11          352.51 , 438.00          745.92 , 672.00            1150.22 , 1172.00      159.41
   1.86            7.49                  0.94% , 1.09          409.09 , 438.00          732.48 , 672.00            1193.78 , 1172.00       89.39
   1.86            2.71                  1.05% , 1.02          456.96 , 438.00          685.44 , 672.00            1193.74 , 1172.00        32.4
   1.87             4.9                  1.11% , 0.98          483.07 , 438.00          658.56 , 672.00            1193.86 , 1172.00       58.51
   1.88           14.17                  1.18% , 0.87          513.54 , 438.00          584.64 , 672.00            1149.94 , 1172.00       162.9
   1.89           14.14                  0.85% , 1.15          369.92 , 438.00          772.80 , 672.00            1194.10 , 1172.00      168.88
   1.89             1.3                  1.01% , 0.98          439.55 , 438.00          658.56 , 672.00            1149.86 , 1172.00       14.99
   1.89            2.75                  1.02% , 1.04          443.90 , 438.00          698.88 , 672.00            1194.18 , 1172.00       32.78
    1.9           11.56                  0.84% , 1.09          365.57 , 438.00          732.48 , 672.00            1149.78 , 1172.00      132.91
    1.9           10.63                  1.19% , 0.93          517.89 , 438.00          624.96 , 672.00            1194.26 , 1172.00      126.93
   1.92           16.36                  0.82% , 1.17          356.86 , 438.00          786.24 , 672.00            1194.54 , 1172.00      195.38
   1.93            9.26                  0.87% , 1.07          378.62 , 438.00          719.04 , 672.00            1149.34 , 1172.00      106.42
   1.93            3.97                  0.99% , 1.06          430.85 , 438.00          712.32 , 672.00            1194.62 , 1172.00       47.47
   1.93            3.61                  1.04% , 0.96          452.61 , 438.00          645.12 , 672.00            1149.42 , 1172.00       41.49
   1.94            8.41                  1.16% , 0.95          504.83 , 438.00          638.40 , 672.00            1194.70 , 1172.00      100.43
   1.96            5.92                  1.07% , 0.94          465.66 , 438.00          631.68 , 672.00            1148.98 , 1172.00       67.98
   1.97            6.96                  0.90% , 1.05          391.68 , 438.00          705.60 , 672.00            1148.90 , 1172.00       79.92
   1.97            6.19                  0.96% , 1.08          417.79 , 438.00          725.76 , 672.00            1195.06 , 1172.00       73.97
   1.97            6.19                  1.13% , 0.97          491.78 , 438.00          651.84 , 672.00            1195.14 , 1172.00       73.94
    2.0            8.23                  1.10% , 0.92          478.72 , 438.00          618.24 , 672.00            1148.54 , 1172.00       94.48
   2.01            4.65                  0.93% , 1.03          404.74 , 438.00          692.16 , 672.00            1148.46 , 1172.00       53.42
   2.01             8.4                  0.93% , 1.10          404.74 , 438.00          739.20 , 672.00            1195.50 , 1172.00      100.46
   2.01            3.97                  1.10% , 0.99          478.72 , 438.00          665.28 , 672.00            1195.58 , 1172.00       47.44
   2.04           10.62                  0.90% , 1.12          391.68 , 438.00          752.64 , 672.00            1195.94 , 1172.00      126.96
   2.04           10.54                  1.13% , 0.90          491.78 , 438.00          604.80 , 672.00            1148.10 , 1172.00      120.98
   2.05            2.35                  0.96% , 1.01          417.79 , 438.00          678.72 , 672.00            1148.02 , 1172.00       26.93
   2.05            2.87                  1.07% , 1.01          465.66 , 438.00          678.72 , 672.00            1196.02 , 1172.00       34.38
   2.08           12.83                  0.87% , 1.14          378.62 , 438.00          766.08 , 672.00            1196.38 , 1172.00      153.46
   2.08            1.21                  0.99% , 0.99          430.85 , 438.00          665.28 , 672.00            1147.58 , 1172.00       13.87
   2.08           12.85                  1.16% , 0.88          504.83 , 438.00          591.36 , 672.00            1147.66 , 1172.00      147.47
   2.09           12.93                  0.82% , 1.10          356.86 , 438.00          739.20 , 672.00            1147.50 , 1172.00      148.34
   2.09            2.91                  1.04% , 1.03          452.61 , 438.00          692.16 , 672.00            1196.46 , 1172.00       34.77
   2.11           15.16                  1.19% , 0.86          517.89 , 438.00          577.92 , 672.00            1147.22 , 1172.00      173.97
   2.12           15.04                  0.84% , 1.16          365.57 , 438.00          779.52 , 672.00            1196.82 , 1172.00      179.95
   2.12            2.94                  1.01% , 1.05          439.55 , 438.00          705.60 , 672.00            1196.90 , 1172.00       35.15
   2.12            2.27                  1.02% , 0.97          443.90 , 438.00          651.84 , 672.00            1147.14 , 1172.00       26.06
   2.13           10.62                  0.85% , 1.08          369.92 , 438.00          725.76 , 672.00            1147.06 , 1172.00      121.84
   2.13            9.68                  1.18% , 0.94          513.54 , 438.00          631.68 , 672.00            1196.98 , 1172.00      115.86
   2.15             9.2                  1.11% , 0.91          483.07 , 438.00          611.52 , 672.00            1146.82 , 1172.00      105.55
   2.16           17.24                  0.81% , 1.18          352.51 , 438.00          792.96 , 672.00            1197.26 , 1172.00      206.45
   2.16            3.69                  0.94% , 1.02          409.09 , 438.00          685.44 , 672.00            1146.74 , 1172.00       42.35
   2.16            4.89                  0.98% , 1.07          426.50 , 438.00          719.04 , 672.00            1197.34 , 1172.00       58.54
   2.16            4.58                  1.05% , 0.95          456.96 , 438.00          638.40 , 672.00            1146.70 , 1172.00       52.56
   2.17            8.32                  0.88% , 1.06          382.98 , 438.00          712.32 , 672.00            1146.62 , 1172.00       95.34
   2.17            7.46                  1.15% , 0.96          500.48 , 438.00          645.12 , 672.00            1197.42 , 1172.00       89.36
   2.19            1.38                  0.97% , 1.00          422.14 , 438.00          672.00 , 672.00            1146.30 , 1172.00       15.86
   2.19           11.52                  1.14% , 0.89          496.13 , 438.00          598.08 , 672.00            1146.38 , 1172.00      132.05
    2.2           14.29                  0.80% , 1.11          348.16 , 438.00          745.92 , 672.00            1146.22 , 1172.00      163.76
    2.2            6.01                  0.91% , 1.04          396.03 , 438.00          698.88 , 672.00            1146.18 , 1172.00       68.85
    2.2             7.1                  0.95% , 1.09          413.44 , 438.00          732.48 , 672.00            1197.78 , 1172.00       85.04
    2.2             6.9                  1.08% , 0.93          470.02 , 438.00          624.96 , 672.00            1146.26 , 1172.00       79.06
