Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
  14.63           17.36                  1.13% , 0.82        1967.10 , 1638.00          551.04 , 667.00            2564.29 , 2237.00      445.06
  14.65           10.55                  1.08% , 0.95        1880.06 , 1638.00          638.40 , 667.00            2564.65 , 2237.00      270.66
  14.66           13.22                  1.10% , 0.90        1914.88 , 1638.00          604.80 , 667.00            2565.05 , 2237.00      339.08
  14.68            8.38                  1.05% , 1.03        1827.84 , 1638.00          692.16 , 667.00            2565.41 , 2237.00       215.0
   14.7            8.39                  1.00% , 1.16        1740.80 , 1638.00          779.52 , 667.00            2565.77 , 2237.00      215.32
  14.73           15.88                  1.12% , 0.85        1949.70 , 1638.00          571.20 , 667.00            2566.45 , 2237.00       407.5
  14.74            9.08                  1.07% , 0.98        1862.66 , 1638.00          658.56 , 667.00            2566.81 , 2237.00       233.1
  14.76            8.43                  1.02% , 1.11        1775.62 , 1638.00          745.92 , 667.00            2567.17 , 2237.00      216.54
  14.79           18.53                  1.14% , 0.80        1984.51 , 1638.00          537.60 , 667.00            2567.85 , 2237.00      475.91
  14.81           11.74                  1.09% , 0.93        1897.47 , 1638.00          624.96 , 667.00            2568.21 , 2237.00      301.51
  14.82            8.48                  1.04% , 1.06        1810.43 , 1638.00          712.32 , 667.00            2568.57 , 2237.00      217.75
  14.84            8.49                  0.99% , 1.19        1723.39 , 1638.00          799.68 , 667.00            2568.93 , 2237.00      218.07
  14.87            14.4                  1.11% , 0.88        1932.29 , 1638.00          591.36 , 667.00            2569.61 , 2237.00      369.93
  14.88            8.52                  1.06% , 1.01        1845.25 , 1638.00          678.72 , 667.00            2569.97 , 2237.00      218.97
   14.9            8.53                  1.01% , 1.14        1758.21 , 1638.00          766.08 , 667.00            2570.33 , 2237.00      219.29
  14.92            8.58                  1.03% , 1.09        1793.02 , 1638.00          732.48 , 667.00            2570.73 , 2237.00       220.5
  14.93           17.05                  1.13% , 0.83        1967.10 , 1638.00          557.76 , 667.00            2571.01 , 2237.00      438.34
  14.95           10.26                  1.08% , 0.96        1880.06 , 1638.00          645.12 , 667.00            2571.37 , 2237.00      263.94
  14.97           12.92                  1.10% , 0.91        1914.88 , 1638.00          611.52 , 667.00            2571.77 , 2237.00      332.36
  14.98            8.62                  1.05% , 1.04        1827.84 , 1638.00          698.88 , 667.00            2572.13 , 2237.00      221.72
   15.0            8.63                  1.00% , 1.17        1740.80 , 1638.00          786.24 , 667.00            2572.49 , 2237.00      222.04
  15.03           15.58                  1.12% , 0.86        1949.70 , 1638.00          577.92 , 667.00            2573.17 , 2237.00      400.78
  15.04             8.8                  1.07% , 0.99        1862.66 , 1638.00          665.28 , 667.00            2573.53 , 2237.00      226.38
  15.06            8.67                  1.02% , 1.12        1775.62 , 1638.00          752.64 , 667.00            2573.89 , 2237.00      223.26
  15.09           18.22                  1.14% , 0.81        1984.51 , 1638.00          544.32 , 667.00            2574.57 , 2237.00      469.19
  15.11           11.45                  1.09% , 0.94        1897.47 , 1638.00          631.68 , 667.00            2574.93 , 2237.00      294.79
  15.12            8.72                  1.04% , 1.07        1810.43 , 1638.00          719.04 , 667.00            2575.29 , 2237.00      224.47
  15.17            14.1                  1.11% , 0.89        1932.29 , 1638.00          598.08 , 667.00            2576.33 , 2237.00      363.21
  15.19            8.76                  1.06% , 1.02        1845.25 , 1638.00          685.44 , 667.00            2576.69 , 2237.00      225.69
   15.2            8.77                  1.01% , 1.15        1758.21 , 1638.00          772.80 , 667.00            2577.05 , 2237.00      226.01
  15.22            8.82                  1.03% , 1.10        1793.02 , 1638.00          739.20 , 667.00            2577.45 , 2237.00      227.22
  15.23           16.74                  1.13% , 0.84        1967.10 , 1638.00          564.48 , 667.00            2577.73 , 2237.00      431.62
  15.25            9.98                  1.08% , 0.97        1880.06 , 1638.00          651.84 , 667.00            2578.09 , 2237.00      257.22
  15.27           12.63                  1.10% , 0.92        1914.88 , 1638.00          618.24 , 667.00            2578.49 , 2237.00      325.64
  15.28            8.86                  1.05% , 1.05        1827.84 , 1638.00          705.60 , 667.00            2578.85 , 2237.00      228.44
   15.3            8.87                  1.00% , 1.18        1740.80 , 1638.00          792.96 , 667.00            2579.21 , 2237.00      228.76
  15.33           15.27                  1.12% , 0.87        1949.70 , 1638.00          584.64 , 667.00            2579.89 , 2237.00      394.06
  15.34             8.9                  1.07% , 1.00        1862.66 , 1638.00          672.00 , 667.00            2580.25 , 2237.00      229.66
  15.36            8.91                  1.02% , 1.13        1775.62 , 1638.00          759.36 , 667.00            2580.61 , 2237.00      229.98
  15.39           17.92                  1.14% , 0.82        1984.51 , 1638.00          551.04 , 667.00            2581.29 , 2237.00      462.47
  15.41           11.16                  1.09% , 0.95        1897.47 , 1638.00          638.40 , 667.00            2581.65 , 2237.00      288.07
  15.42            8.95                  1.04% , 1.08        1810.43 , 1638.00          725.76 , 667.00            2582.01 , 2237.00      231.19
  15.47            13.8                  1.11% , 0.90        1932.29 , 1638.00          604.80 , 667.00            2583.05 , 2237.00      356.49
  15.49             9.0                  1.06% , 1.03        1845.25 , 1638.00          692.16 , 667.00            2583.41 , 2237.00      232.41
   15.5            9.01                  1.01% , 1.16        1758.21 , 1638.00          779.52 , 667.00            2583.77 , 2237.00      232.73
  15.52            9.05                  1.03% , 1.11        1793.02 , 1638.00          745.92 , 667.00            2584.17 , 2237.00      233.94
  15.53           16.44                  1.13% , 0.85        1967.10 , 1638.00          571.20 , 667.00            2584.45 , 2237.00       424.9
  15.55            9.69                  1.08% , 0.98        1880.06 , 1638.00          658.56 , 667.00            2584.81 , 2237.00       250.5
  15.55           19.09                  1.15% , 0.80        2001.92 , 1638.00          537.60 , 667.00            2584.85 , 2237.00      493.32
  15.57           12.34                  1.10% , 0.93        1914.88 , 1638.00          624.96 , 667.00            2585.21 , 2237.00      318.92
  15.58             9.1                  1.05% , 1.06        1827.84 , 1638.00          712.32 , 667.00            2585.57 , 2237.00      235.16
   15.6            9.11                  1.00% , 1.19        1740.80 , 1638.00          799.68 , 667.00            2585.93 , 2237.00      235.48
  15.63           14.97                  1.12% , 0.88        1949.70 , 1638.00          591.36 , 667.00            2586.61 , 2237.00      387.34
  15.64            9.14                  1.07% , 1.01        1862.66 , 1638.00          678.72 , 667.00            2586.97 , 2237.00      236.38
  15.66            9.15                  1.02% , 1.14        1775.62 , 1638.00          766.08 , 667.00            2587.33 , 2237.00       236.7
  15.69           17.61                  1.14% , 0.83        1984.51 , 1638.00          557.76 , 667.00            2588.01 , 2237.00      455.75
  15.71           10.87                  1.09% , 0.96        1897.47 , 1638.00          645.12 , 667.00            2588.37 , 2237.00      281.35
  15.72            9.19                  1.04% , 1.09        1810.43 , 1638.00          732.48 , 667.00            2588.73 , 2237.00      237.91
  15.77           13.51                  1.11% , 0.91        1932.29 , 1638.00          611.52 , 667.00            2589.77 , 2237.00      349.77
  15.79            9.23                  1.06% , 1.04        1845.25 , 1638.00          698.88 , 667.00            2590.13 , 2237.00      239.13
   15.8            9.24                  1.01% , 1.17        1758.21 , 1638.00          786.24 , 667.00            2590.49 , 2237.00      239.45
  15.82            9.29                  1.03% , 1.12        1793.02 , 1638.00          752.64 , 667.00            2590.89 , 2237.00      240.66
  15.83           16.14                  1.13% , 0.86        1967.10 , 1638.00          577.92 , 667.00            2591.17 , 2237.00      418.18
  15.85            9.41                  1.08% , 0.99        1880.06 , 1638.00          665.28 , 667.00            2591.53 , 2237.00      243.78
  15.85           18.78                  1.15% , 0.81        2001.92 , 1638.00          544.32 , 667.00            2591.57 , 2237.00       486.6
  15.87           12.05                  1.10% , 0.94        1914.88 , 1638.00          631.68 , 667.00            2591.93 , 2237.00       312.2
  15.88            9.33                  1.05% , 1.07        1827.84 , 1638.00          719.04 , 667.00            2592.29 , 2237.00      241.88
  15.93           14.68                  1.12% , 0.89        1949.70 , 1638.00          598.08 , 667.00            2593.33 , 2237.00      380.62
  15.95            9.37                  1.07% , 1.02        1862.66 , 1638.00          685.44 , 667.00            2593.69 , 2237.00       243.1
  15.96            9.38                  1.02% , 1.15        1775.62 , 1638.00          772.80 , 667.00            2594.05 , 2237.00      243.42
  15.99           17.31                  1.14% , 0.84        1984.51 , 1638.00          564.48 , 667.00            2594.73 , 2237.00      449.03
  16.01           10.58                  1.09% , 0.97        1897.47 , 1638.00          651.84 , 667.00            2595.09 , 2237.00      274.63
