Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   2.38           16.01                  1.10% , 0.88          957.44 , 809.00          147.84 , 184.00            1152.81 , 1126.00       184.6
   2.39            12.2                  1.04% , 0.87          905.22 , 809.00          146.16 , 184.00            1099.13 , 1126.00      134.06
   2.39            9.73                  1.04% , 1.19          905.22 , 809.00          199.92 , 184.00            1152.89 , 1126.00      112.14
   2.41            5.33                  0.99% , 1.13          861.70 , 809.00          189.84 , 184.00            1098.81 , 1126.00       58.54
   2.41            9.93                  1.06% , 1.09          922.62 , 809.00          183.12 , 184.00            1153.09 , 1126.00       114.5
   2.42           13.76                  1.05% , 0.82          913.92 , 809.00          137.76 , 184.00            1098.73 , 1126.00      151.16
   2.42           12.89                  1.08% , 0.99          940.03 , 809.00          166.32 , 184.00            1153.29 , 1126.00      148.71
   2.43           17.49                  1.11% , 0.83          966.14 , 809.00          139.44 , 184.00            1153.41 , 1126.00       201.7
   2.44           10.65                  1.03% , 0.92          896.51 , 809.00          154.56 , 184.00            1098.53 , 1126.00      116.95
   2.46            7.53                  1.01% , 1.02          879.10 , 809.00          171.36 , 184.00            1098.33 , 1126.00       82.74
   2.46           11.41                  1.07% , 1.04          931.33 , 809.00          174.72 , 184.00            1153.69 , 1126.00      131.61
   2.47             5.3                  0.98% , 1.18          852.99 , 809.00          198.24 , 184.00            1098.21 , 1126.00       58.23
   2.48           14.37                  1.09% , 0.94          948.74 , 809.00          157.92 , 184.00            1153.89 , 1126.00      165.82
   2.49            9.09                  1.02% , 0.97          887.81 , 809.00          162.96 , 184.00            1097.93 , 1126.00       99.85
    2.5            9.89                  1.05% , 1.15          913.92 , 809.00          193.20 , 184.00            1154.17 , 1126.00      114.12
   2.51            5.98                  1.00% , 1.07          870.40 , 809.00          179.76 , 184.00            1097.73 , 1126.00       65.64
   2.53           15.84                  1.10% , 0.89          957.44 , 809.00          149.52 , 184.00            1154.49 , 1126.00      182.92
   2.54           12.37                  1.04% , 0.86          905.22 , 809.00          144.48 , 184.00            1097.45 , 1126.00      135.74
   2.55            9.91                  1.06% , 1.10          922.62 , 809.00          184.80 , 184.00            1154.77 , 1126.00      114.42
   2.56            5.18                  0.99% , 1.12          861.70 , 809.00          188.16 , 184.00            1097.13 , 1126.00       56.86
   2.57           13.93                  1.05% , 0.81          913.92 , 809.00          136.08 , 184.00            1097.05 , 1126.00      152.84
   2.57           12.73                  1.08% , 1.00          940.03 , 809.00          168.00 , 184.00            1154.97 , 1126.00      147.03
   2.58           17.32                  1.11% , 0.84          966.14 , 809.00          141.12 , 184.00            1155.09 , 1126.00      200.02
   2.59           10.82                  1.03% , 0.91          896.51 , 809.00          152.88 , 184.00            1096.85 , 1126.00      118.63
   2.61             7.7                  1.01% , 1.01          879.10 , 809.00          169.68 , 184.00            1096.65 , 1126.00       84.42
   2.61           11.25                  1.07% , 1.05          931.33 , 809.00          176.40 , 184.00            1155.37 , 1126.00      129.93
   2.62            5.16                  0.98% , 1.17          852.99 , 809.00          196.56 , 184.00            1096.53 , 1126.00       56.55
   2.63            14.2                  1.09% , 0.95          948.74 , 809.00          159.60 , 184.00            1155.57 , 1126.00      164.14
   2.64            9.26                  1.02% , 0.96          887.81 , 809.00          161.28 , 184.00            1096.25 , 1126.00      101.53
   2.65           10.02                  1.05% , 1.16          913.92 , 809.00          194.88 , 184.00            1155.85 , 1126.00       115.8
   2.66            6.14                  1.00% , 1.06          870.40 , 809.00          178.08 , 184.00            1096.05 , 1126.00       67.32
   2.68           12.54                  1.04% , 0.85          905.22 , 809.00          142.80 , 184.00            1095.77 , 1126.00      137.42
   2.68           15.68                  1.10% , 0.90          957.44 , 809.00          151.20 , 184.00            1156.17 , 1126.00      181.24
    2.7           10.04                  1.06% , 1.11          922.62 , 809.00          186.48 , 184.00            1156.45 , 1126.00       116.1
    2.7           18.63                  1.12% , 0.80          974.85 , 809.00          134.40 , 184.00            1156.37 , 1126.00      215.45
   2.71            5.04                  0.99% , 1.11          861.70 , 809.00          186.48 , 184.00            1095.45 , 1126.00       55.18
   2.72           14.11                  1.05% , 0.80          913.92 , 809.00          134.40 , 184.00            1095.37 , 1126.00      154.52
   2.72           12.57                  1.08% , 1.01          940.03 , 809.00          169.68 , 184.00            1156.65 , 1126.00      145.35
   2.73           17.15                  1.11% , 0.85          966.14 , 809.00          142.80 , 184.00            1156.77 , 1126.00      198.34
   2.74           10.99                  1.03% , 0.90          896.51 , 809.00          151.20 , 184.00            1095.17 , 1126.00      120.31
   2.76            7.86                  1.01% , 1.00          879.10 , 809.00          168.00 , 184.00            1094.97 , 1126.00        86.1
   2.76           11.08                  1.07% , 1.06          931.33 , 809.00          178.08 , 184.00            1157.05 , 1126.00      128.25
   2.77            5.01                  0.98% , 1.16          852.99 , 809.00          194.88 , 184.00            1094.85 , 1126.00       54.87
   2.78           14.04                  1.09% , 0.96          948.74 , 809.00          161.28 , 184.00            1157.25 , 1126.00      162.46
   2.79            9.43                  1.02% , 0.95          887.81 , 809.00          159.60 , 184.00            1094.57 , 1126.00      103.21
    2.8           10.15                  1.05% , 1.17          913.92 , 809.00          196.56 , 184.00            1157.53 , 1126.00      117.48
   2.81            6.31                  1.00% , 1.05          870.40 , 809.00          176.40 , 184.00            1094.37 , 1126.00        69.0
   2.83           12.71                  1.04% , 0.84          905.22 , 809.00          141.12 , 184.00            1094.09 , 1126.00       139.1
   2.83           15.51                  1.10% , 0.91          957.44 , 809.00          152.88 , 184.00            1157.85 , 1126.00      179.56
   2.85           10.17                  1.06% , 1.12          922.62 , 809.00          188.16 , 184.00            1158.13 , 1126.00      117.78
   2.85           18.46                  1.12% , 0.81          974.85 , 809.00          136.08 , 184.00            1158.05 , 1126.00      213.77
   2.86            4.89                  0.99% , 1.10          861.70 , 809.00          184.80 , 184.00            1093.77 , 1126.00        53.5
   2.87            12.4                  1.08% , 1.02          940.03 , 809.00          171.36 , 184.00            1158.33 , 1126.00      143.67
   2.88           16.98                  1.11% , 0.86          966.14 , 809.00          144.48 , 184.00            1158.45 , 1126.00      196.66
   2.89           11.16                  1.03% , 0.89          896.51 , 809.00          149.52 , 184.00            1093.49 , 1126.00      121.99
   2.91            8.03                  1.01% , 0.99          879.10 , 809.00          166.32 , 184.00            1093.29 , 1126.00       87.78
   2.91           10.92                  1.07% , 1.07          931.33 , 809.00          179.76 , 184.00            1158.73 , 1126.00      126.57
   2.92            4.87                  0.98% , 1.15          852.99 , 809.00          193.20 , 184.00            1093.17 , 1126.00       53.19
   2.92           13.87                  1.09% , 0.97          948.74 , 809.00          162.96 , 184.00            1158.93 , 1126.00      160.78
   2.94             9.6                  1.02% , 0.94          887.81 , 809.00          157.92 , 184.00            1092.89 , 1126.00      104.89
   2.95           10.28                  1.05% , 1.18          913.92 , 809.00          198.24 , 184.00            1159.21 , 1126.00      119.16
   2.96            6.47                  1.00% , 1.04          870.40 , 809.00          174.72 , 184.00            1092.69 , 1126.00       70.68
   2.98           12.89                  1.04% , 0.83          905.22 , 809.00          139.44 , 184.00            1092.41 , 1126.00      140.78
   2.98           15.34                  1.10% , 0.92          957.44 , 809.00          154.56 , 184.00            1159.53 , 1126.00      177.88
    3.0            10.3                  1.06% , 1.13          922.62 , 809.00          189.84 , 184.00            1159.81 , 1126.00      119.46
