Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
  14.46           16.14                  1.18% , 0.96         1027.07 , 821.00          322.56 , 342.00            1397.55 , 1221.00      225.51
  14.47           15.86                  0.81% , 0.87          705.02 , 821.00          292.32 , 342.00            1044.31 , 1221.00      165.66
  14.51           13.42                  1.10% , 1.17          957.44 , 821.00          393.12 , 342.00            1398.11 , 1221.00      187.56
  14.52           13.46                  1.12% , 1.12          974.85 , 821.00          376.32 , 342.00            1398.31 , 1221.00      188.17
  14.55           14.78                  1.17% , 0.99         1018.37 , 821.00          332.64 , 342.00            1398.63 , 1221.00      206.73
  14.56           16.01                  0.82% , 0.84          713.73 , 821.00          282.24 , 342.00            1043.23 , 1221.00      167.03
  14.56           17.22                  1.19% , 0.94         1035.78 , 821.00          315.84 , 342.00            1398.83 , 1221.00      240.94
  14.58           16.07                  0.80% , 0.89          696.32 , 821.00          299.04 , 342.00            1043.03 , 1221.00      167.64
  14.62           13.49                  1.14% , 1.07          992.26 , 821.00          359.52 , 342.00            1399.51 , 1221.00      188.78
  14.64           13.53                  1.16% , 1.02         1009.66 , 821.00          342.72 , 342.00            1399.71 , 1221.00      189.38
  14.65           16.16                  0.83% , 0.81          722.43 , 821.00          272.16 , 342.00            1042.15 , 1221.00      168.41
  14.69           13.54                  1.11% , 1.15          966.14 , 821.00          386.40 , 342.00            1400.39 , 1221.00      189.54
  14.71           13.58                  1.13% , 1.10          983.55 , 821.00          369.60 , 342.00            1400.59 , 1221.00      190.15
  14.72           13.62                  1.15% , 1.05         1000.96 , 821.00          352.80 , 342.00            1400.79 , 1221.00      190.76
  14.73           15.86                  1.18% , 0.97         1027.07 , 821.00          325.92 , 342.00            1400.91 , 1221.00      222.15
  14.75           16.24                  0.81% , 0.86          705.02 , 821.00          288.96 , 342.00            1040.95 , 1221.00      169.02
  14.78           13.62                  1.10% , 1.18          957.44 , 821.00          396.48 , 342.00            1401.47 , 1221.00      190.92
   14.8           13.66                  1.12% , 1.13          974.85 , 821.00          379.68 , 342.00            1401.67 , 1221.00      191.53
  14.82           14.51                  1.17% , 1.00         1018.37 , 821.00          336.00 , 342.00            1401.99 , 1221.00      203.37
  14.83           16.39                  0.82% , 0.83          713.73 , 821.00          278.88 , 342.00            1039.87 , 1221.00      170.39
  14.84           16.94                  1.19% , 0.95         1035.78 , 821.00          319.20 , 342.00            1402.19 , 1221.00      237.58
  14.85           16.45                  0.80% , 0.88          696.32 , 821.00          295.68 , 342.00            1039.67 , 1221.00       171.0
   14.9            13.7                  1.14% , 1.08          992.26 , 821.00          362.88 , 342.00            1402.87 , 1221.00      192.14
  14.91           13.74                  1.16% , 1.03         1009.66 , 821.00          346.08 , 342.00            1403.07 , 1221.00      192.74
  14.92           16.54                  0.83% , 0.80          722.43 , 821.00          268.80 , 342.00            1038.79 , 1221.00      171.77
  14.97           13.74                  1.11% , 1.16          966.14 , 821.00          389.76 , 342.00            1403.75 , 1221.00       192.9
  14.98           13.78                  1.13% , 1.11          983.55 , 821.00          372.96 , 342.00            1403.95 , 1221.00      193.51
   15.0           13.82                  1.15% , 1.06         1000.96 , 821.00          356.16 , 342.00            1404.15 , 1221.00      194.12
  15.01           15.58                  1.18% , 0.98         1027.07 , 821.00          329.28 , 342.00            1404.27 , 1221.00      218.79
  15.02           16.61                  0.81% , 0.85          705.02 , 821.00          285.60 , 342.00            1037.59 , 1221.00      172.38
  15.06           13.83                  1.10% , 1.19          957.44 , 821.00          399.84 , 342.00            1404.83 , 1221.00      194.28
  15.07           13.87                  1.12% , 1.14          974.85 , 821.00          383.04 , 342.00            1405.03 , 1221.00      194.89
   15.1           14.23                  1.17% , 1.01         1018.37 , 821.00          339.36 , 342.00            1405.35 , 1221.00      200.01
  15.11           16.76                  0.82% , 0.82          713.73 , 821.00          275.52 , 342.00            1036.51 , 1221.00      173.75
  15.11           16.66                  1.19% , 0.96         1035.78 , 821.00          322.56 , 342.00            1405.55 , 1221.00      234.22
  15.13           16.83                  0.80% , 0.87          696.32 , 821.00          292.32 , 342.00            1036.31 , 1221.00      174.36
  15.17            13.9                  1.14% , 1.09          992.26 , 821.00          366.24 , 342.00            1406.23 , 1221.00       195.5
  15.19           13.94                  1.16% , 1.04         1009.66 , 821.00          349.44 , 342.00            1406.43 , 1221.00       196.1
  15.24           13.95                  1.11% , 1.17          966.14 , 821.00          393.12 , 342.00            1407.11 , 1221.00      196.26
  15.26           13.99                  1.13% , 1.12          983.55 , 821.00          376.32 , 342.00            1407.31 , 1221.00      196.87
  15.28           14.03                  1.15% , 1.07         1000.96 , 821.00          359.52 , 342.00            1407.51 , 1221.00      197.48
  15.29            15.3                  1.18% , 0.99         1027.07 , 821.00          332.64 , 342.00            1407.63 , 1221.00      215.43
   15.3           16.99                  0.81% , 0.84          705.02 , 821.00          282.24 , 342.00            1034.23 , 1221.00      175.74
  15.35           14.08                  1.12% , 1.15          974.85 , 821.00          386.40 , 342.00            1408.39 , 1221.00      198.25
  15.37           14.06                  1.17% , 1.02         1018.37 , 821.00          342.72 , 342.00            1408.71 , 1221.00      198.09
  15.38           17.14                  0.82% , 0.81          713.73 , 821.00          272.16 , 342.00            1033.15 , 1221.00      177.11
  15.39           16.39                  1.19% , 0.97         1035.78 , 821.00          325.92 , 342.00            1408.91 , 1221.00      230.86
   15.4           17.21                  0.80% , 0.86          696.32 , 821.00          288.96 , 342.00            1032.95 , 1221.00      177.72
  15.45           14.11                  1.14% , 1.10          992.26 , 821.00          369.60 , 342.00            1409.59 , 1221.00      198.86
  15.46           14.15                  1.16% , 1.05         1009.66 , 821.00          352.80 , 342.00            1409.79 , 1221.00      199.46
  15.52           14.15                  1.11% , 1.18          966.14 , 821.00          396.48 , 342.00            1410.47 , 1221.00      199.62
  15.53           14.19                  1.13% , 1.13          983.55 , 821.00          379.68 , 342.00            1410.67 , 1221.00      200.23
  15.55           14.24                  1.15% , 1.08         1000.96 , 821.00          362.88 , 342.00            1410.87 , 1221.00      200.84
  15.56           15.03                  1.18% , 1.00         1027.07 , 821.00          336.00 , 342.00            1410.99 , 1221.00      212.07
  15.57           17.37                  0.81% , 0.83          705.02 , 821.00          278.88 , 342.00            1030.87 , 1221.00       179.1
  15.62           14.28                  1.12% , 1.16          974.85 , 821.00          389.76 , 342.00            1411.75 , 1221.00      201.61
  15.65           14.27                  1.17% , 1.03         1018.37 , 821.00          346.08 , 342.00            1412.07 , 1221.00      201.45
  15.66           17.53                  0.82% , 0.80          713.73 , 821.00          268.80 , 342.00            1029.79 , 1221.00      180.47
  15.67           16.11                  1.19% , 0.98         1035.78 , 821.00          329.28 , 342.00            1412.27 , 1221.00       227.5
  15.68           17.59                  0.80% , 0.85          696.32 , 821.00          285.60 , 342.00            1029.59 , 1221.00      181.08
  15.72           14.31                  1.14% , 1.11          992.26 , 821.00          372.96 , 342.00            1412.95 , 1221.00      202.22
  15.74           14.35                  1.16% , 1.06         1009.66 , 821.00          356.16 , 342.00            1413.15 , 1221.00      202.82
  15.79           14.36                  1.11% , 1.19          966.14 , 821.00          399.84 , 342.00            1413.83 , 1221.00      202.98
  15.81            14.4                  1.13% , 1.14          983.55 , 821.00          383.04 , 342.00            1414.03 , 1221.00      203.59
  15.83           14.44                  1.15% , 1.09         1000.96 , 821.00          366.24 , 342.00            1414.23 , 1221.00       204.2
