Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   2.02            5.78                  1.06% , 1.09          461.31 , 425.00          183.12 , 187.00              695.75 , 682.00       40.19
   2.04            0.95                  0.99% , 1.11          430.85 , 425.00          186.48 , 187.00              668.11 , 682.00        6.37
   2.04            2.36                  1.00% , 1.08          435.20 , 425.00          181.44 , 187.00              668.07 , 682.00       15.76
   2.04           12.04                  1.11% , 0.96          483.07 , 425.00          161.28 , 187.00              695.91 , 682.00       83.79
   2.05           10.69                  1.10% , 0.99          478.72 , 425.00          166.32 , 187.00              695.95 , 682.00        74.4
   2.07           16.95                  1.15% , 0.86          500.48 , 425.00          144.48 , 187.00              696.11 , 682.00       118.0
   2.08            4.71                  1.03% , 1.17          448.26 , 425.00          196.56 , 187.00              696.19 , 682.00       32.82
   2.08           11.45                  1.07% , 0.90          465.66 , 425.00          151.20 , 187.00              667.83 , 682.00       76.46
    2.1            4.92                  1.02% , 1.03          443.90 , 425.00          173.04 , 187.00              667.67 , 682.00       32.86
   2.11            6.33                  1.03% , 1.00          448.26 , 425.00          168.00 , 187.00              667.63 , 682.00       42.26
   2.11            6.88                  1.07% , 1.07          465.66 , 425.00          179.76 , 187.00              696.39 , 682.00        47.9
   2.13            0.65                  0.98% , 1.13          426.50 , 425.00          189.84 , 187.00              667.47 , 682.00        4.34
   2.13           13.14                  1.12% , 0.94          487.42 , 425.00          157.92 , 187.00              696.55 , 682.00        91.5
   2.14           15.43                  1.10% , 0.82          478.72 , 425.00          137.76 , 187.00              667.39 , 682.00      102.96
   2.16           18.04                  1.16% , 0.84          504.83 , 425.00          141.12 , 187.00              696.75 , 682.00      125.71
   2.16           19.39                  1.17% , 0.81          509.18 , 425.00          136.08 , 187.00              696.71 , 682.00       135.1
   2.17             8.9                  1.05% , 0.95          456.96 , 425.00          159.60 , 187.00              667.23 , 682.00       59.36
   2.17            10.3                  1.06% , 0.92          461.31 , 425.00          154.56 , 187.00              667.19 , 682.00       68.75
   2.18            4.85                  1.04% , 1.15          452.61 , 425.00          193.20 , 187.00              696.83 , 682.00       33.81
   2.19            3.77                  1.01% , 1.05          439.55 , 425.00          176.40 , 187.00              667.03 , 682.00       25.15
    2.2            7.98                  1.08% , 1.05          470.02 , 425.00          176.40 , 187.00              697.03 , 682.00       55.62
    2.2            9.33                  1.09% , 1.02          474.37 , 425.00          171.36 , 187.00              696.99 , 682.00       65.01
   2.22            2.77                  0.96% , 1.18          417.79 , 425.00          198.24 , 187.00              666.87 , 682.00       18.45
   2.22            1.36                  0.97% , 1.15          422.14 , 425.00          193.20 , 187.00              666.83 , 682.00        9.06
   2.22           15.58                  1.14% , 0.89          496.13 , 425.00          149.52 , 187.00              697.15 , 682.00      108.61
   2.23           12.88                  1.08% , 0.87          470.02 , 425.00          146.16 , 187.00              666.79 , 682.00       85.86
   2.23           14.23                  1.13% , 0.92          491.78 , 425.00          154.56 , 187.00              697.19 , 682.00       99.22
   2.24           14.29                  1.09% , 0.84          474.37 , 425.00          141.12 , 187.00              666.75 , 682.00       95.25
   2.26            7.75                  1.04% , 0.97          452.61 , 425.00          162.96 , 187.00              666.59 , 682.00       51.65
   2.26            5.52                  1.06% , 1.10          461.31 , 425.00          184.80 , 187.00              697.43 , 682.00       38.51
   2.27            4.99                  1.05% , 1.13          456.96 , 425.00          189.84 , 187.00              697.47 , 682.00        34.8
   2.28            1.21                  0.99% , 1.10          430.85 , 425.00          184.80 , 187.00              666.43 , 682.00        8.05
   2.29            2.62                  1.00% , 1.07          435.20 , 425.00          179.76 , 187.00              666.39 , 682.00       17.44
   2.29           10.42                  1.10% , 1.00          478.72 , 425.00          168.00 , 187.00              697.63 , 682.00       72.72
   2.29           11.77                  1.11% , 0.97          483.07 , 425.00          162.96 , 187.00              697.59 , 682.00       82.11
   2.32           11.73                  1.07% , 0.89          465.66 , 425.00          149.52 , 187.00              666.15 , 682.00       78.14
   2.32           16.67                  1.15% , 0.87          500.48 , 425.00          146.16 , 187.00              697.79 , 682.00      116.32
   2.33            4.94                  1.03% , 1.18          448.26 , 425.00          198.24 , 187.00              697.87 , 682.00        34.5
   2.35            5.19                  1.02% , 1.02          443.90 , 425.00          171.36 , 187.00              665.99 , 682.00       34.54
   2.35             6.6                  1.03% , 0.99          448.26 , 425.00          166.32 , 187.00              665.95 , 682.00       43.94
   2.36            6.62                  1.07% , 1.08          465.66 , 425.00          181.44 , 187.00              698.07 , 682.00       46.22
   2.38             0.4                  0.98% , 1.12          426.50 , 425.00          188.16 , 187.00              665.79 , 682.00        2.66
   2.38           12.86                  1.12% , 0.95          487.42 , 425.00          159.60 , 187.00              698.23 , 682.00       89.82
   2.39           15.72                  1.10% , 0.81          478.72 , 425.00          136.08 , 187.00              665.71 , 682.00      104.64
    2.4            19.1                  1.17% , 0.82          509.18 , 425.00          137.76 , 187.00              698.39 , 682.00      133.42
   2.41            9.17                  1.05% , 0.94          456.96 , 425.00          157.92 , 187.00              665.55 , 682.00       61.04
   2.41           17.76                  1.16% , 0.85          504.83 , 425.00          142.80 , 187.00              698.43 , 682.00      124.03
   2.42            5.08                  1.04% , 1.16          452.61 , 425.00          194.88 , 187.00              698.51 , 682.00       35.49
   2.42           10.58                  1.06% , 0.91          461.31 , 425.00          152.88 , 187.00              665.51 , 682.00       70.43
   2.44            4.03                  1.01% , 1.04          439.55 , 425.00          174.72 , 187.00              665.35 , 682.00       26.83
   2.44            9.06                  1.09% , 1.03          474.37 , 425.00          173.04 , 187.00              698.67 , 682.00       63.33
   2.45            7.72                  1.08% , 1.06          470.02 , 425.00          178.08 , 187.00              698.71 , 682.00       53.94
   2.46            2.52                  0.96% , 1.17          417.79 , 425.00          196.56 , 187.00              665.19 , 682.00       16.77
   2.47            1.11                  0.97% , 1.14          422.14 , 425.00          191.52 , 187.00              665.15 , 682.00        7.38
   2.47           13.96                  1.13% , 0.93          491.78 , 425.00          156.24 , 187.00              698.87 , 682.00       97.54
   2.47            15.3                  1.14% , 0.90          496.13 , 425.00          151.20 , 187.00              698.83 , 682.00      106.93
