Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
  10.01           11.49                  1.17% , 0.97         1018.37 , 833.00          651.84 , 664.00            1718.43 , 1562.00      197.53
  10.04            10.1                  1.07% , 1.10          931.33 , 833.00          739.20 , 664.00            1718.79 , 1562.00      173.53
  10.05            9.94                  0.88% , 0.88          765.95 , 833.00          591.36 , 664.00            1404.95 , 1562.00      139.69
  10.05            10.0                  0.91% , 0.84          792.06 , 833.00          564.48 , 664.00            1405.07 , 1562.00      140.46
  10.07           10.12                  1.14% , 1.01          992.26 , 833.00          678.72 , 664.00            1719.31 , 1562.00      173.98
  10.08           10.03                  0.84% , 0.93          731.14 , 833.00          624.96 , 664.00            1404.55 , 1562.00       140.9
  10.09            9.98                  0.81% , 0.97          705.02 , 833.00          651.84 , 664.00            1404.43 , 1562.00      140.14
  10.09           10.14                  1.04% , 1.14          905.22 , 833.00          766.08 , 664.00            1719.67 , 1562.00       174.3
   10.1           10.06                  0.94% , 0.80          818.18 , 833.00          537.60 , 664.00            1404.19 , 1562.00      141.22
  10.12            10.2                  1.08% , 1.09          940.03 , 833.00          732.48 , 664.00            1720.07 , 1562.00      175.51
  10.13           10.16                  1.11% , 1.05          966.14 , 833.00          705.60 , 664.00            1720.19 , 1562.00      174.74
  10.14           10.09                  0.87% , 0.89          757.25 , 833.00          598.08 , 664.00            1403.67 , 1562.00      141.67
  10.15           10.17                  1.01% , 1.18          879.10 , 833.00          792.96 , 664.00            1720.55 , 1562.00      175.06
  10.15           10.23                  1.15% , 1.00         1000.96 , 833.00          672.00 , 664.00            1720.59 , 1562.00      175.96
  10.16           12.38                  1.18% , 0.96         1027.07 , 833.00          645.12 , 664.00            1720.71 , 1562.00      212.95
  10.17           10.13                  0.80% , 0.98          696.32 , 833.00          658.56 , 664.00            1403.15 , 1562.00      142.12
  10.18           10.24                  1.05% , 1.13          913.92 , 833.00          759.36 , 664.00            1720.95 , 1562.00      176.28
  10.19           10.15                  0.90% , 0.85          783.36 , 833.00          571.20 , 664.00            1402.79 , 1562.00      142.44
  10.21           10.27                  1.12% , 1.04          974.85 , 833.00          698.88 , 664.00            1721.47 , 1562.00      176.73
  10.23           10.19                  0.83% , 0.94          722.43 , 833.00          631.68 , 664.00            1402.27 , 1562.00      142.89
  10.23           10.28                  1.02% , 1.17          887.81 , 833.00          786.24 , 664.00            1721.83 , 1562.00      177.05
  10.24           13.26                  1.19% , 0.95         1035.78 , 833.00          638.40 , 664.00            1721.99 , 1562.00      228.38
  10.25           10.22                  0.93% , 0.81          809.47 , 833.00          544.32 , 664.00            1401.91 , 1562.00      143.21
  10.27           10.31                  1.09% , 1.08          948.74 , 833.00          725.76 , 664.00            1722.35 , 1562.00       177.5
  10.28           10.25                  0.86% , 0.90          748.54 , 833.00          604.80 , 664.00            1401.39 , 1562.00      143.66
   10.3           10.33                  1.16% , 0.99         1009.66 , 833.00          665.28 , 664.00            1722.87 , 1562.00      177.94
  10.32           10.34                  1.06% , 1.12          922.62 , 833.00          752.64 , 664.00            1723.23 , 1562.00      178.26
  10.34           10.31                  0.89% , 0.86          774.66 , 833.00          577.92 , 664.00            1400.51 , 1562.00      144.42
  10.36           10.37                  1.13% , 1.03          983.55 , 833.00          692.16 , 664.00            1723.75 , 1562.00      178.71
  10.37           10.35                  0.82% , 0.95          713.73 , 833.00          638.40 , 664.00            1399.99 , 1562.00      144.87
  10.38           10.38                  1.03% , 1.16          896.51 , 833.00          779.52 , 664.00            1724.11 , 1562.00      179.03
  10.39           10.37                  0.92% , 0.82          800.77 , 833.00          551.04 , 664.00            1399.63 , 1562.00      145.19
  10.41           10.41                  1.10% , 1.07          957.44 , 833.00          719.04 , 664.00            1724.63 , 1562.00      179.48
  10.43           10.41                  0.85% , 0.91          739.84 , 833.00          611.52 , 664.00            1399.11 , 1562.00      145.64
  10.45           11.06                  1.17% , 0.98         1018.37 , 833.00          658.56 , 664.00            1725.15 , 1562.00      190.81
  10.47           10.45                  1.07% , 1.11          931.33 , 833.00          745.92 , 664.00            1725.51 , 1562.00      180.25
  10.48           10.47                  0.88% , 0.87          765.95 , 833.00          584.64 , 664.00            1398.23 , 1562.00      146.41
  10.48           10.52                  0.91% , 0.83          792.06 , 833.00          557.76 , 664.00            1398.35 , 1562.00      147.18
   10.5           10.47                  1.14% , 1.02          992.26 , 833.00          685.44 , 664.00            1726.03 , 1562.00       180.7
  10.51           10.56                  0.84% , 0.92          731.14 , 833.00          618.24 , 664.00            1397.83 , 1562.00      147.62
  10.52           10.51                  0.81% , 0.96          705.02 , 833.00          645.12 , 664.00            1397.71 , 1562.00      146.86
  10.52           10.49                  1.04% , 1.15          905.22 , 833.00          772.80 , 664.00            1726.39 , 1562.00      181.02
  10.55           10.55                  1.08% , 1.10          940.03 , 833.00          739.20 , 664.00            1726.79 , 1562.00      182.23
  10.56           10.51                  1.11% , 1.06          966.14 , 833.00          712.32 , 664.00            1726.91 , 1562.00      181.46
  10.57           10.62                  0.87% , 0.88          757.25 , 833.00          591.36 , 664.00            1396.95 , 1562.00      148.39
  10.58           10.52                  1.01% , 1.19          879.10 , 833.00          799.68 , 664.00            1727.27 , 1562.00      181.78
  10.58           10.58                  1.15% , 1.01         1000.96 , 833.00          678.72 , 664.00            1727.31 , 1562.00      182.68
  10.59           11.94                  1.18% , 0.97         1027.07 , 833.00          651.84 , 664.00            1727.43 , 1562.00      206.23
   10.6           10.66                  0.80% , 0.97          696.32 , 833.00          651.84 , 664.00            1396.43 , 1562.00      148.84
  10.61           10.59                  1.05% , 1.14          913.92 , 833.00          766.08 , 664.00            1727.67 , 1562.00       183.0
  10.62           10.68                  0.90% , 0.84          783.36 , 833.00          564.48 , 664.00            1396.07 , 1562.00      149.16
  10.64           10.62                  1.12% , 1.05          974.85 , 833.00          705.60 , 664.00            1728.19 , 1562.00      183.45
  10.66           10.72                  0.83% , 0.93          722.43 , 833.00          624.96 , 664.00            1395.55 , 1562.00      149.61
  10.66           10.63                  1.02% , 1.18          887.81 , 833.00          792.96 , 664.00            1728.55 , 1562.00      183.77
  10.67           12.82                  1.19% , 0.96         1035.78 , 833.00          645.12 , 664.00            1728.71 , 1562.00      221.66
  10.68           10.75                  0.93% , 0.80          809.47 , 833.00          537.60 , 664.00            1395.19 , 1562.00      149.93
   10.7           10.65                  1.09% , 1.09          948.74 , 833.00          732.48 , 664.00            1729.07 , 1562.00      184.22
  10.71           10.78                  0.86% , 0.89          748.54 , 833.00          598.08 , 664.00            1394.67 , 1562.00      150.38
  10.73           10.68                  1.16% , 1.00         1009.66 , 833.00          672.00 , 664.00            1729.59 , 1562.00      184.66
  10.75           10.69                  1.06% , 1.13          922.62 , 833.00          759.36 , 664.00            1729.95 , 1562.00      184.98
  10.77           10.84                  0.89% , 0.85          774.66 , 833.00          571.20 , 664.00            1393.79 , 1562.00      151.14
  10.79           10.72                  1.13% , 1.04          983.55 , 833.00          698.88 , 664.00            1730.47 , 1562.00      185.43
   10.8           10.88                  0.82% , 0.94          713.73 , 833.00          631.68 , 664.00            1393.27 , 1562.00      151.59
  10.81           10.73                  1.03% , 1.17          896.51 , 833.00          786.24 , 664.00            1730.83 , 1562.00      185.75
  10.83           10.91                  0.92% , 0.81          800.77 , 833.00          544.32 , 664.00            1392.91 , 1562.00      151.91
  10.84           10.75                  1.10% , 1.08          957.44 , 833.00          725.76 , 664.00            1731.35 , 1562.00       186.2
  10.86           10.94                  0.85% , 0.90          739.84 , 833.00          604.80 , 664.00            1392.39 , 1562.00      152.36
  10.88           10.78                  1.17% , 0.99         1018.37 , 833.00          665.28 , 664.00            1731.87 , 1562.00      186.65
   10.9           10.79                  1.07% , 1.12          931.33 , 833.00          752.64 , 664.00            1732.23 , 1562.00      186.97
  10.91            11.0                  0.88% , 0.86          765.95 , 833.00          577.92 , 664.00            1391.51 , 1562.00      153.13
  10.91           11.06                  0.91% , 0.82          792.06 , 833.00          551.04 , 664.00            1391.63 , 1562.00       153.9
  10.93           10.82                  1.14% , 1.03          992.26 , 833.00          692.16 , 664.00            1732.75 , 1562.00      187.42
  10.94            11.1                  0.84% , 0.91          731.14 , 833.00          611.52 , 664.00            1391.11 , 1562.00      154.34
  10.95           11.04                  0.81% , 0.95          705.02 , 833.00          638.40 , 664.00            1390.99 , 1562.00      153.58
  10.95           10.83                  1.04% , 1.16          905.22 , 833.00          779.52 , 664.00            1733.11 , 1562.00      187.74
  10.98            10.9                  1.08% , 1.11          940.03 , 833.00          745.92 , 664.00            1733.51 , 1562.00      188.95
  10.99           10.85                  1.11% , 1.07          966.14 , 833.00          719.04 , 664.00            1733.63 , 1562.00      188.18
   11.0           11.16                  0.87% , 0.87          757.25 , 833.00          584.64 , 664.00            1390.23 , 1562.00      155.11
  11.01           10.92                  1.15% , 1.02         1000.96 , 833.00          685.44 , 664.00            1734.03 , 1562.00       189.4
  11.02            11.5                  1.18% , 0.98         1027.07 , 833.00          658.56 , 664.00            1734.15 , 1562.00      199.51
  11.03           11.19                  0.80% , 0.96          696.32 , 833.00          645.12 , 664.00            1389.71 , 1562.00      155.56
  11.04           10.94                  1.05% , 1.15          913.92 , 833.00          772.80 , 664.00            1734.39 , 1562.00      189.72
  11.05           11.22                  0.90% , 0.83          783.36 , 833.00          557.76 , 664.00            1389.35 , 1562.00      155.88
  11.07           10.96                  1.12% , 1.06          974.85 , 833.00          712.32 , 664.00            1734.91 , 1562.00      190.17
  11.09           11.26                  0.83% , 0.92          722.43 , 833.00          618.24 , 664.00            1388.83 , 1562.00      156.33
  11.09           10.98                  1.02% , 1.19          887.81 , 833.00          799.68 , 664.00            1735.27 , 1562.00      190.49
   11.1           12.39                  1.19% , 0.97         1035.78 , 833.00          651.84 , 664.00            1735.43 , 1562.00      214.94
  11.13            11.0                  1.09% , 1.10          948.74 , 833.00          739.20 , 664.00            1735.79 , 1562.00      190.94
  11.14           11.32                  0.86% , 0.88          748.54 , 833.00          591.36 , 664.00            1387.95 , 1562.00       157.1
  11.16           11.02                  1.16% , 1.01         1009.66 , 833.00          678.72 , 664.00            1736.31 , 1562.00      191.38
  11.18           11.04                  1.06% , 1.14          922.62 , 833.00          766.08 , 664.00            1736.67 , 1562.00       191.7
   11.2           11.38                  0.89% , 0.84          774.66 , 833.00          564.48 , 664.00            1387.07 , 1562.00      157.86
  11.22           11.06                  1.13% , 1.05          983.55 , 833.00          705.60 , 664.00            1737.19 , 1562.00      192.15
  11.23           11.42                  0.82% , 0.93          713.73 , 833.00          624.96 , 664.00            1386.55 , 1562.00      158.31
  11.24           11.08                  1.03% , 1.18          896.51 , 833.00          792.96 , 664.00            1737.55 , 1562.00      192.47
  11.26           11.44                  0.92% , 0.80          800.77 , 833.00          537.60 , 664.00            1386.19 , 1562.00      158.63
  11.27            11.1                  1.10% , 1.09          957.44 , 833.00          732.48 , 664.00            1738.07 , 1562.00      192.92
  11.29           11.48                  0.85% , 0.89          739.84 , 833.00          598.08 , 664.00            1385.67 , 1562.00      159.08
  11.31           11.12                  1.17% , 1.00         1018.37 , 833.00          672.00 , 664.00            1738.59 , 1562.00      193.37
  11.33           11.14                  1.07% , 1.13          931.33 , 833.00          759.36 , 664.00            1738.95 , 1562.00      193.69
  11.34           11.54                  0.88% , 0.85          765.95 , 833.00          571.20 , 664.00            1384.79 , 1562.00      159.85
  11.34            11.6                  0.91% , 0.81          792.06 , 833.00          544.32 , 664.00            1384.91 , 1562.00      160.62
  11.36           11.16                  1.14% , 1.04          992.26 , 833.00          698.88 , 664.00            1739.47 , 1562.00      194.14
  11.37           11.63                  0.84% , 0.90          731.14 , 833.00          604.80 , 664.00            1384.39 , 1562.00      161.06
  11.38           11.58                  0.81% , 0.94          705.02 , 833.00          631.68 , 664.00            1384.27 , 1562.00       160.3
  11.38           11.18                  1.04% , 1.17          905.22 , 833.00          786.24 , 664.00            1739.83 , 1562.00      194.46
  11.41           11.24                  1.08% , 1.12          940.03 , 833.00          752.64 , 664.00            1740.23 , 1562.00      195.67
  11.42            11.2                  1.11% , 1.08          966.14 , 833.00          725.76 , 664.00            1740.35 , 1562.00       194.9
  11.43            11.7                  0.87% , 0.86          757.25 , 833.00          577.92 , 664.00            1383.51 , 1562.00      161.83
  11.44           11.27                  1.15% , 1.03         1000.96 , 833.00          692.16 , 664.00            1740.75 , 1562.00      196.12
  11.45           11.22                  1.18% , 0.99         1027.07 , 833.00          665.28 , 664.00            1740.87 , 1562.00      195.35
  11.46           11.73                  0.80% , 0.95          696.32 , 833.00          638.40 , 664.00            1382.99 , 1562.00      162.28
  11.47           11.28                  1.05% , 1.16          913.92 , 833.00          779.52 , 664.00            1741.11 , 1562.00      196.44
  11.48           11.76                  0.90% , 0.82          783.36 , 833.00          551.04 , 664.00            1382.63 , 1562.00       162.6
   11.5            11.3                  1.12% , 1.07          974.85 , 833.00          719.04 , 664.00            1741.63 , 1562.00      196.89
  11.52            11.8                  0.83% , 0.91          722.43 , 833.00          611.52 , 664.00            1382.11 , 1562.00      163.05
  11.53           11.95                  1.19% , 0.98         1035.78 , 833.00          658.56 , 664.00            1742.15 , 1562.00      208.22
  11.56           11.34                  1.09% , 1.11          948.74 , 833.00          745.92 , 664.00            1742.51 , 1562.00      197.66
  11.57           11.86                  0.86% , 0.87          748.54 , 833.00          584.64 , 664.00            1381.23 , 1562.00      163.82
  11.59           11.37                  1.16% , 1.02         1009.66 , 833.00          685.44 , 664.00            1743.03 , 1562.00       198.1
  11.61           11.38                  1.06% , 1.15          922.62 , 833.00          772.80 , 664.00            1743.39 , 1562.00      198.42
  11.63           11.92                  0.89% , 0.83          774.66 , 833.00          557.76 , 664.00            1380.35 , 1562.00      164.58
  11.65            11.4                  1.13% , 1.06          983.55 , 833.00          712.32 , 664.00            1743.91 , 1562.00      198.87
  11.66           11.96                  0.82% , 0.92          713.73 , 833.00          618.24 , 664.00            1379.83 , 1562.00      165.03
  11.67           11.42                  1.03% , 1.19          896.51 , 833.00          799.68 , 664.00            1744.27 , 1562.00      199.19
   11.7           11.44                  1.10% , 1.10          957.44 , 833.00          739.20 , 664.00            1744.79 , 1562.00      199.64
  11.72           12.02                  0.85% , 0.88          739.84 , 833.00          591.36 , 664.00            1378.95 , 1562.00       165.8
  11.74           11.46                  1.17% , 1.01         1018.37 , 833.00          678.72 , 664.00            1745.31 , 1562.00      200.09
  11.76           11.48                  1.07% , 1.14          931.33 , 833.00          766.08 , 664.00            1745.67 , 1562.00      200.41
  11.77           12.14                  0.91% , 0.80          792.06 , 833.00          537.60 , 664.00            1378.19 , 1562.00      167.34
  11.78           12.09                  0.88% , 0.84          765.95 , 833.00          564.48 , 664.00            1378.07 , 1562.00      166.57
  11.79            11.5                  1.14% , 1.05          992.26 , 833.00          705.60 , 664.00            1746.19 , 1562.00      200.86
   11.8           12.18                  0.84% , 0.89          731.14 , 833.00          598.08 , 664.00            1377.67 , 1562.00      167.78
  11.81           12.12                  0.81% , 0.93          705.02 , 833.00          624.96 , 664.00            1377.55 , 1562.00      167.02
  11.82           11.52                  1.04% , 1.18          905.22 , 833.00          792.96 , 664.00            1746.55 , 1562.00      201.18
  11.84           11.59                  1.08% , 1.13          940.03 , 833.00          759.36 , 664.00            1746.95 , 1562.00      202.39
  11.85           11.54                  1.11% , 1.09          966.14 , 833.00          732.48 , 664.00            1747.07 , 1562.00      201.62
  11.86           12.24                  0.87% , 0.85          757.25 , 833.00          571.20 , 664.00            1376.79 , 1562.00      168.55
  11.87           11.61                  1.15% , 1.04         1000.96 , 833.00          698.88 , 664.00            1747.47 , 1562.00      202.84
  11.88           11.56                  1.18% , 1.00         1027.07 , 833.00          672.00 , 664.00            1747.59 , 1562.00      202.07
  11.89           12.28                  0.80% , 0.94          696.32 , 833.00          631.68 , 664.00            1376.27 , 1562.00       169.0
   11.9           11.62                  1.05% , 1.17          913.92 , 833.00          786.24 , 664.00            1747.83 , 1562.00      203.16
  11.91           12.31                  0.90% , 0.81          783.36 , 833.00          544.32 , 664.00            1375.91 , 1562.00      169.32
  11.93           11.65                  1.12% , 1.08          974.85 , 833.00          725.76 , 664.00            1748.35 , 1562.00      203.61
  11.95           12.34                  0.83% , 0.90          722.43 , 833.00          604.80 , 664.00            1375.39 , 1562.00      169.77
  11.96           11.67                  1.19% , 0.99         1035.78 , 833.00          665.28 , 664.00            1748.87 , 1562.00      204.06
  11.99           11.68                  1.09% , 1.12          948.74 , 833.00          752.64 , 664.00            1749.23 , 1562.00      204.38
   12.0           12.41                  0.86% , 0.86          748.54 , 833.00          577.92 , 664.00            1374.51 , 1562.00      170.54
  12.02           11.71                  1.16% , 1.03         1009.66 , 833.00          692.16 , 664.00            1749.75 , 1562.00      204.82
  12.04           11.72                  1.06% , 1.16          922.62 , 833.00          779.52 , 664.00            1750.11 , 1562.00      205.14
  12.06           12.47                  0.89% , 0.82          774.66 , 833.00          551.04 , 664.00            1373.63 , 1562.00       171.3
  12.08           11.74                  1.13% , 1.07          983.55 , 833.00          719.04 , 664.00            1750.63 , 1562.00      205.59
  12.09           12.51                  0.82% , 0.91          713.73 , 833.00          611.52 , 664.00            1373.11 , 1562.00      171.75
  12.13           11.78                  1.10% , 1.11          957.44 , 833.00          745.92 , 664.00            1751.51 , 1562.00      206.36
  12.15           12.57                  0.85% , 0.87          739.84 , 833.00          584.64 , 664.00            1372.23 , 1562.00      172.52
  12.17            11.8                  1.17% , 1.02         1018.37 , 833.00          685.44 , 664.00            1752.03 , 1562.00      206.81
  12.19           11.82                  1.07% , 1.15          931.33 , 833.00          772.80 , 664.00            1752.39 , 1562.00      207.13
  12.21           12.64                  0.88% , 0.83          765.95 , 833.00          557.76 , 664.00            1371.35 , 1562.00      173.29
  12.22           11.84                  1.14% , 1.06          992.26 , 833.00          712.32 , 664.00            1752.91 , 1562.00      207.58
  12.23           12.73                  0.84% , 0.88          731.14 , 833.00          591.36 , 664.00            1370.95 , 1562.00       174.5
  12.24           12.67                  0.81% , 0.92          705.02 , 833.00          618.24 , 664.00            1370.83 , 1562.00      173.74
  12.25           11.86                  1.04% , 1.19          905.22 , 833.00          799.68 , 664.00            1753.27 , 1562.00       207.9
  12.27           11.92                  1.08% , 1.14          940.03 , 833.00          766.08 , 664.00            1753.67 , 1562.00      209.11
  12.28           11.88                  1.11% , 1.10          966.14 , 833.00          739.20 , 664.00            1753.79 , 1562.00      208.34
  12.29           12.79                  0.87% , 0.84          757.25 , 833.00          564.48 , 664.00            1370.07 , 1562.00      175.27
   12.3           11.95                  1.15% , 1.05         1000.96 , 833.00          705.60 , 664.00            1754.19 , 1562.00      209.56
  12.31            11.9                  1.18% , 1.01         1027.07 , 833.00          678.72 , 664.00            1754.31 , 1562.00      208.79
  12.32           12.83                  0.80% , 0.93          696.32 , 833.00          624.96 , 664.00            1369.55 , 1562.00      175.72
  12.33           11.96                  1.05% , 1.18          913.92 , 833.00          792.96 , 664.00            1754.55 , 1562.00      209.88
  12.34           12.86                  0.90% , 0.80          783.36 , 833.00          537.60 , 664.00            1369.19 , 1562.00      176.04
  12.36           11.98                  1.12% , 1.09          974.85 , 833.00          732.48 , 664.00            1755.07 , 1562.00      210.33
  12.38           12.89                  0.83% , 0.89          722.43 , 833.00          598.08 , 664.00            1368.67 , 1562.00      176.49
  12.39           12.01                  1.19% , 1.00         1035.78 , 833.00          672.00 , 664.00            1755.59 , 1562.00      210.78
  12.42           12.02                  1.09% , 1.13          948.74 , 833.00          759.36 , 664.00            1755.95 , 1562.00       211.1
  12.43           12.96                  0.86% , 0.85          748.54 , 833.00          571.20 , 664.00            1367.79 , 1562.00      177.26
  12.45           12.04                  1.16% , 1.04         1009.66 , 833.00          698.88 , 664.00            1756.47 , 1562.00      211.54
  12.47           12.06                  1.06% , 1.17          922.62 , 833.00          786.24 , 664.00            1756.83 , 1562.00      211.86
  12.49           13.02                  0.89% , 0.81          774.66 , 833.00          544.32 , 664.00            1366.91 , 1562.00      178.02
  12.51           12.08                  1.13% , 1.08          983.55 , 833.00          725.76 , 664.00            1757.35 , 1562.00      212.31
  12.52           13.06                  0.82% , 0.90          713.73 , 833.00          604.80 , 664.00            1366.39 , 1562.00      178.47
  12.56           12.12                  1.10% , 1.12          957.44 , 833.00          752.64 , 664.00            1758.23 , 1562.00      213.08
  12.58           13.13                  0.85% , 0.86          739.84 , 833.00          577.92 , 664.00            1365.51 , 1562.00      179.24
   12.6           12.14                  1.17% , 1.03         1018.37 , 833.00          692.16 , 664.00            1758.75 , 1562.00      213.53
  12.62           12.16                  1.07% , 1.16          931.33 , 833.00          779.52 , 664.00            1759.11 , 1562.00      213.85
  12.64           13.19                  0.88% , 0.82          765.95 , 833.00          551.04 , 664.00            1364.63 , 1562.00      180.01
  12.65           12.18                  1.14% , 1.07          992.26 , 833.00          719.04 , 664.00            1759.63 , 1562.00       214.3
  12.66           13.28                  0.84% , 0.87          731.14 , 833.00          584.64 , 664.00            1364.23 , 1562.00      181.22
  12.67           13.23                  0.81% , 0.91          705.02 , 833.00          611.52 , 664.00            1364.11 , 1562.00      180.46
   12.7           12.26                  1.08% , 1.15          940.03 , 833.00          772.80 , 664.00            1760.39 , 1562.00      215.83
  12.71           12.22                  1.11% , 1.11          966.14 , 833.00          745.92 , 664.00            1760.51 , 1562.00      215.06
  12.72           13.35                  0.87% , 0.83          757.25 , 833.00          557.76 , 664.00            1363.35 , 1562.00      181.99
  12.73           12.28                  1.15% , 1.06         1000.96 , 833.00          712.32 , 664.00            1760.91 , 1562.00      216.28
  12.74           12.24                  1.18% , 1.02         1027.07 , 833.00          685.44 , 664.00            1761.03 , 1562.00      215.51
  12.75           13.39                  0.80% , 0.92          696.32 , 833.00          618.24 , 664.00            1362.83 , 1562.00      182.44
  12.76            12.3                  1.05% , 1.19          913.92 , 833.00          799.68 , 664.00            1761.27 , 1562.00       216.6
  12.79           12.32                  1.12% , 1.10          974.85 , 833.00          739.20 , 664.00            1761.79 , 1562.00      217.05
  12.81           13.45                  0.83% , 0.88          722.43 , 833.00          591.36 , 664.00            1361.95 , 1562.00      183.21
  12.82           12.34                  1.19% , 1.01         1035.78 , 833.00          678.72 , 664.00            1762.31 , 1562.00       217.5
  12.85           12.36                  1.09% , 1.14          948.74 , 833.00          766.08 , 664.00            1762.67 , 1562.00      217.82
  12.86           13.52                  0.86% , 0.84          748.54 , 833.00          564.48 , 664.00            1361.07 , 1562.00      183.98
  12.88           12.38                  1.16% , 1.05         1009.66 , 833.00          705.60 , 664.00            1763.19 , 1562.00      218.26
   12.9           12.39                  1.06% , 1.18          922.62 , 833.00          792.96 , 664.00            1763.55 , 1562.00      218.58
  12.92           13.58                  0.89% , 0.80          774.66 , 833.00          537.60 , 664.00            1360.19 , 1562.00      184.74
  12.94           12.42                  1.13% , 1.09          983.55 , 833.00          732.48 , 664.00            1764.07 , 1562.00      219.03
  12.95           13.62                  0.82% , 0.89          713.73 , 833.00          598.08 , 664.00            1359.67 , 1562.00      185.19
  12.99           12.45                  1.10% , 1.13          957.44 , 833.00          759.36 , 664.00            1764.95 , 1562.00       219.8
  13.01           13.69                  0.85% , 0.85          739.84 , 833.00          571.20 , 664.00            1358.79 , 1562.00      185.96
  13.03           12.48                  1.17% , 1.04         1018.37 , 833.00          698.88 , 664.00            1765.47 , 1562.00      220.25
  13.05           12.49                  1.07% , 1.17          931.33 , 833.00          786.24 , 664.00            1765.83 , 1562.00      220.57
  13.07           13.75                  0.88% , 0.81          765.95 , 833.00          544.32 , 664.00            1357.91 , 1562.00      186.73
  13.08           12.51                  1.14% , 1.08          992.26 , 833.00          725.76 , 664.00            1766.35 , 1562.00      221.02
  13.09           13.84                  0.84% , 0.86          731.14 , 833.00          577.92 , 664.00            1357.51 , 1562.00      187.94
   13.1           13.79                  0.81% , 0.90          705.02 , 833.00          604.80 , 664.00            1357.39 , 1562.00      187.18
  13.13           12.59                  1.08% , 1.16          940.03 , 833.00          779.52 , 664.00            1767.11 , 1562.00      222.55
  13.14           12.55                  1.11% , 1.12          966.14 , 833.00          752.64 , 664.00            1767.23 , 1562.00      221.78
  13.15           13.91                  0.87% , 0.82          757.25 , 833.00          551.04 , 664.00            1356.63 , 1562.00      188.71
  13.16           12.62                  1.15% , 1.07         1000.96 , 833.00          719.04 , 664.00            1767.63 , 1562.00       223.0
  13.17           12.57                  1.18% , 1.03         1027.07 , 833.00          692.16 , 664.00            1767.75 , 1562.00      222.23
  13.18           13.95                  0.80% , 0.91          696.32 , 833.00          611.52 , 664.00            1356.11 , 1562.00      189.16
  13.22           12.65                  1.12% , 1.11          974.85 , 833.00          745.92 , 664.00            1768.51 , 1562.00      223.77
  13.24           14.01                  0.83% , 0.87          722.43 , 833.00          584.64 , 664.00            1355.23 , 1562.00      189.93
  13.25           12.67                  1.19% , 1.02         1035.78 , 833.00          685.44 , 664.00            1769.03 , 1562.00      224.22
  13.28           12.69                  1.09% , 1.15          948.74 , 833.00          772.80 , 664.00            1769.39 , 1562.00      224.54
  13.29           14.08                  0.86% , 0.83          748.54 , 833.00          557.76 , 664.00            1354.35 , 1562.00       190.7
  13.31           12.71                  1.16% , 1.06         1009.66 , 833.00          712.32 , 664.00            1769.91 , 1562.00      224.98
  13.33           12.73                  1.06% , 1.19          922.62 , 833.00          799.68 , 664.00            1770.27 , 1562.00       225.3
  13.37           12.75                  1.13% , 1.10          983.55 , 833.00          739.20 , 664.00            1770.79 , 1562.00      225.75
  13.38           14.18                  0.82% , 0.88          713.73 , 833.00          591.36 , 664.00            1352.95 , 1562.00      191.91
  13.42           12.79                  1.10% , 1.14          957.44 , 833.00          766.08 , 664.00            1771.67 , 1562.00      226.52
  13.44           14.25                  0.85% , 0.84          739.84 , 833.00          564.48 , 664.00            1352.07 , 1562.00      192.68
  13.46           12.81                  1.17% , 1.05         1018.37 , 833.00          705.60 , 664.00            1772.19 , 1562.00      226.97
  13.48           12.82                  1.07% , 1.18          931.33 , 833.00          792.96 , 664.00            1772.55 , 1562.00      227.29
   13.5           14.32                  0.88% , 0.80          765.95 , 833.00          537.60 , 664.00            1351.19 , 1562.00      193.45
  13.51           12.84                  1.14% , 1.09          992.26 , 833.00          732.48 , 664.00            1773.07 , 1562.00      227.74
  13.52           14.41                  0.84% , 0.85          731.14 , 833.00          571.20 , 664.00            1350.79 , 1562.00      194.66
  13.53           14.36                  0.81% , 0.89          705.02 , 833.00          598.08 , 664.00            1350.67 , 1562.00       193.9
  13.56           12.93                  1.08% , 1.17          940.03 , 833.00          786.24 , 664.00            1773.83 , 1562.00      229.27
  13.57           12.88                  1.11% , 1.13          966.14 , 833.00          759.36 , 664.00            1773.95 , 1562.00       228.5
  13.58           14.48                  0.87% , 0.81          757.25 , 833.00          544.32 , 664.00            1349.91 , 1562.00      195.43
  13.59           12.95                  1.15% , 1.08         1000.96 , 833.00          725.76 , 664.00            1774.35 , 1562.00      229.72
   13.6            12.9                  1.18% , 1.04         1027.07 , 833.00          698.88 , 664.00            1774.47 , 1562.00      228.95
  13.61           14.52                  0.80% , 0.90          696.32 , 833.00          604.80 , 664.00            1349.39 , 1562.00      195.88
  13.65           12.98                  1.12% , 1.12          974.85 , 833.00          752.64 , 664.00            1775.23 , 1562.00      230.49
  13.67           14.58                  0.83% , 0.86          722.43 , 833.00          577.92 , 664.00            1348.51 , 1562.00      196.65
  13.68            13.0                  1.19% , 1.03         1035.78 , 833.00          692.16 , 664.00            1775.75 , 1562.00      230.94
  13.71           13.02                  1.09% , 1.16          948.74 , 833.00          779.52 , 664.00            1776.11 , 1562.00      231.26
  13.72           14.65                  0.86% , 0.82          748.54 , 833.00          551.04 , 664.00            1347.63 , 1562.00      197.42
