Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
  11.43           16.29                  1.11% , 0.85        1932.29 , 1616.00          285.60 , 338.00            2263.07 , 2031.00      368.69
  11.44           11.12                  0.83% , 0.92        1444.86 , 1616.00          309.12 , 338.00            1798.59 , 2031.00      200.02
  11.44           11.67                  1.06% , 1.11        1845.25 , 1616.00          372.96 , 338.00            2263.43 , 2031.00      264.21
  11.44            17.8                  1.12% , 0.80        1949.70 , 1616.00          268.80 , 338.00            2263.27 , 2031.00       402.9
  11.45           11.16                  0.82% , 0.97        1427.46 , 1616.00          325.92 , 338.00            1798.39 , 2031.00      200.62
  11.45            11.7                  1.07% , 1.06        1862.66 , 1616.00          356.16 , 338.00            2263.63 , 2031.00      264.82
  11.51           11.72                  0.81% , 1.02        1410.05 , 1616.00          342.72 , 338.00            1797.19 , 2031.00      210.67
  11.51           11.72                  1.08% , 1.01        1880.06 , 1616.00          339.36 , 338.00            2264.83 , 2031.00      265.42
  11.52           13.63                  0.80% , 1.07        1392.64 , 1616.00          359.52 , 338.00            1796.99 , 2031.00      244.88
  11.52           13.11                  1.09% , 0.96        1897.47 , 1616.00          322.56 , 338.00            2265.03 , 2031.00      296.91
  11.53           14.62                  1.10% , 0.91        1914.88 , 1616.00          305.76 , 338.00            2265.23 , 2031.00      331.12
  11.54           11.25                  0.85% , 0.81        1479.68 , 1616.00          272.16 , 338.00            1796.63 , 2031.00      202.16
  11.55           11.29                  0.84% , 0.86        1462.27 , 1616.00          288.96 , 338.00            1796.43 , 2031.00      202.77
  11.55           11.78                  1.05% , 1.17        1827.84 , 1616.00          393.12 , 338.00            2265.59 , 2031.00      266.96
  11.59           16.12                  1.11% , 0.86        1932.29 , 1616.00          288.96 , 338.00            2266.43 , 2031.00      365.33
   11.6           17.63                  1.12% , 0.81        1949.70 , 1616.00          272.16 , 338.00            2266.63 , 2031.00      399.54
  11.61           11.33                  0.83% , 0.91        1444.86 , 1616.00          305.76 , 338.00            1795.23 , 2031.00      203.38
  11.61            11.8                  1.06% , 1.12        1845.25 , 1616.00          376.32 , 338.00            2266.79 , 2031.00      267.57
  11.62           11.36                  0.82% , 0.96        1427.46 , 1616.00          322.56 , 338.00            1795.03 , 2031.00      203.98
  11.62           11.83                  1.07% , 1.07        1862.66 , 1616.00          359.52 , 338.00            2266.99 , 2031.00      268.18
  11.68           11.56                  0.81% , 1.01        1410.05 , 1616.00          339.36 , 338.00            1793.83 , 2031.00      207.31
  11.68           11.85                  1.08% , 1.02        1880.06 , 1616.00          342.72 , 338.00            2268.19 , 2031.00      268.78
  11.69           13.47                  0.80% , 1.06        1392.64 , 1616.00          356.16 , 338.00            1793.63 , 2031.00      241.52
  11.69           12.94                  1.09% , 0.97        1897.47 , 1616.00          325.92 , 338.00            2268.39 , 2031.00      293.55
   11.7           14.45                  1.10% , 0.92        1914.88 , 1616.00          309.12 , 338.00            2268.59 , 2031.00      327.76
  11.71            11.5                  0.84% , 0.85        1462.27 , 1616.00          285.60 , 338.00            1793.07 , 2031.00      206.13
  11.71           11.46                  0.85% , 0.80        1479.68 , 1616.00          268.80 , 338.00            1793.27 , 2031.00      205.52
  11.72           11.91                  1.05% , 1.18        1827.84 , 1616.00          396.48 , 338.00            2268.95 , 2031.00      270.32
  11.76           15.95                  1.11% , 0.87        1932.29 , 1616.00          292.32 , 338.00            2269.79 , 2031.00      361.97
  11.77           11.54                  0.83% , 0.90        1444.86 , 1616.00          302.40 , 338.00            1791.87 , 2031.00      206.74
  11.77           11.93                  1.06% , 1.13        1845.25 , 1616.00          379.68 , 338.00            2270.15 , 2031.00      270.93
  11.77           17.45                  1.12% , 0.82        1949.70 , 1616.00          275.52 , 338.00            2269.99 , 2031.00      396.18
  11.78           11.57                  0.82% , 0.95        1427.46 , 1616.00          319.20 , 338.00            1791.67 , 2031.00      207.34
  11.78           11.96                  1.07% , 1.08        1862.66 , 1616.00          362.88 , 338.00            2270.35 , 2031.00      271.54
  11.84           11.61                  0.81% , 1.00        1410.05 , 1616.00          336.00 , 338.00            1790.47 , 2031.00      207.95
  11.84           11.98                  1.08% , 1.03        1880.06 , 1616.00          346.08 , 338.00            2271.55 , 2031.00      272.14
  11.85            13.3                  0.80% , 1.05        1392.64 , 1616.00          352.80 , 338.00            1790.27 , 2031.00      238.16
  11.85           12.77                  1.09% , 0.98        1897.47 , 1616.00          329.28 , 338.00            2271.75 , 2031.00      290.19
  11.86           14.28                  1.10% , 0.93        1914.88 , 1616.00          312.48 , 338.00            2271.95 , 2031.00       324.4
  11.88           11.71                  0.84% , 0.84        1462.27 , 1616.00          282.24 , 338.00            1789.71 , 2031.00      209.49
  11.88           12.04                  1.05% , 1.19        1827.84 , 1616.00          399.84 , 338.00            2272.31 , 2031.00      273.68
  11.92           15.78                  1.11% , 0.88        1932.29 , 1616.00          295.68 , 338.00            2273.15 , 2031.00      358.61
  11.93           17.28                  1.12% , 0.83        1949.70 , 1616.00          278.88 , 338.00            2273.35 , 2031.00      392.82
  11.94           11.75                  0.83% , 0.89        1444.86 , 1616.00          299.04 , 338.00            1788.51 , 2031.00       210.1
  11.94           12.06                  1.06% , 1.14        1845.25 , 1616.00          383.04 , 338.00            2273.51 , 2031.00      274.29
  11.95           11.78                  0.82% , 0.94        1427.46 , 1616.00          315.84 , 338.00            1788.31 , 2031.00       210.7
  11.95           12.09                  1.07% , 1.09        1862.66 , 1616.00          366.24 , 338.00            2273.71 , 2031.00       274.9
  12.01           11.82                  0.81% , 0.99        1410.05 , 1616.00          332.64 , 338.00            1787.11 , 2031.00      211.31
  12.01           12.11                  1.08% , 1.04        1880.06 , 1616.00          349.44 , 338.00            2274.91 , 2031.00       275.5
  12.02           13.14                  0.80% , 1.04        1392.64 , 1616.00          349.44 , 338.00            1786.91 , 2031.00       234.8
  12.02           12.61                  1.09% , 0.99        1897.47 , 1616.00          332.64 , 338.00            2275.11 , 2031.00      286.83
  12.03           14.11                  1.10% , 0.94        1914.88 , 1616.00          315.84 , 338.00            2275.31 , 2031.00      321.04
  12.05           11.92                  0.84% , 0.83        1462.27 , 1616.00          278.88 , 338.00            1786.35 , 2031.00      212.85
  12.09            15.6                  1.11% , 0.89        1932.29 , 1616.00          299.04 , 338.00            2276.51 , 2031.00      355.25
   12.1           11.96                  0.83% , 0.88        1444.86 , 1616.00          295.68 , 338.00            1785.15 , 2031.00      213.46
   12.1           17.11                  1.12% , 0.84        1949.70 , 1616.00          282.24 , 338.00            2276.71 , 2031.00      389.46
  12.11           11.99                  0.82% , 0.93        1427.46 , 1616.00          312.48 , 338.00            1784.95 , 2031.00      214.06
  12.11           12.19                  1.06% , 1.15        1845.25 , 1616.00          386.40 , 338.00            2276.87 , 2031.00      277.65
  12.12           12.22                  1.07% , 1.10        1862.66 , 1616.00          369.60 , 338.00            2277.07 , 2031.00      278.26
  12.17           12.03                  0.81% , 0.98        1410.05 , 1616.00          329.28 , 338.00            1783.75 , 2031.00      214.67
  12.17           12.24                  1.08% , 1.05        1880.06 , 1616.00          352.80 , 338.00            2278.27 , 2031.00      278.86
  12.18           12.98                  0.80% , 1.03        1392.64 , 1616.00          346.08 , 338.00            1783.55 , 2031.00      231.44
  12.18           12.44                  1.09% , 1.00        1897.47 , 1616.00          336.00 , 338.00            2278.47 , 2031.00      283.47
  12.19           13.94                  1.10% , 0.95        1914.88 , 1616.00          319.20 , 338.00            2278.67 , 2031.00      317.68
  12.21           12.13                  0.84% , 0.82        1462.27 , 1616.00          275.52 , 338.00            1782.99 , 2031.00      216.21
  12.25           15.43                  1.11% , 0.90        1932.29 , 1616.00          302.40 , 338.00            2279.87 , 2031.00      351.89
  12.26           16.93                  1.12% , 0.85        1949.70 , 1616.00          285.60 , 338.00            2280.07 , 2031.00       386.1
  12.27           12.17                  0.83% , 0.87        1444.86 , 1616.00          292.32 , 338.00            1781.79 , 2031.00      216.82
  12.27           12.32                  1.06% , 1.16        1845.25 , 1616.00          389.76 , 338.00            2280.23 , 2031.00      281.01
  12.28            12.2                  0.82% , 0.92        1427.46 , 1616.00          309.12 , 338.00            1781.59 , 2031.00      217.42
  12.28           12.35                  1.07% , 1.11        1862.66 , 1616.00          372.96 , 338.00            2280.43 , 2031.00      281.62
  12.32           18.42                  1.13% , 0.80        1967.10 , 1616.00          268.80 , 338.00            2281.27 , 2031.00       420.3
