Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   12.42             12.45          0.82% , 0.91        1427.46 , 1616.00           305.76 , 338.00            1778.23 , 2031.00     220.78
   12.42              6.09          1.05% , 0.84        1827.84 , 1616.00           282.24 , 338.00            2154.71 , 2031.00      267.6
   12.42              7.64          1.06% , 0.88        1845.25 , 1616.00           295.68 , 338.00            2186.15 , 2031.00     271.57
   12.43              8.81          0.82% , 1.13        1427.46 , 1616.00           379.68 , 338.00            1852.15 , 2031.00     230.22
   12.43              9.14          1.07% , 0.92        1862.66 , 1616.00           309.12 , 338.00            2216.59 , 2031.00     275.54
   12.43             10.69          1.08% , 0.96        1880.06 , 1616.00           322.56 , 338.00            2248.03 , 2031.00      279.5
   12.44             12.18          1.09% , 1.00        1897.47 , 1616.00           336.00 , 338.00            2278.47 , 2031.00     283.47
   12.45             12.44          1.06% , 1.17        1845.25 , 1616.00           393.12 , 338.00            2283.59 , 2031.00     284.37
   12.46              12.5          0.81% , 0.96        1410.05 , 1616.00           322.56 , 338.00            1777.03 , 2031.00     221.39
   12.48             12.45          1.07% , 1.12        1862.66 , 1616.00           376.32 , 338.00            2283.79 , 2031.00     284.98
    12.5             12.51          1.08% , 1.07        1880.06 , 1616.00           359.52 , 338.00            2284.99 , 2031.00     285.58
   12.52             12.52          1.09% , 1.02        1897.47 , 1616.00           342.72 , 338.00            2285.19 , 2031.00     286.19
   12.54             10.68          0.81% , 1.07        1410.05 , 1616.00           359.52 , 338.00            1813.99 , 2031.00     227.47
   12.55             12.54          0.84% , 0.80        1462.27 , 1616.00           268.80 , 338.00            1776.27 , 2031.00     222.93
   12.58              12.6          1.06% , 1.18        1845.25 , 1616.00           396.48 , 338.00            2286.95 , 2031.00     287.73
   12.59              8.64          0.82% , 1.14        1427.46 , 1616.00           383.04 , 338.00            1855.51 , 2031.00     233.58
   12.59              12.6          0.83% , 0.85        1444.86 , 1616.00           285.60 , 338.00            1775.07 , 2031.00     223.54
   12.59              5.93          1.05% , 0.83        1827.84 , 1616.00           278.88 , 338.00            2151.35 , 2031.00     270.96
    12.6              7.47          1.06% , 0.87        1845.25 , 1616.00           292.32 , 338.00            2182.79 , 2031.00     274.93
    12.6              8.97          1.07% , 0.91        1862.66 , 1616.00           305.76 , 338.00            2213.23 , 2031.00      278.9
    12.6             10.52          1.08% , 0.95        1880.06 , 1616.00           319.20 , 338.00            2244.67 , 2031.00     282.86
   12.61             12.61          1.07% , 1.13        1862.66 , 1616.00           379.68 , 338.00            2287.15 , 2031.00     288.34
   12.61             12.02          1.09% , 0.99        1897.47 , 1616.00           332.64 , 338.00            2275.11 , 2031.00     286.83
   12.63             12.61          0.82% , 0.90        1427.46 , 1616.00           302.40 , 338.00            1774.87 , 2031.00     224.14
   12.63             12.67          1.08% , 1.08        1880.06 , 1616.00           362.88 , 338.00            2288.35 , 2031.00     288.94
   12.65             12.51          0.80% , 1.01        1392.64 , 1616.00           339.36 , 338.00            1776.83 , 2031.00     224.72
   12.65             12.68          1.09% , 1.03        1897.47 , 1616.00           346.08 , 338.00            2288.55 , 2031.00     289.55
   12.67             12.67          0.81% , 0.95        1410.05 , 1616.00           319.20 , 338.00            1773.67 , 2031.00     224.75
    12.7             10.52          0.81% , 1.08        1410.05 , 1616.00           362.88 , 338.00            1817.35 , 2031.00     230.83
   12.71             12.68          0.80% , 1.00        1392.64 , 1616.00           336.00 , 338.00            1773.47 , 2031.00     225.36
   12.71             12.77          1.06% , 1.19        1845.25 , 1616.00           399.84 , 338.00            2290.31 , 2031.00     291.09
   12.73             12.78          1.07% , 1.14        1862.66 , 1616.00           383.04 , 338.00            2290.51 , 2031.00      291.7
   12.75              8.48          0.82% , 1.15        1427.46 , 1616.00           386.40 , 338.00            1858.87 , 2031.00     236.94
   12.75             12.84          1.08% , 1.09        1880.06 , 1616.00           366.24 , 338.00            2291.71 , 2031.00      292.3
   12.77              5.76          1.05% , 0.82        1827.84 , 1616.00           275.52 , 338.00            2147.99 , 2031.00     274.32
   12.77              7.31          1.06% , 0.86        1845.25 , 1616.00           288.96 , 338.00            2179.43 , 2031.00     278.29
   12.77              8.81          1.07% , 0.90        1862.66 , 1616.00           302.40 , 338.00            2209.87 , 2031.00     282.26
   12.77             10.35          1.08% , 0.94        1880.06 , 1616.00           315.84 , 338.00            2241.31 , 2031.00     286.22
   12.77             11.85          1.09% , 0.98        1897.47 , 1616.00           329.28 , 338.00            2271.75 , 2031.00     290.19
   12.78             12.85          1.09% , 1.04        1897.47 , 1616.00           349.44 , 338.00            2291.91 , 2031.00     292.91
   12.81             12.35          0.80% , 1.02        1392.64 , 1616.00           342.72 , 338.00            1780.19 , 2031.00     228.08
   12.81             12.77          0.83% , 0.84        1444.86 , 1616.00           282.24 , 338.00            1771.71 , 2031.00      226.9
   12.84             12.78          0.82% , 0.89        1427.46 , 1616.00           299.04 , 338.00            1771.51 , 2031.00      227.5
   12.86             10.35          0.81% , 1.09        1410.05 , 1616.00           366.24 , 338.00            1820.71 , 2031.00     234.19
   12.86             12.94          1.07% , 1.15        1862.66 , 1616.00           386.40 , 338.00            2293.87 , 2031.00     295.06
   12.88              13.0          1.08% , 1.10        1880.06 , 1616.00           369.60 , 338.00            2295.07 , 2031.00     295.66
   12.89             12.84          0.81% , 0.94        1410.05 , 1616.00           315.84 , 338.00            1770.31 , 2031.00     228.11
    12.9              8.31          0.82% , 1.16        1427.46 , 1616.00           389.76 , 338.00            1862.23 , 2031.00      240.3
   12.91             13.01          1.09% , 1.05        1897.47 , 1616.00           352.80 , 338.00            2295.27 , 2031.00     296.27
   12.92             12.85          0.80% , 0.99        1392.64 , 1616.00           332.64 , 338.00            1770.11 , 2031.00     228.72
   12.94              7.14          1.06% , 0.85        1845.25 , 1616.00           285.60 , 338.00            2176.07 , 2031.00     281.65
   12.94              8.64          1.07% , 0.89        1862.66 , 1616.00           299.04 , 338.00            2206.51 , 2031.00     285.62
   12.94             10.19          1.08% , 0.93        1880.06 , 1616.00           312.48 , 338.00            2237.95 , 2031.00     289.58
   12.94             11.69          1.09% , 0.97        1897.47 , 1616.00           325.92 , 338.00            2268.39 , 2031.00     293.55
   12.95              5.59          1.05% , 0.81        1827.84 , 1616.00           272.16 , 338.00            2144.63 , 2031.00     277.68
   12.98             12.18          0.80% , 1.03        1392.64 , 1616.00           346.08 , 338.00            1783.55 , 2031.00     231.44
   12.99             13.11          1.07% , 1.16        1862.66 , 1616.00           389.76 , 338.00            2297.23 , 2031.00     298.42
   13.01             13.17          1.08% , 1.11        1880.06 , 1616.00           372.96 , 338.00            2298.43 , 2031.00     299.02
   13.02             10.19          0.81% , 1.10        1410.05 , 1616.00           369.60 , 338.00            1824.07 , 2031.00     237.55
   13.02             12.93          0.83% , 0.83        1444.86 , 1616.00           278.88 , 338.00            1768.35 , 2031.00     230.26
   13.04             13.18          1.09% , 1.06        1897.47 , 1616.00           356.16 , 338.00            2298.63 , 2031.00     299.63
   13.06             12.94          0.82% , 0.88        1427.46 , 1616.00           295.68 , 338.00            1768.15 , 2031.00     230.86
   13.06              8.14          0.82% , 1.17        1427.46 , 1616.00           393.12 , 338.00            1865.59 , 2031.00     243.66
   13.06             13.19          1.10% , 1.01        1914.88 , 1616.00           339.36 , 338.00            2298.83 , 2031.00     300.24
    13.1              13.0          0.81% , 0.93        1410.05 , 1616.00           312.48 , 338.00            1766.95 , 2031.00     231.47
   13.11             10.02          1.08% , 0.92        1880.06 , 1616.00           309.12 , 338.00            2234.59 , 2031.00     292.94
   13.11             11.52          1.09% , 0.96        1897.47 , 1616.00           322.56 , 338.00            2265.03 , 2031.00     296.91
   13.11             13.02          1.10% , 1.00        1914.88 , 1616.00           336.00 , 338.00            2295.47 , 2031.00     300.88
   13.12              5.43          1.05% , 0.80        1827.84 , 1616.00           268.80 , 338.00            2141.27 , 2031.00     281.04
   13.12              6.98          1.06% , 0.84        1845.25 , 1616.00           282.24 , 338.00            2172.71 , 2031.00     285.01
   13.12              8.48          1.07% , 0.88        1862.66 , 1616.00           295.68 , 338.00            2203.15 , 2031.00     288.98
   13.12             13.27          1.07% , 1.17        1862.66 , 1616.00           393.12 , 338.00            2300.59 , 2031.00     301.78
   13.14             13.01          0.80% , 0.98        1392.64 , 1616.00           329.28 , 338.00            1766.75 , 2031.00     232.08
   13.14             12.02          0.80% , 1.04        1392.64 , 1616.00           349.44 , 338.00            1786.91 , 2031.00      234.8
   13.14             13.33          1.08% , 1.12        1880.06 , 1616.00           376.32 , 338.00            2301.79 , 2031.00     302.38
   13.16             13.34          1.09% , 1.07        1897.47 , 1616.00           359.52 , 338.00            2301.99 , 2031.00     302.99
   13.18             10.02          0.81% , 1.11        1410.05 , 1616.00           372.96 , 338.00            1827.43 , 2031.00     240.91
   13.19             13.35          1.10% , 1.02        1914.88 , 1616.00           342.72 , 338.00            2302.19 , 2031.00      303.6
   13.22              7.98          0.82% , 1.18        1427.46 , 1616.00           396.48 , 338.00            1868.95 , 2031.00     247.02
