Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   12.36              5.29          0.83% , 1.15          722.43 , 821.00           386.40 , 342.00            1156.39 , 1221.00     142.97
   12.36             13.13          1.10% , 1.12          957.44 , 821.00           376.32 , 342.00            1381.31 , 1221.00     170.76
   12.39             11.81          0.82% , 0.94          713.73 , 821.00           315.84 , 342.00            1076.83 , 1221.00     133.43
    12.4             11.78          0.87% , 0.81          757.25 , 821.00           272.16 , 342.00            1077.15 , 1221.00     133.59
    12.4             13.15          1.12% , 1.07          974.85 , 821.00           359.52 , 342.00            1381.51 , 1221.00     171.37
   12.44             13.24          1.14% , 1.02          992.26 , 821.00           342.72 , 342.00            1382.71 , 1221.00     171.98
   12.45             11.82          0.80% , 0.99          696.32 , 821.00           332.64 , 342.00            1076.63 , 1221.00     134.04
   12.45              6.85          0.82% , 1.12          713.73 , 821.00           376.32 , 342.00            1137.31 , 1221.00     141.59
   12.45             13.22          1.09% , 1.15          948.74 , 821.00           386.40 , 342.00            1382.39 , 1221.00     172.14
   12.47             11.88          0.85% , 0.86          739.84 , 821.00           288.96 , 342.00            1075.95 , 1221.00      134.2
   12.49             13.32          1.11% , 1.10          966.14 , 821.00           369.60 , 342.00            1383.59 , 1221.00     172.74
   12.53              11.9          0.83% , 0.91          722.43 , 821.00           305.76 , 342.00            1075.75 , 1221.00     134.81
   12.53              3.45          0.84% , 1.19          731.14 , 821.00           399.84 , 342.00            1178.83 , 1221.00      147.7
   12.53             13.33          1.13% , 1.05          983.55 , 821.00           352.80 , 342.00            1383.79 , 1221.00     173.35
   12.54              8.42          0.81% , 1.09          705.02 , 821.00           366.24 , 342.00            1118.23 , 1221.00     140.22
   12.54             13.31          1.08% , 1.18          940.03 , 821.00           396.48 , 342.00            1383.47 , 1221.00     173.51
   12.57              0.34          1.04% , 0.81          905.22 , 821.00           272.16 , 342.00            1225.15 , 1221.00     154.06
   12.57              13.4          1.10% , 1.13          957.44 , 821.00           379.68 , 342.00            1384.67 , 1221.00     174.12
   12.59              1.55          1.05% , 0.83          913.92 , 821.00           278.88 , 342.00            1239.87 , 1221.00     156.04
   12.59              2.83          1.06% , 0.85          922.62 , 821.00           285.60 , 342.00            1255.59 , 1221.00     158.02
   12.59              4.12          1.07% , 0.87          931.33 , 821.00           292.32 , 342.00            1271.31 , 1221.00     160.01
    12.6             11.99          0.81% , 0.96          705.02 , 821.00           322.56 , 342.00            1074.55 , 1221.00     135.42
    12.6              5.33          1.08% , 0.89          940.03 , 821.00           299.04 , 342.00            1286.03 , 1221.00     161.99
    12.6              6.61          1.09% , 0.91          948.74 , 821.00           305.76 , 342.00            1301.75 , 1221.00     163.98
    12.6               7.9          1.10% , 0.93          957.44 , 821.00           312.48 , 342.00            1317.47 , 1221.00     165.96
    12.6              9.19          1.11% , 0.95          966.14 , 821.00           319.20 , 342.00            1333.19 , 1221.00     167.94
   12.61             11.97          0.86% , 0.83          748.54 , 821.00           278.88 , 342.00            1074.87 , 1221.00     135.58
   12.61             10.39          1.12% , 0.97          974.85 , 821.00           325.92 , 342.00            1347.91 , 1221.00     169.93
   12.61             11.68          1.13% , 0.99          983.55 , 821.00           332.64 , 342.00            1363.63 , 1221.00     171.91
   12.61             12.97          1.14% , 1.01          992.26 , 821.00           339.36 , 342.00            1379.35 , 1221.00      173.9
   12.62               9.9          0.80% , 1.06          696.32 , 821.00           356.16 , 342.00            1100.15 , 1221.00     138.84
   12.62              5.02          0.83% , 1.16          722.43 , 821.00           389.76 , 342.00            1159.75 , 1221.00     146.33
   12.62             13.42          1.12% , 1.08          974.85 , 821.00           362.88 , 342.00            1384.87 , 1221.00     174.73
   12.65             13.52          1.14% , 1.03          992.26 , 821.00           346.08 , 342.00            1386.07 , 1221.00     175.34
   12.66             13.49          1.09% , 1.16          948.74 , 821.00           389.76 , 342.00            1385.75 , 1221.00      175.5
   12.67             11.98          0.84% , 0.88          731.14 , 821.00           295.68 , 342.00            1074.67 , 1221.00     136.18
    12.7             13.59          1.11% , 1.11          966.14 , 821.00           372.96 , 342.00            1386.95 , 1221.00      176.1
   12.71              6.58          0.82% , 1.13          713.73 , 821.00           379.68 , 342.00            1140.67 , 1221.00     144.95
   12.74             12.08          0.82% , 0.93          713.73 , 821.00           312.48 , 342.00            1073.47 , 1221.00     136.79
   12.74             13.61          1.13% , 1.06          983.55 , 821.00           356.16 , 342.00            1387.15 , 1221.00     176.71
   12.75             12.06          0.87% , 0.80          757.25 , 821.00           268.80 , 342.00            1073.79 , 1221.00     136.95
   12.75             13.58          1.08% , 1.19          940.03 , 821.00           399.84 , 342.00            1386.83 , 1221.00     176.87
   12.79             13.68          1.10% , 1.14          957.44 , 821.00           383.04 , 342.00            1388.03 , 1221.00     177.48
    12.8              12.1          0.80% , 0.98          696.32 , 821.00           329.28 , 342.00            1073.27 , 1221.00      137.4
    12.8              8.14          0.81% , 1.10          705.02 , 821.00           369.60 , 342.00            1121.59 , 1221.00     143.58
   12.83             12.15          0.85% , 0.85          739.84 , 821.00           285.60 , 342.00            1072.59 , 1221.00     137.56
   12.83              13.7          1.12% , 1.09          974.85 , 821.00           366.24 , 342.00            1388.23 , 1221.00     178.09
   12.86             13.79          1.14% , 1.04          992.26 , 821.00           349.44 , 342.00            1389.43 , 1221.00      178.7
   12.87              4.74          0.83% , 1.17          722.43 , 821.00           393.12 , 342.00            1163.11 , 1221.00     149.69
   12.88             12.17          0.83% , 0.90          722.43 , 821.00           302.40 , 342.00            1072.39 , 1221.00     138.17
   12.88              0.06          1.04% , 0.80          905.22 , 821.00           268.80 , 342.00            1221.79 , 1221.00     157.42
   12.88              3.85          1.07% , 0.86          931.33 , 821.00           288.96 , 342.00            1267.95 , 1221.00     163.37
   12.88             13.77          1.09% , 1.17          948.74 , 821.00           393.12 , 342.00            1389.11 , 1221.00     178.86
   12.88              7.63          1.10% , 0.92          957.44 , 821.00           309.12 , 342.00            1314.11 , 1221.00     169.32
   12.88              8.91          1.11% , 0.94          966.14 , 821.00           315.84 , 342.00            1329.83 , 1221.00      171.3
   12.88             12.69          1.14% , 1.00          992.26 , 821.00           336.00 , 342.00            1375.99 , 1221.00     177.26
   12.89              9.62          0.80% , 1.07          696.32 , 821.00           359.52 , 342.00            1103.51 , 1221.00      142.2
   12.89              1.27          1.05% , 0.82          913.92 , 821.00           275.52 , 342.00            1236.51 , 1221.00      159.4
   12.89              2.56          1.06% , 0.84          922.62 , 821.00           282.24 , 342.00            1252.23 , 1221.00     161.38
   12.89              5.05          1.08% , 0.88          940.03 , 821.00           295.68 , 342.00            1282.67 , 1221.00     165.35
   12.89              6.34          1.09% , 0.90          948.74 , 821.00           302.40 , 342.00            1298.39 , 1221.00     167.34
   12.89             10.12          1.12% , 0.96          974.85 , 821.00           322.56 , 342.00            1344.55 , 1221.00     173.29
   12.89             11.41          1.13% , 0.98          983.55 , 821.00           329.28 , 342.00            1360.27 , 1221.00     175.27
   12.91             13.87          1.11% , 1.12          966.14 , 821.00           376.32 , 342.00            1390.31 , 1221.00     179.46
   12.95             13.88          1.13% , 1.07          983.55 , 821.00           359.52 , 342.00            1390.51 , 1221.00     180.07
   12.96             12.27          0.81% , 0.95          705.02 , 821.00           319.20 , 342.00            1071.19 , 1221.00     138.78
   12.96               6.3          0.82% , 1.14          713.73 , 821.00           383.04 , 342.00            1144.03 , 1221.00     148.31
   12.97             12.24          0.86% , 0.82          748.54 , 821.00           275.52 , 342.00            1071.51 , 1221.00     138.94
   12.99              13.9          1.15% , 1.02         1000.96 , 821.00           342.72 , 342.00            1390.71 , 1221.00     180.68
    13.0             13.96          1.10% , 1.15          957.44 , 821.00           386.40 , 342.00            1391.39 , 1221.00     180.84
   13.03             12.26          0.84% , 0.87          731.14 , 821.00           292.32 , 342.00            1071.31 , 1221.00     139.54
