Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   42.18              6.98          1.03% , 0.85         1793.02 , 998.00           142.80 , 183.00            1980.27 , 1851.00     835.22
   42.19              8.32          1.04% , 0.89         1810.43 , 998.00           149.52 , 183.00            2004.99 , 1851.00     845.91
   42.21             14.64          1.08% , 1.17         1880.06 , 998.00           196.56 , 183.00            2122.03 , 1851.00     895.62
   42.22               9.6          1.05% , 0.93         1827.84 , 998.00           156.24 , 183.00            2028.71 , 1851.00      856.6
   42.24             10.94          1.06% , 0.97         1845.25 , 998.00           162.96 , 183.00            2053.43 , 1851.00     867.29
   42.25             14.73          1.08% , 1.18         1880.06 , 998.00           198.24 , 183.00            2123.71 , 1851.00      897.3
   42.26              5.61          1.02% , 0.80         1775.62 , 998.00           134.40 , 183.00            1954.87 , 1851.00     826.22
   42.27             12.22          1.07% , 1.01         1862.66 , 998.00           169.68 , 183.00            2077.15 , 1851.00     877.98
   42.28             13.55          1.08% , 1.05         1880.06 , 998.00           176.40 , 183.00            2101.87 , 1851.00     888.66
    42.3              6.89          1.03% , 0.84         1793.02 , 998.00           141.12 , 183.00            1978.59 , 1851.00      836.9
    42.3             14.82          1.08% , 1.19         1880.06 , 998.00           199.92 , 183.00            2125.39 , 1851.00     898.98
   42.31              8.23          1.04% , 0.88         1810.43 , 998.00           147.84 , 183.00            2003.31 , 1851.00     847.59
   42.32             14.83          1.09% , 1.09         1897.47 , 998.00           183.12 , 183.00            2125.59 , 1851.00     899.59
   42.34              9.51          1.05% , 0.92         1827.84 , 998.00           154.56 , 183.00            2027.03 , 1851.00     858.28
   42.35             10.85          1.06% , 0.96         1845.25 , 998.00           161.28 , 183.00            2051.75 , 1851.00     868.97
   42.37             14.93          1.09% , 1.10         1897.47 , 998.00           184.80 , 183.00            2127.27 , 1851.00     901.27
   42.38             12.13          1.07% , 1.00         1862.66 , 998.00           168.00 , 183.00            2075.47 , 1851.00     879.66
   42.39             13.46          1.08% , 1.04         1880.06 , 998.00           174.72 , 183.00            2100.19 , 1851.00     890.34
   42.41             15.02          1.09% , 1.11         1897.47 , 998.00           186.48 , 183.00            2128.95 , 1851.00     902.95
   42.42               6.8          1.03% , 0.83         1793.02 , 998.00           139.44 , 183.00            1976.91 , 1851.00     838.58
   42.42             14.74          1.09% , 1.08         1897.47 , 998.00           181.44 , 183.00            2123.91 , 1851.00     901.03
   42.43              8.14          1.04% , 0.87         1810.43 , 998.00           146.16 , 183.00            2001.63 , 1851.00     849.27
   42.46              9.42          1.05% , 0.91         1827.84 , 998.00           152.88 , 183.00            2025.35 , 1851.00     859.96
   42.46             15.11          1.09% , 1.12         1897.47 , 998.00           188.16 , 183.00            2130.63 , 1851.00     904.63
   42.47             10.75          1.06% , 0.95         1845.25 , 998.00           159.60 , 183.00            2050.07 , 1851.00     870.65
    42.5             12.04          1.07% , 0.99         1862.66 , 998.00           166.32 , 183.00            2073.79 , 1851.00     881.34
    42.5              15.2          1.09% , 1.13         1897.47 , 998.00           189.84 , 183.00            2132.31 , 1851.00     906.31
   42.51             13.37          1.08% , 1.03         1880.06 , 998.00           173.04 , 183.00            2098.51 , 1851.00     892.02
   42.54              6.71          1.03% , 0.82         1793.02 , 998.00           137.76 , 183.00            1975.23 , 1851.00     840.26
   42.54             14.65          1.09% , 1.07         1897.47 , 998.00           179.76 , 183.00            2122.23 , 1851.00     902.71
   42.55              8.05          1.04% , 0.86         1810.43 , 998.00           144.48 , 183.00            1999.95 , 1851.00     850.95
   42.55             15.29          1.09% , 1.14         1897.47 , 998.00           191.52 , 183.00            2133.99 , 1851.00     907.99
   42.58              9.33          1.05% , 0.90         1827.84 , 998.00           151.20 , 183.00            2023.67 , 1851.00     861.64
   42.59             10.66          1.06% , 0.94         1845.25 , 998.00           157.92 , 183.00            2048.39 , 1851.00     872.33
   42.59             15.38          1.09% , 1.15         1897.47 , 998.00           193.20 , 183.00            2135.67 , 1851.00     909.67
   42.61             11.95          1.07% , 0.98         1862.66 , 998.00           164.64 , 183.00            2072.11 , 1851.00     883.02
   42.62             13.28          1.08% , 1.02         1880.06 , 998.00           171.36 , 183.00            2096.83 , 1851.00      893.7
   42.64             15.47          1.09% , 1.16         1897.47 , 998.00           194.88 , 183.00            2137.35 , 1851.00     911.35
   42.65             14.56          1.09% , 1.06         1897.47 , 998.00           178.08 , 183.00            2120.55 , 1851.00     904.39
   42.66              6.62          1.03% , 0.81         1793.02 , 998.00           136.08 , 183.00            1973.55 , 1851.00     841.94
   42.67              7.96          1.04% , 0.85         1810.43 , 998.00           142.80 , 183.00            1998.27 , 1851.00     852.63
   42.68             15.56          1.09% , 1.17         1897.47 , 998.00           196.56 , 183.00            2139.03 , 1851.00     913.03
    42.7              9.24          1.05% , 0.89         1827.84 , 998.00           149.52 , 183.00            2021.99 , 1851.00     863.32
    42.7             10.57          1.06% , 0.93         1845.25 , 998.00           156.24 , 183.00            2046.71 , 1851.00     874.01
   42.73             11.85          1.07% , 0.97         1862.66 , 998.00           162.96 , 183.00            2070.43 , 1851.00      884.7
   42.73             15.65          1.09% , 1.18         1897.47 , 998.00           198.24 , 183.00            2140.71 , 1851.00     914.71
   42.74             13.19          1.08% , 1.01         1880.06 , 998.00           169.68 , 183.00            2095.15 , 1851.00     895.38
   42.76             14.47          1.09% , 1.05         1897.47 , 998.00           176.40 , 183.00            2118.87 , 1851.00     906.07
   42.77             15.74          1.09% , 1.19         1897.47 , 998.00           199.92 , 183.00            2142.39 , 1851.00     916.39
   42.78              6.53          1.03% , 0.80         1793.02 , 998.00           134.40 , 183.00            1971.87 , 1851.00     843.62
   42.79              7.87          1.04% , 0.84         1810.43 , 998.00           141.12 , 183.00            1996.59 , 1851.00     854.31
    42.8             15.75          1.10% , 1.09         1914.88 , 998.00           183.12 , 183.00            2142.59 , 1851.00      917.0
   42.82              9.15          1.05% , 0.88         1827.84 , 998.00           147.84 , 183.00            2020.31 , 1851.00      865.0
   42.82             10.48          1.06% , 0.92         1845.25 , 998.00           154.56 , 183.00            2045.03 , 1851.00     875.69
   42.84             15.84          1.10% , 1.10         1914.88 , 998.00           184.80 , 183.00            2144.27 , 1851.00     918.68
   42.85             11.76          1.07% , 0.96         1862.66 , 998.00           161.28 , 183.00            2068.75 , 1851.00     886.38
   42.85              13.1          1.08% , 1.00         1880.06 , 998.00           168.00 , 183.00            2093.47 , 1851.00     897.06
   42.88             14.38          1.09% , 1.04         1897.47 , 998.00           174.72 , 183.00            2117.19 , 1851.00     907.75
   42.89             15.93          1.10% , 1.11         1914.88 , 998.00           186.48 , 183.00            2145.95 , 1851.00     920.36
    42.9             15.66          1.10% , 1.08         1914.88 , 998.00           181.44 , 183.00            2140.91 , 1851.00     918.44
   42.91              7.77          1.04% , 0.83         1810.43 , 998.00           139.44 , 183.00            1994.91 , 1851.00     855.99
   42.93              9.06          1.05% , 0.87         1827.84 , 998.00           146.16 , 183.00            2018.63 , 1851.00     866.68
   42.93             16.03          1.10% , 1.12         1914.88 , 998.00           188.16 , 183.00            2147.63 , 1851.00     922.04
   42.94             10.39          1.06% , 0.91         1845.25 , 998.00           152.88 , 183.00            2043.35 , 1851.00     877.37
   42.96             11.67          1.07% , 0.95         1862.66 , 998.00           159.60 , 183.00            2067.07 , 1851.00     888.06
   42.97             13.01          1.08% , 0.99         1880.06 , 998.00           166.32 , 183.00            2091.79 , 1851.00     898.74
   42.98             16.12          1.10% , 1.13         1914.88 , 998.00           189.84 , 183.00            2149.31 , 1851.00     923.72
   42.99             14.29          1.09% , 1.03         1897.47 , 998.00           173.04 , 183.00            2115.51 , 1851.00     909.43
   43.01             15.57          1.10% , 1.07         1914.88 , 998.00           179.76 , 183.00            2139.23 , 1851.00     920.12
   43.02             16.21          1.10% , 1.14         1914.88 , 998.00           191.52 , 183.00            2150.99 , 1851.00      925.4
   43.03              7.68          1.04% , 0.82         1810.43 , 998.00           137.76 , 183.00            1993.23 , 1851.00     857.67
   43.05              8.97          1.05% , 0.86         1827.84 , 998.00           144.48 , 183.00            2016.95 , 1851.00     868.36
   43.06              10.3          1.06% , 0.90         1845.25 , 998.00           151.20 , 183.00            2041.67 , 1851.00     879.05
   43.07              16.3          1.10% , 1.15         1914.88 , 998.00           193.20 , 183.00            2152.67 , 1851.00     927.08
   43.08             11.58          1.07% , 0.94         1862.66 , 998.00           157.92 , 183.00            2065.39 , 1851.00     889.74
