Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    4.56             11.24          0.88% , 1.11          765.95 , 809.00           186.48 , 184.00             999.45 , 1126.00      45.53
    4.57              3.21          0.98% , 1.13          852.99 , 809.00           189.84 , 184.00            1089.81 , 1126.00      49.83
    4.59             11.69          0.88% , 1.08          765.95 , 809.00           181.44 , 184.00             994.41 , 1126.00      45.61
     4.6              8.66          0.95% , 0.92          826.88 , 809.00           154.56 , 184.00            1028.53 , 1126.00      47.32
    4.61              9.54          0.89% , 1.17          774.66 , 809.00           196.56 , 184.00            1018.53 , 1126.00       46.9
    4.63             11.71          0.92% , 0.87          800.77 , 809.00           146.16 , 184.00             994.13 , 1126.00      46.07
    4.63              4.26          0.98% , 1.06          852.99 , 809.00           178.08 , 184.00            1078.05 , 1126.00      49.91
    4.65             10.11          0.94% , 0.87          818.18 , 809.00           146.16 , 184.00            1012.13 , 1126.00      47.02
    4.66             11.68          0.91% , 0.92          792.06 , 809.00           154.56 , 184.00             994.53 , 1126.00      46.38
    4.67              5.72          0.97% , 1.01          844.29 , 809.00           169.68 , 184.00            1061.65 , 1126.00      49.61
    4.69              3.03          0.97% , 1.19          844.29 , 809.00           199.92 , 184.00            1091.89 , 1126.00      51.21
     4.7             11.73          0.90% , 0.97          783.36 , 809.00           162.96 , 184.00             993.93 , 1126.00      46.68
     4.7             11.66          0.93% , 0.82          809.47 , 809.00           137.76 , 184.00             994.73 , 1126.00      46.71
    4.72             11.09          0.88% , 1.12          765.95 , 809.00           188.16 , 184.00            1001.13 , 1126.00      47.21
    4.72              7.26          0.96% , 0.96          835.58 , 809.00           161.28 , 184.00            1044.25 , 1126.00       49.3
    4.72              3.07          0.98% , 1.14          852.99 , 809.00           191.52 , 184.00            1091.49 , 1126.00      51.51
    4.73             11.78          0.89% , 1.02          774.66 , 809.00           171.36 , 184.00             993.33 , 1126.00      46.98
    4.76             11.84          0.88% , 1.07          765.95 , 809.00           179.76 , 184.00             992.73 , 1126.00      47.29
    4.76               9.4          0.89% , 1.18          774.66 , 809.00           198.24 , 184.00            1020.21 , 1126.00      48.58
    4.77              8.81          0.95% , 0.91          826.88 , 809.00           152.88 , 184.00            1026.85 , 1126.00       49.0
    4.79              4.41          0.98% , 1.05          852.99 , 809.00           176.40 , 184.00            1076.37 , 1126.00      51.59
    4.81             11.86          0.92% , 0.86          800.77 , 809.00           144.48 , 184.00             992.45 , 1126.00      47.75
    4.82             10.26          0.94% , 0.86          818.18 , 809.00           144.48 , 184.00            1010.45 , 1126.00       48.7
    4.84             11.83          0.91% , 0.91          792.06 , 809.00           152.88 , 184.00             992.85 , 1126.00      48.06
    4.84              5.86          0.97% , 1.00          844.29 , 809.00           168.00 , 184.00            1059.97 , 1126.00      51.29
    4.87             11.88          0.90% , 0.96          783.36 , 809.00           161.28 , 184.00             992.25 , 1126.00      48.36
    4.87             11.81          0.93% , 0.81          809.47 , 809.00           136.08 , 184.00             993.05 , 1126.00      48.39
    4.87              2.92          0.98% , 1.15          852.99 , 809.00           193.20 , 184.00            1093.17 , 1126.00      53.19
    4.88             10.94          0.88% , 1.13          765.95 , 809.00           189.84 , 184.00            1002.81 , 1126.00      48.89
    4.89              7.41          0.96% , 0.95          835.58 , 809.00           159.60 , 184.00            1042.57 , 1126.00      50.98
    4.89              2.86          0.99% , 1.10          861.70 , 809.00           184.80 , 184.00            1093.77 , 1126.00       53.5
    4.91             11.93          0.89% , 1.01          774.66 , 809.00           169.68 , 184.00             991.65 , 1126.00      48.66
    4.91              3.01          0.99% , 1.09          861.70 , 809.00           183.12 , 184.00            1092.09 , 1126.00      53.58
    4.92              9.25          0.89% , 1.19          774.66 , 809.00           199.92 , 184.00            1021.89 , 1126.00      50.26
    4.94             11.99          0.88% , 1.06          765.95 , 809.00           178.08 , 184.00             991.05 , 1126.00      48.97
    4.94              8.95          0.95% , 0.90          826.88 , 809.00           151.20 , 184.00            1025.17 , 1126.00      50.68
    4.96              4.56          0.98% , 1.04          852.99 , 809.00           174.72 , 184.00            1074.69 , 1126.00      53.27
    4.99             12.01          0.92% , 0.85          800.77 , 809.00           142.80 , 184.00             990.77 , 1126.00      49.43
    4.99             10.41          0.94% , 0.85          818.18 , 809.00           142.80 , 184.00            1008.77 , 1126.00      50.38
    5.01              6.01          0.97% , 0.99          844.29 , 809.00           166.32 , 184.00            1058.29 , 1126.00      52.97
    5.01              2.77          0.98% , 1.16          852.99 , 809.00           194.88 , 184.00            1094.85 , 1126.00      54.87
    5.02             11.97          0.91% , 0.90          792.06 , 809.00           151.20 , 184.00             991.17 , 1126.00      49.74
    5.03             10.79          0.88% , 1.14          765.95 , 809.00           191.52 , 184.00            1004.49 , 1126.00      50.57
    5.04              2.71          0.99% , 1.11          861.70 , 809.00           186.48 , 184.00            1095.45 , 1126.00      55.18
    5.05             12.03          0.90% , 0.95          783.36 , 809.00           159.60 , 184.00             990.57 , 1126.00      50.04
    5.05             11.96          0.93% , 0.80          809.47 , 809.00           134.40 , 184.00             991.37 , 1126.00      50.07
    5.06              7.56          0.96% , 0.94          835.58 , 809.00           157.92 , 184.00            1040.89 , 1126.00      52.66
    5.07              3.16          0.99% , 1.08          861.70 , 809.00           181.44 , 184.00            1090.41 , 1126.00      55.26
    5.09             12.08          0.89% , 1.00          774.66 , 809.00           168.00 , 184.00             989.97 , 1126.00      50.34
    5.12             12.13          0.88% , 1.05          765.95 , 809.00           176.40 , 184.00             989.37 , 1126.00      50.65
    5.12               9.1          0.95% , 0.89          826.88 , 809.00           149.52 , 184.00            1023.49 , 1126.00      52.36
    5.12              4.71          0.98% , 1.03          852.99 , 809.00           173.04 , 184.00            1073.01 , 1126.00      54.95
    5.16              2.62          0.98% , 1.17          852.99 , 809.00           196.56 , 184.00            1096.53 , 1126.00      56.55
    5.17             12.16          0.92% , 0.84          800.77 , 809.00           141.12 , 184.00             989.09 , 1126.00      51.11
    5.17             10.56          0.94% , 0.84          818.18 , 809.00           141.12 , 184.00            1007.09 , 1126.00      52.06
    5.17              6.16          0.97% , 0.98          844.29 , 809.00           164.64 , 184.00            1056.61 , 1126.00      54.65
    5.18              2.56          0.99% , 1.12          861.70 , 809.00           188.16 , 184.00            1097.13 , 1126.00      56.86
    5.19             10.64          0.88% , 1.15          765.95 , 809.00           193.20 , 184.00            1006.17 , 1126.00      52.25
     5.2             12.12          0.91% , 0.89          792.06 , 809.00           149.52 , 184.00             989.49 , 1126.00      51.42
    5.23             12.18          0.90% , 0.94          783.36 , 809.00           157.92 , 184.00             988.89 , 1126.00      51.72
    5.23              7.71          0.96% , 0.93          835.58 , 809.00           156.24 , 184.00            1039.21 , 1126.00      54.34
    5.23              3.31          0.99% , 1.07          861.70 , 809.00           179.76 , 184.00            1088.73 , 1126.00      56.94
    5.26             12.23          0.89% , 0.99          774.66 , 809.00           166.32 , 184.00             988.29 , 1126.00      52.02
    5.29              9.25          0.95% , 0.88          826.88 , 809.00           147.84 , 184.00            1021.81 , 1126.00      54.04
    5.29              4.86          0.98% , 1.02          852.99 , 809.00           171.36 , 184.00            1071.33 , 1126.00      56.63
     5.3             12.28          0.88% , 1.04          765.95 , 809.00           174.72 , 184.00             987.69 , 1126.00      52.33
     5.3              2.47          0.98% , 1.18          852.99 , 809.00           198.24 , 184.00            1098.21 , 1126.00      58.23
    5.31              12.1          0.87% , 1.10          757.25 , 809.00           184.80 , 184.00             989.77 , 1126.00      52.55
    5.33             12.25          0.87% , 1.09          757.25 , 809.00           183.12 , 184.00             988.09 , 1126.00      52.63
    5.33              2.41          0.99% , 1.13          861.70 , 809.00           189.84 , 184.00            1098.81 , 1126.00      58.54
    5.34             10.71          0.94% , 0.83          818.18 , 809.00           139.44 , 184.00            1005.41 , 1126.00      53.74
    5.34              6.31          0.97% , 0.97          844.29 , 809.00           162.96 , 184.00            1054.93 , 1126.00      56.33
    5.35             10.49          0.88% , 1.16          765.95 , 809.00           194.88 , 184.00            1007.85 , 1126.00      53.93
    5.35             12.31          0.92% , 0.83          800.77 , 809.00           139.44 , 184.00             987.41 , 1126.00      52.79
    5.38             12.27          0.91% , 0.88          792.06 , 809.00           147.84 , 184.00             987.81 , 1126.00       53.1
    5.39              3.46          0.99% , 1.06          861.70 , 809.00           178.08 , 184.00            1087.05 , 1126.00      58.62
     5.4              7.86          0.96% , 0.92          835.58 , 809.00           154.56 , 184.00            1037.53 , 1126.00      56.02
    5.41             12.33          0.90% , 0.93          783.36 , 809.00           156.24 , 184.00             987.21 , 1126.00       53.4
    5.44             12.38          0.89% , 0.98          774.66 , 809.00           164.64 , 184.00             986.61 , 1126.00       53.7
    5.45               5.0          0.98% , 1.01          852.99 , 809.00           169.68 , 184.00            1069.65 , 1126.00      58.31
    5.45              2.32          0.98% , 1.19          852.99 , 809.00           199.92 , 184.00            1099.89 , 1126.00      59.91
    5.46               9.4          0.95% , 0.87          826.88 , 809.00           146.16 , 184.00            1020.13 , 1126.00      55.72
