Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   14.14             14.86          0.82% , 1.03          356.86 , 425.00           173.04 , 187.00              580.67 , 682.00       82.1
   14.15              11.5          0.81% , 1.19          352.51 , 425.00           199.92 , 187.00              603.55 , 682.00      85.41
   14.15             14.83          0.87% , 0.90          378.62 , 425.00           151.20 , 187.00              580.83 , 682.00      82.18
   14.15              7.92          1.18% , 1.02          513.54 , 425.00           171.36 , 187.00              735.99 , 682.00     104.18
   14.15               9.0          1.19% , 1.04          517.89 , 425.00           174.72 , 187.00              743.35 , 682.00     105.17
   14.16              6.84          1.17% , 1.00          509.18 , 425.00           168.00 , 187.00              728.63 , 682.00     103.18
   14.18              14.8          0.80% , 1.08          348.16 , 425.00           181.44 , 187.00              581.07 , 682.00       82.4
   14.19              5.61          1.16% , 0.98          504.83 , 425.00           164.64 , 187.00              720.27 , 682.00     102.19
    14.2              3.45          1.14% , 0.94          496.13 , 425.00           157.92 , 187.00              705.55 , 682.00     100.21
    14.2              4.53          1.15% , 0.96          500.48 , 425.00           161.28 , 187.00              712.91 , 682.00      101.2
   14.21             14.92          0.85% , 0.95          369.92 , 425.00           159.60 , 187.00              580.23 , 682.00      82.48
   14.22              14.9          0.90% , 0.82          391.68 , 425.00           137.76 , 187.00              580.39 , 682.00      82.56
   14.23              2.23          1.13% , 0.92          491.78 , 425.00           154.56 , 187.00              697.19 , 682.00      99.22
   14.24              1.15          1.12% , 0.90          487.42 , 425.00           151.20 , 187.00              689.83 , 682.00      98.22
   14.25             12.83          0.80% , 1.16          348.16 , 425.00           194.88 , 187.00              594.51 , 682.00      84.72
   14.25              0.07          1.11% , 0.88          483.07 , 425.00           147.84 , 187.00              682.47 , 682.00      97.23
   14.26             14.86          0.83% , 1.00          361.22 , 425.00           168.00 , 187.00              580.63 , 682.00      82.78
   14.28              1.16          1.10% , 0.86          478.72 , 425.00           144.48 , 187.00              674.11 , 682.00      96.24
   14.29             14.99          0.88% , 0.87          382.98 , 425.00           146.16 , 187.00              579.79 , 682.00      82.86
   14.29              2.24          1.09% , 0.84          474.37 , 425.00           141.12 , 187.00              666.75 , 682.00      95.25
   14.32             14.95          0.81% , 1.05          352.51 , 425.00           176.40 , 187.00              580.03 , 682.00      83.09
   14.32              3.46          1.08% , 0.82          470.02 , 425.00           137.76 , 187.00              658.39 , 682.00      94.26
   14.33             14.93          0.86% , 0.92          374.27 , 425.00           154.56 , 187.00              580.19 , 682.00      83.17
   14.33              4.54          1.07% , 0.80          465.66 , 425.00           134.40 , 187.00              651.03 , 682.00      93.26
    14.4             15.02          0.84% , 0.97          365.57 , 425.00           162.96 , 187.00              579.59 , 682.00      83.47
   14.41             14.99          0.89% , 0.84          387.33 , 425.00           141.12 , 187.00              579.75 , 682.00      83.55
   14.41              8.75          1.19% , 1.03          517.89 , 425.00           173.04 , 187.00              741.67 , 682.00     106.85
   14.42              7.67          1.18% , 1.01          513.54 , 425.00           169.68 , 187.00              734.31 , 682.00     105.86
   14.43              6.59          1.17% , 0.99          509.18 , 425.00           166.32 , 187.00              726.95 , 682.00     104.86
   14.45              5.37          1.16% , 0.97          504.83 , 425.00           162.96 , 187.00              718.59 , 682.00     103.87
   14.47              15.1          0.82% , 1.02          356.86 , 425.00           171.36 , 187.00              578.99 , 682.00      83.78
   14.47              4.29          1.15% , 0.95          500.48 , 425.00           159.60 , 187.00              711.23 , 682.00     102.88
   14.48             15.08          0.87% , 0.89          378.62 , 425.00           149.52 , 187.00              579.15 , 682.00      83.86
   14.48              3.21          1.14% , 0.93          496.13 , 425.00           156.24 , 187.00              703.87 , 682.00     101.89
   14.49             12.58          0.80% , 1.17          348.16 , 425.00           196.56 , 187.00              596.19 , 682.00       86.4
   14.51             15.04          0.80% , 1.07          348.16 , 425.00           179.76 , 187.00              579.39 , 682.00      84.08
   14.51              1.98          1.13% , 0.91          491.78 , 425.00           152.88 , 187.00              695.51 , 682.00      100.9
   14.52               0.9          1.12% , 0.89          487.42 , 425.00           149.52 , 187.00              688.15 , 682.00       99.9
   14.53              0.18          1.11% , 0.87          483.07 , 425.00           146.16 , 187.00              680.79 , 682.00      98.91
   14.55             15.17          0.85% , 0.94          369.92 , 425.00           157.92 , 187.00              578.55 , 682.00      84.16
   14.56             15.14          0.90% , 0.81          391.68 , 425.00           136.08 , 187.00              578.71 , 682.00      84.24
   14.56               1.4          1.10% , 0.85          478.72 , 425.00           142.80 , 187.00              672.43 , 682.00      97.92
   14.57              2.48          1.09% , 0.83          474.37 , 425.00           139.44 , 187.00              665.07 , 682.00      96.93
   14.59             15.11          0.83% , 0.99          361.22 , 425.00           166.32 , 187.00              578.95 , 682.00      84.46
   14.61              3.71          1.08% , 0.81          470.02 , 425.00           136.08 , 187.00              656.71 , 682.00      95.94
   14.62             15.23          0.88% , 0.86          382.98 , 425.00           144.48 , 187.00              578.11 , 682.00      84.54
   14.66              15.2          0.81% , 1.04          352.51 , 425.00           174.72 , 187.00              578.35 , 682.00      84.77
   14.67             15.17          0.86% , 0.91          374.27 , 425.00           152.88 , 187.00              578.51 , 682.00      84.85
   14.67               8.5          1.19% , 1.02          517.89 , 425.00           171.36 , 187.00              739.99 , 682.00     108.53
   14.68              7.42          1.18% , 1.00          513.54 , 425.00           168.00 , 187.00              732.63 , 682.00     107.54
   14.69              6.35          1.17% , 0.98          509.18 , 425.00           164.64 , 187.00              725.27 , 682.00     106.54
   14.72              5.12          1.16% , 0.96          504.83 , 425.00           161.28 , 187.00              716.91 , 682.00     105.55
   14.73             12.34          0.80% , 1.18          348.16 , 425.00           198.24 , 187.00              597.87 , 682.00      88.08
   14.73             15.26          0.84% , 0.96          365.57 , 425.00           161.28 , 187.00              577.91 , 682.00      85.15
   14.74             15.24          0.89% , 0.83          387.33 , 425.00           139.44 , 187.00              578.07 , 682.00      85.23
   14.74              4.04          1.15% , 0.94          500.48 , 425.00           157.92 , 187.00              709.55 , 682.00     104.56
   14.75              2.96          1.14% , 0.92          496.13 , 425.00           154.56 , 187.00              702.19 , 682.00     103.57
   14.78              1.74          1.13% , 0.90          491.78 , 425.00           151.20 , 187.00              693.83 , 682.00     102.58
    14.8             15.35          0.82% , 1.01          356.86 , 425.00           169.68 , 187.00              577.31 , 682.00      85.46
    14.8              0.66          1.12% , 0.88          487.42 , 425.00           147.84 , 187.00              686.47 , 682.00     101.58
   14.81             15.33          0.87% , 0.88          378.62 , 425.00           147.84 , 187.00              577.47 , 682.00      85.54
   14.81              0.42          1.11% , 0.86          483.07 , 425.00           144.48 , 187.00              679.11 , 682.00     100.59
   14.84             15.29          0.80% , 1.06          348.16 , 425.00           178.08 , 187.00              577.71 , 682.00      85.76
   14.85              1.65          1.10% , 0.84          478.72 , 425.00           141.12 , 187.00              670.75 , 682.00       99.6
   14.86              2.73          1.09% , 0.82          474.37 , 425.00           137.76 , 187.00              663.39 , 682.00      98.61
   14.88             15.41          0.85% , 0.93          369.92 , 425.00           156.24 , 187.00              576.87 , 682.00      85.84
   14.89             15.39          0.90% , 0.80          391.68 , 425.00           134.40 , 187.00              577.03 , 682.00      85.92
    14.9              3.95          1.08% , 0.80          470.02 , 425.00           134.40 , 187.00              655.03 , 682.00      97.62
   14.92             15.36          0.83% , 0.98          361.22 , 425.00           164.64 , 187.00              577.27 , 682.00      86.14
   14.93              8.26          1.19% , 1.01          517.89 , 425.00           169.68 , 187.00              738.31 , 682.00     110.21
   14.94              7.18          1.18% , 0.99          513.54 , 425.00           166.32 , 187.00              730.95 , 682.00     109.22
   14.96             15.48          0.88% , 0.85          382.98 , 425.00           142.80 , 187.00              576.43 , 682.00      86.22
   14.96               6.1          1.17% , 0.97          509.18 , 425.00           162.96 , 187.00              723.59 , 682.00     108.22
   14.97             12.09          0.80% , 1.19          348.16 , 425.00           199.92 , 187.00              599.55 , 682.00      89.76
   14.99             15.44          0.81% , 1.03          352.51 , 425.00           173.04 , 187.00              576.67 , 682.00      86.45
   14.99              4.87          1.16% , 0.95          504.83 , 425.00           159.60 , 187.00              715.23 , 682.00     107.23
    15.0             15.42          0.86% , 0.90          374.27 , 425.00           151.20 , 187.00              576.83 , 682.00      86.53
   15.01              3.79          1.15% , 0.93          500.48 , 425.00           156.24 , 187.00              707.87 , 682.00     106.24
   15.02              2.71          1.14% , 0.91          496.13 , 425.00           152.88 , 187.00              700.51 , 682.00     105.25
   15.06              1.49          1.13% , 0.89          491.78 , 425.00           149.52 , 187.00              692.15 , 682.00     104.26
   15.07             15.51          0.84% , 0.95          365.57 , 425.00           159.60 , 187.00              576.23 , 682.00      86.83
   15.08             15.48          0.89% , 0.82          387.33 , 425.00           137.76 , 187.00              576.39 , 682.00      86.91
   15.08              0.41          1.12% , 0.87          487.42 , 425.00           146.16 , 187.00              684.79 , 682.00     103.26
    15.1              0.67          1.11% , 0.85          483.07 , 425.00           142.80 , 187.00              677.43 , 682.00     102.27
   15.14              15.6          0.82% , 1.00          356.86 , 425.00           168.00 , 187.00              575.63 , 682.00      87.14
   15.14               1.9          1.10% , 0.83          478.72 , 425.00           139.44 , 187.00              669.07 , 682.00     101.28
   15.15             15.57          0.87% , 0.87          378.62 , 425.00           146.16 , 187.00              575.79 , 682.00      87.22
   15.16              2.97          1.09% , 0.81          474.37 , 425.00           136.08 , 187.00              661.71 , 682.00     100.29
   15.18             15.54          0.80% , 1.05          348.16 , 425.00           176.40 , 187.00              576.03 , 682.00      87.44
   15.19              8.01          1.19% , 1.00          517.89 , 425.00           168.00 , 187.00              736.63 , 682.00     111.89
   15.21              6.93          1.18% , 0.98          513.54 , 425.00           164.64 , 187.00              729.27 , 682.00      110.9
   15.22             15.66          0.85% , 0.92          369.92 , 425.00           154.56 , 187.00              575.19 , 682.00      87.52
   15.22              5.85          1.17% , 0.96          509.18 , 425.00           161.28 , 187.00              721.91 , 682.00      109.9
   15.26              15.6          0.83% , 0.97          361.22 , 425.00           162.96 , 187.00              575.59 , 682.00      87.82
   15.26              4.63          1.16% , 0.94          504.83 , 425.00           157.92 , 187.00              713.55 , 682.00     108.91
   15.28              3.55          1.15% , 0.92          500.48 , 425.00           154.56 , 187.00              706.19 , 682.00     107.92
   15.29             15.73          0.88% , 0.84          382.98 , 425.00           141.12 , 187.00              574.75 , 682.00       87.9
    15.3              2.47          1.14% , 0.90          496.13 , 425.00           151.20 , 187.00              698.83 , 682.00     106.93
   15.33             15.69          0.81% , 1.02          352.51 , 425.00           171.36 , 187.00              574.99 , 682.00      88.13
   15.34             15.67          0.86% , 0.89          374.27 , 425.00           149.52 , 187.00              575.15 , 682.00      88.21
   15.34              1.24          1.13% , 0.88          491.78 , 425.00           147.84 , 187.00              690.47 , 682.00     105.94
   15.36              0.16          1.12% , 0.86          487.42 , 425.00           144.48 , 187.00              683.11 , 682.00     104.94
   15.38              0.92          1.11% , 0.84          483.07 , 425.00           141.12 , 187.00              675.75 , 682.00     103.95
   15.41             15.75          0.84% , 0.94          365.57 , 425.00           157.92 , 187.00              574.55 , 682.00      88.51
   15.41             15.73          0.89% , 0.81          387.33 , 425.00           136.08 , 187.00              574.71 , 682.00      88.59
   15.43              2.14          1.10% , 0.82          478.72 , 425.00           137.76 , 187.00              667.39 , 682.00     102.96
   15.45              3.22          1.09% , 0.80          474.37 , 425.00           134.40 , 187.00              660.03 , 682.00     101.97
   15.45              7.76          1.19% , 0.99          517.89 , 425.00           166.32 , 187.00              734.95 , 682.00     113.57
   15.47             15.84          0.82% , 0.99          356.86 , 425.00           166.32 , 187.00              573.95 , 682.00      88.82
   15.47              6.69          1.18% , 0.97          513.54 , 425.00           162.96 , 187.00              727.59 , 682.00     112.58
   15.48             15.82          0.87% , 0.86          378.62 , 425.00           144.48 , 187.00              574.11 , 682.00       88.9
   15.49              5.61          1.17% , 0.95          509.18 , 425.00           159.60 , 187.00              720.23 , 682.00     111.58
   15.52             15.78          0.80% , 1.04          348.16 , 425.00           174.72 , 187.00              574.35 , 682.00      89.12
   15.54              4.38          1.16% , 0.93          504.83 , 425.00           156.24 , 187.00              711.87 , 682.00     110.59
   15.55             15.91          0.85% , 0.91          369.92 , 425.00           152.88 , 187.00              573.51 , 682.00       89.2
   15.56               3.3          1.15% , 0.91          500.48 , 425.00           152.88 , 187.00              704.51 , 682.00      109.6
   15.58              2.22          1.14% , 0.89          496.13 , 425.00           149.52 , 187.00              697.15 , 682.00     108.61
    15.6             15.85          0.83% , 0.96          361.22 , 425.00           161.28 , 187.00              573.91 , 682.00       89.5
   15.62               1.0          1.13% , 0.87          491.78 , 425.00           146.16 , 187.00              688.79 , 682.00     107.62
   15.63             15.97          0.88% , 0.83          382.98 , 425.00           139.44 , 187.00              573.07 , 682.00      89.58
   15.65              0.08          1.12% , 0.85          487.42 , 425.00           142.80 , 187.00              681.43 , 682.00     106.62
   15.66             15.94          0.81% , 1.01          352.51 , 425.00           169.68 , 187.00              573.31 , 682.00      89.81
   15.67             15.91          0.86% , 0.88          374.27 , 425.00           147.84 , 187.00              573.47 , 682.00      89.89
   15.67              1.16          1.11% , 0.83          483.07 , 425.00           139.44 , 187.00              674.07 , 682.00     105.63
   15.72              2.39          1.10% , 0.81          478.72 , 425.00           136.08 , 187.00              665.71 , 682.00     104.64
   15.72              7.52          1.19% , 0.98          517.89 , 425.00           164.64 , 187.00              733.27 , 682.00     115.25
   15.74              16.0          0.84% , 0.93          365.57 , 425.00           156.24 , 187.00              572.87 , 682.00      90.19
   15.74              6.44          1.18% , 0.96          513.54 , 425.00           161.28 , 187.00              725.91 , 682.00     114.26
   15.75             15.98          0.89% , 0.80          387.33 , 425.00           134.40 , 187.00              573.03 , 682.00      90.27
   15.76              5.36          1.17% , 0.94          509.18 , 425.00           157.92 , 187.00              718.55 , 682.00     113.26
   15.81             16.09          0.82% , 0.98          356.86 , 425.00           164.64 , 187.00              572.27 , 682.00       90.5
   15.81              4.13          1.16% , 0.92          504.83 , 425.00           154.56 , 187.00              710.19 , 682.00     112.27
   15.82             16.07          0.87% , 0.85          378.62 , 425.00           142.80 , 187.00              572.43 , 682.00      90.58
   15.83              3.05          1.15% , 0.90          500.48 , 425.00           151.20 , 187.00              702.83 , 682.00     111.28
   15.86             16.03          0.80% , 1.03          348.16 , 425.00           173.04 , 187.00              572.67 , 682.00       90.8
   15.86              1.98          1.14% , 0.88          496.13 , 425.00           147.84 , 187.00              695.47 , 682.00     110.29
   15.89             16.15          0.85% , 0.90          369.92 , 425.00           151.20 , 187.00              571.83 , 682.00      90.88
   15.91              0.75          1.13% , 0.86          491.78 , 425.00           144.48 , 187.00              687.11 , 682.00      109.3
   15.93             16.09          0.83% , 0.95          361.22 , 425.00           159.60 , 187.00              572.23 , 682.00      91.18
   15.93              0.33          1.12% , 0.84          487.42 , 425.00           141.12 , 187.00              679.75 , 682.00      108.3
   15.96              1.41          1.11% , 0.82          483.07 , 425.00           137.76 , 187.00              672.39 , 682.00     107.31
   15.97             16.22          0.88% , 0.82          382.98 , 425.00           137.76 , 187.00              571.39 , 682.00      91.26
   15.98              7.27          1.19% , 0.97          517.89 , 425.00           162.96 , 187.00              731.59 , 682.00     116.93
    16.0             16.18          0.81% , 1.00          352.51 , 425.00           168.00 , 187.00              571.63 , 682.00      91.49
   16.01             16.16          0.86% , 0.87          374.27 , 425.00           146.16 , 187.00              571.79 , 682.00      91.57
   16.01              2.63          1.10% , 0.80          478.72 , 425.00           134.40 , 187.00              664.03 , 682.00     106.32
   16.01              6.19          1.18% , 0.95          513.54 , 425.00           159.60 , 187.00              724.23 , 682.00     115.94
   16.03              5.11          1.17% , 0.93          509.18 , 425.00           156.24 , 187.00              716.87 , 682.00     114.94
   16.08             16.25          0.84% , 0.92          365.57 , 425.00           154.56 , 187.00              571.19 , 682.00      91.87
   16.08              3.89          1.16% , 0.91          504.83 , 425.00           152.88 , 187.00              708.51 , 682.00     113.95
   16.11              2.81          1.15% , 0.89          500.48 , 425.00           149.52 , 187.00              701.15 , 682.00     112.96
   16.14              1.73          1.14% , 0.87          496.13 , 425.00           146.16 , 187.00              693.79 , 682.00     111.97
   16.15             16.34          0.82% , 0.97          356.86 , 425.00           162.96 , 187.00              570.59 , 682.00      92.18
   16.16             16.31          0.87% , 0.84          378.62 , 425.00           141.12 , 187.00              570.75 , 682.00      92.26
   16.19               0.5          1.13% , 0.85          491.78 , 425.00           142.80 , 187.00              685.43 , 682.00     110.98
    16.2             16.28          0.80% , 1.02          348.16 , 425.00           171.36 , 187.00              570.99 , 682.00      92.48
   16.22              0.58          1.12% , 0.83          487.42 , 425.00           139.44 , 187.00              678.07 , 682.00     109.98
   16.23              16.4          0.85% , 0.89          369.92 , 425.00           149.52 , 187.00              570.15 , 682.00      92.56
   16.25              1.65          1.11% , 0.81          483.07 , 425.00           136.08 , 187.00              670.71 , 682.00     108.99
   16.25              7.03          1.19% , 0.96          517.89 , 425.00           161.28 , 187.00              729.91 , 682.00     118.61
   16.28             16.34          0.83% , 0.94          361.22 , 425.00           157.92 , 187.00              570.55 , 682.00      92.86
   16.28              5.95          1.18% , 0.94          513.54 , 425.00           157.92 , 187.00              722.55 , 682.00     117.62
   16.31             16.46          0.88% , 0.81          382.98 , 425.00           136.08 , 187.00              569.71 , 682.00      92.94
   16.31              4.87          1.17% , 0.92          509.18 , 425.00           154.56 , 187.00              715.19 , 682.00     116.62
   16.35             16.43          0.81% , 0.99          352.51 , 425.00           166.32 , 187.00              569.95 , 682.00      93.17
   16.36             16.41          0.86% , 0.86          374.27 , 425.00           144.48 , 187.00              570.11 , 682.00      93.25
   16.36              3.64          1.16% , 0.90          504.83 , 425.00           151.20 , 187.00              706.83 , 682.00     115.63
   16.39              2.56          1.15% , 0.88          500.48 , 425.00           147.84 , 187.00              699.47 , 682.00     114.64
   16.42              1.48          1.14% , 0.86          496.13 , 425.00           144.48 , 187.00              692.11 , 682.00     113.65
   16.43             16.49          0.84% , 0.91          365.57 , 425.00           152.88 , 187.00              569.51 , 682.00      93.55
   16.48              0.26          1.13% , 0.84          491.78 , 425.00           141.12 , 187.00              683.75 , 682.00     112.66
    16.5             16.58          0.82% , 0.96          356.86 , 425.00           161.28 , 187.00              568.91 , 682.00      93.86
   16.51             16.56          0.87% , 0.83          378.62 , 425.00           139.44 , 187.00              569.07 , 682.00      93.94
   16.51              0.82          1.12% , 0.82          487.42 , 425.00           137.76 , 187.00              676.39 , 682.00     111.66
   16.52              6.78          1.19% , 0.95          517.89 , 425.00           159.60 , 187.00              728.23 , 682.00     120.29
   16.54             16.52          0.80% , 1.01          348.16 , 425.00           169.68 , 187.00              569.31 , 682.00      94.16
   16.54               1.9          1.11% , 0.80          483.07 , 425.00           134.40 , 187.00              669.03 , 682.00     110.67
   16.55               5.7          1.18% , 0.93          513.54 , 425.00           156.24 , 187.00              720.87 , 682.00      119.3
   16.58             16.65          0.85% , 0.88          369.92 , 425.00           147.84 , 187.00              568.47 , 682.00      94.24
   16.58              4.62          1.17% , 0.91          509.18 , 425.00           152.88 , 187.00              713.51 , 682.00      118.3
   16.62             16.59          0.83% , 0.93          361.22 , 425.00           156.24 , 187.00              568.87 , 682.00      94.54
   16.64              3.39          1.16% , 0.89          504.83 , 425.00           149.52 , 187.00              705.15 , 682.00     117.31
   16.66             16.71          0.88% , 0.80          382.98 , 425.00           134.40 , 187.00              568.03 , 682.00      94.62
   16.67              2.32          1.15% , 0.87          500.48 , 425.00           146.16 , 187.00              697.79 , 682.00     116.32
   16.69             16.68          0.81% , 0.98          352.51 , 425.00           164.64 , 187.00              568.27 , 682.00      94.85
    16.7             16.65          0.86% , 0.85          374.27 , 425.00           142.80 , 187.00              568.43 , 682.00      94.93
    16.7              1.24          1.14% , 0.85          496.13 , 425.00           142.80 , 187.00              690.43 , 682.00     115.33
   16.76              0.01          1.13% , 0.83          491.78 , 425.00           139.44 , 187.00              682.07 , 682.00     114.34
   16.77             16.74          0.84% , 0.90          365.57 , 425.00           151.20 , 187.00              567.83 , 682.00      95.23
   16.79              6.53          1.19% , 0.94          517.89 , 425.00           157.92 , 187.00              726.55 , 682.00     121.97
    16.8              1.07          1.12% , 0.81          487.42 , 425.00           136.08 , 187.00              674.71 , 682.00     113.34
   16.82              5.45          1.18% , 0.92          513.54 , 425.00           154.56 , 187.00              719.19 , 682.00     120.98
   16.84             16.83          0.82% , 0.95          356.86 , 425.00           159.60 , 187.00              567.23 , 682.00      95.54
   16.85              16.8          0.87% , 0.82          378.62 , 425.00           137.76 , 187.00              567.39 , 682.00      95.62
   16.86              4.37          1.17% , 0.90          509.18 , 425.00           151.20 , 187.00              711.83 , 682.00     119.98
   16.88             16.77          0.80% , 1.00          348.16 , 425.00           168.00 , 187.00              567.63 , 682.00      95.84
   16.91              3.15          1.16% , 0.88          504.83 , 425.00           147.84 , 187.00              703.47 , 682.00     118.99
   16.92             16.89          0.85% , 0.87          369.92 , 425.00           146.16 , 187.00              566.79 , 682.00      95.92
   16.95              2.07          1.15% , 0.86          500.48 , 425.00           144.48 , 187.00              696.11 , 682.00      118.0
   16.96             16.83          0.83% , 0.92          361.22 , 425.00           154.56 , 187.00              567.19 , 682.00      96.22
   16.99              0.99          1.14% , 0.84          496.13 , 425.00           141.12 , 187.00              688.75 , 682.00     117.01
   17.04             16.92          0.81% , 0.97          352.51 , 425.00           162.96 , 187.00              566.59 , 682.00      96.53
   17.05              16.9          0.86% , 0.84          374.27 , 425.00           141.12 , 187.00              566.75 , 682.00      96.61
   17.05              0.24          1.13% , 0.82          491.78 , 425.00           137.76 , 187.00              680.39 , 682.00     116.02
   17.06              6.29          1.19% , 0.93          517.89 , 425.00           156.24 , 187.00              724.87 , 682.00     123.65
   17.09              1.31          1.12% , 0.80          487.42 , 425.00           134.40 , 187.00              673.03 , 682.00     115.02
   17.09              5.21          1.18% , 0.91          513.54 , 425.00           152.88 , 187.00              717.51 , 682.00     122.66
   17.12             16.99          0.84% , 0.89          365.57 , 425.00           149.52 , 187.00              566.15 , 682.00      96.91
   17.13              4.13          1.17% , 0.89          509.18 , 425.00           149.52 , 187.00              710.15 , 682.00     121.66
   17.19             17.07          0.82% , 0.94          356.86 , 425.00           157.92 , 187.00              565.55 , 682.00      97.22
   17.19               2.9          1.16% , 0.87          504.83 , 425.00           146.16 , 187.00              701.79 , 682.00     120.67
    17.2             17.05          0.87% , 0.81          378.62 , 425.00           136.08 , 187.00              565.71 , 682.00       97.3
   17.23             17.02          0.80% , 0.99          348.16 , 425.00           166.32 , 187.00              565.95 , 682.00      97.52
   17.23              1.82          1.15% , 0.85          500.48 , 425.00           142.80 , 187.00              694.43 , 682.00     119.68
   17.27             17.14          0.85% , 0.86          369.92 , 425.00           144.48 , 187.00              565.11 , 682.00       97.6
   17.27              0.74          1.14% , 0.83          496.13 , 425.00           139.44 , 187.00              687.07 , 682.00     118.69
   17.31             17.08          0.83% , 0.91          361.22 , 425.00           152.88 , 187.00              565.51 , 682.00       97.9
   17.33              6.04          1.19% , 0.92          517.89 , 425.00           154.56 , 187.00              723.19 , 682.00     125.33
   17.34              0.48          1.13% , 0.81          491.78 , 425.00           136.08 , 187.00              678.71 , 682.00      117.7
   17.37              4.96          1.18% , 0.90          513.54 , 425.00           151.20 , 187.00              715.83 , 682.00     124.34
   17.38             17.17          0.81% , 0.96          352.51 , 425.00           161.28 , 187.00              564.91 , 682.00      98.21
   17.39             17.14          0.86% , 0.83          374.27 , 425.00           139.44 , 187.00              565.07 , 682.00      98.29
   17.41              3.88          1.17% , 0.88          509.18 , 425.00           147.84 , 187.00              708.47 , 682.00     123.34
   17.47             17.23          0.84% , 0.88          365.57 , 425.00           147.84 , 187.00              564.47 , 682.00      98.59
   17.48              2.66          1.16% , 0.86          504.83 , 425.00           144.48 , 187.00              700.11 , 682.00     122.35
   17.52              1.58          1.15% , 0.84          500.48 , 425.00           141.12 , 187.00              692.75 , 682.00     121.36
   17.54             17.32          0.82% , 0.93          356.86 , 425.00           156.24 , 187.00              563.87 , 682.00       98.9
   17.55              17.3          0.87% , 0.80          378.62 , 425.00           134.40 , 187.00              564.03 , 682.00      98.98
   17.56               0.5          1.14% , 0.82          496.13 , 425.00           137.76 , 187.00              685.39 , 682.00     120.37
   17.58             17.26          0.80% , 0.98          348.16 , 425.00           164.64 , 187.00              564.27 , 682.00       99.2
    17.6              5.79          1.19% , 0.91          517.89 , 425.00           152.88 , 187.00              721.51 , 682.00     127.01
   17.62             17.39          0.85% , 0.85          369.92 , 425.00           142.80 , 187.00              563.43 , 682.00      99.28
   17.63              0.73          1.13% , 0.80          491.78 , 425.00           134.40 , 187.00              677.03 , 682.00     119.38
   17.65              4.71          1.18% , 0.89          513.54 , 425.00           149.52 , 187.00              714.15 , 682.00     126.02
   17.66             17.33          0.83% , 0.90          361.22 , 425.00           151.20 , 187.00              563.83 , 682.00      99.58
   17.69              3.64          1.17% , 0.87          509.18 , 425.00           146.16 , 187.00              706.79 , 682.00     125.02
   17.73             17.41          0.81% , 0.95          352.51 , 425.00           159.60 , 187.00              563.23 , 682.00      99.89
   17.74             17.39          0.86% , 0.82          374.27 , 425.00           137.76 , 187.00              563.39 , 682.00      99.97
   17.76              2.41          1.16% , 0.85          504.83 , 425.00           142.80 , 187.00              698.43 , 682.00     124.03
    17.8              1.33          1.15% , 0.83          500.48 , 425.00           139.44 , 187.00              691.07 , 682.00     123.04
   17.82             17.48          0.84% , 0.87          365.57 , 425.00           146.16 , 187.00              562.79 , 682.00     100.27
   17.85              0.25          1.14% , 0.81          496.13 , 425.00           136.08 , 187.00              683.71 , 682.00     122.05
   17.88              5.55          1.19% , 0.90          517.89 , 425.00           151.20 , 187.00              719.83 , 682.00     128.69
   17.89             17.57          0.82% , 0.92          356.86 , 425.00           154.56 , 187.00              562.19 , 682.00     100.58
   17.92              4.47          1.18% , 0.88          513.54 , 425.00           147.84 , 187.00              712.47 , 682.00      127.7
   17.93             17.51          0.80% , 0.97          348.16 , 425.00           162.96 , 187.00              562.59 , 682.00     100.88
   17.97             17.63          0.85% , 0.84          369.92 , 425.00           141.12 , 187.00              561.75 , 682.00     100.96
   17.97              3.39          1.17% , 0.86          509.18 , 425.00           144.48 , 187.00              705.11 , 682.00      126.7
   18.01             17.57          0.83% , 0.89          361.22 , 425.00           149.52 , 187.00              562.15 , 682.00     101.26
   18.04              2.16          1.16% , 0.84          504.83 , 425.00           141.12 , 187.00              696.75 , 682.00     125.71
   18.09             17.66          0.81% , 0.94          352.51 , 425.00           157.92 , 187.00              561.55 , 682.00     101.57
   18.09              1.08          1.15% , 0.82          500.48 , 425.00           137.76 , 187.00              689.39 , 682.00     124.72
    18.1             17.64          0.86% , 0.81          374.27 , 425.00           136.08 , 187.00              561.71 , 682.00     101.65
   18.14               0.0          1.14% , 0.80          496.13 , 425.00           134.40 , 187.00              682.03 , 682.00     123.73
   18.15               5.3          1.19% , 0.89          517.89 , 425.00           149.52 , 187.00              718.15 , 682.00     130.37
   18.17             17.73          0.84% , 0.86          365.57 , 425.00           144.48 , 187.00              561.11 , 682.00     101.95
    18.2              4.22          1.18% , 0.87          513.54 , 425.00           146.16 , 187.00              710.79 , 682.00     129.38
   18.24             17.81          0.82% , 0.91          356.86 , 425.00           152.88 , 187.00              560.51 , 682.00     102.26
   18.25              3.14          1.17% , 0.85          509.18 , 425.00           142.80 , 187.00              703.43 , 682.00     128.38
   18.28             17.75          0.80% , 0.96          348.16 , 425.00           161.28 , 187.00              560.91 , 682.00     102.56
   18.33             17.88          0.85% , 0.83          369.92 , 425.00           139.44 , 187.00              560.07 , 682.00     102.64
