Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   12.98             12.78          0.85% , 0.91          369.92 , 432.00           305.76 , 338.00              726.54 , 833.00      94.32
   12.98             13.36          1.14% , 1.18          496.13 , 432.00           396.48 , 338.00              944.26 , 833.00     122.61
   13.04             12.83          0.88% , 0.87          382.98 , 432.00           292.32 , 338.00              726.10 , 833.00       94.7
   13.05             13.38          1.18% , 1.13          513.54 , 432.00           379.68 , 338.00              944.46 , 833.00     123.22
   13.07              12.8          0.81% , 0.96          352.51 , 432.00           322.56 , 338.00              726.34 , 833.00      94.93
   13.07               2.5          0.86% , 1.15          374.27 , 432.00           386.40 , 338.00              812.18 , 833.00     106.13
   13.07              0.85          1.14% , 0.87          496.13 , 432.00           292.32 , 338.00              840.10 , 833.00     109.81
   13.07              1.74          1.15% , 0.88          500.48 , 432.00           295.68 , 338.00              847.46 , 833.00      110.8
   13.07              3.62          1.17% , 0.90          509.18 , 432.00           302.40 , 338.00              863.18 , 833.00     112.78
   13.07              4.51          1.18% , 0.91          513.54 , 432.00           305.76 , 338.00              870.54 , 833.00     113.78
   13.07              5.39          1.19% , 0.92          517.89 , 432.00           309.12 , 338.00              877.90 , 833.00     114.77
   13.08              3.81          1.09% , 0.82          474.37 , 432.00           275.52 , 338.00              801.30 , 833.00     104.85
   13.08              1.92          1.11% , 0.84          483.07 , 432.00           282.24 , 338.00              817.02 , 833.00     106.83
   13.08              1.03          1.12% , 0.85          487.42 , 432.00           285.60 , 338.00              824.38 , 833.00     107.82
   13.08              0.15          1.13% , 0.86          491.78 , 432.00           288.96 , 338.00              831.74 , 833.00     108.82
   13.08             13.43          1.15% , 1.17          500.48 , 432.00           393.12 , 338.00              944.90 , 833.00      123.6
   13.08              2.62          1.16% , 0.89          504.83 , 432.00           299.04 , 338.00              854.82 , 833.00     111.79
   13.09              6.08          0.83% , 1.10          361.22 , 432.00           369.60 , 338.00              782.38 , 833.00     102.38
   13.09              5.69          1.07% , 0.80          465.66 , 432.00           268.80 , 338.00              785.58 , 833.00     102.86
   13.09              2.92          1.10% , 0.83          478.72 , 432.00           278.88 , 338.00              808.66 , 833.00     105.84
    13.1             12.89          0.91% , 0.83          396.03 , 432.00           278.88 , 338.00              725.66 , 833.00      95.09
    13.1              4.81          1.08% , 0.81          470.02 , 432.00           272.16 , 338.00              792.94 , 833.00     103.86
   13.11              9.65          0.80% , 1.05          348.16 , 432.00           352.80 , 338.00              752.58 , 833.00      98.64
   13.13             12.86          0.84% , 0.92          365.57 , 432.00           309.12 , 338.00              725.90 , 833.00      95.31
   13.14             13.46          1.19% , 1.12          517.89 , 432.00           376.32 , 338.00              945.10 , 833.00     124.21
   13.18              1.21          0.87% , 1.17          378.62 , 432.00           393.12 , 338.00              822.90 , 833.00      108.5
   13.18             13.51          1.16% , 1.16          504.83 , 432.00           389.76 , 338.00              945.54 , 833.00     124.59
   13.19             12.91          0.87% , 0.88          378.62 , 432.00           295.68 , 338.00              725.46 , 833.00       95.7
   13.21              4.79          0.84% , 1.12          365.57 , 432.00           376.32 , 338.00              793.10 , 833.00     104.75
   13.22             12.88          0.80% , 0.97          348.16 , 432.00           325.92 , 338.00              725.70 , 833.00      95.92
   13.23              8.37          0.81% , 1.07          352.51 , 432.00           359.52 , 338.00              763.30 , 833.00     101.01
   13.25             12.96          0.90% , 0.84          391.68 , 432.00           282.24 , 338.00              725.02 , 833.00      96.08
   13.26             13.71          1.17% , 1.15          509.18 , 432.00           386.40 , 338.00              947.18 , 833.00     125.58
   13.28             12.93          0.83% , 0.93          361.22 , 432.00           312.48 , 338.00              725.26 , 833.00       96.3
   13.29             13.76          1.14% , 1.19          496.13 , 432.00           399.84 , 338.00              947.62 , 833.00     125.97
    13.3              0.07          0.88% , 1.19          382.98 , 432.00           399.84 , 338.00              833.62 , 833.00     110.86
   13.31             13.02          0.93% , 0.80          404.74 , 432.00           268.80 , 338.00              724.58 , 833.00      96.46
   13.33               3.5          0.85% , 1.14          369.92 , 432.00           383.04 , 338.00              803.82 , 833.00     107.12
   13.34             12.99          0.86% , 0.89          374.27 , 432.00           299.04 , 338.00              724.82 , 833.00      96.69
   13.35             13.78          1.18% , 1.14          513.54 , 432.00           383.04 , 338.00              947.82 , 833.00     126.58
   13.36              7.08          0.82% , 1.09          356.86 , 432.00           366.24 , 338.00              774.02 , 833.00     103.38
   13.39             13.84          1.15% , 1.18          500.48 , 432.00           396.48 , 338.00              948.26 , 833.00     126.96
    13.4             13.04          0.89% , 0.85          387.33 , 432.00           285.60 , 338.00              724.38 , 833.00      97.07
   13.43               2.1          0.86% , 1.16          374.27 , 432.00           389.76 , 338.00              815.54 , 833.00     109.49
   13.45             13.13          0.82% , 0.94          356.86 , 432.00           315.84 , 338.00              723.62 , 833.00       97.3
   13.45             13.86          1.19% , 1.13          517.89 , 432.00           379.68 , 338.00              948.46 , 833.00     127.57
   13.46              5.67          0.83% , 1.11          361.22 , 432.00           372.96 , 338.00              785.74 , 833.00     105.74
   13.46             13.09          0.92% , 0.81          400.38 , 432.00           272.16 , 338.00              723.94 , 833.00      97.46
   13.48             13.91          1.16% , 1.17          504.83 , 432.00           393.12 , 338.00              948.90 , 833.00     127.95
   13.49              9.25          0.80% , 1.06          348.16 , 432.00           356.16 , 338.00              755.94 , 833.00      102.0
   13.51             13.18          0.85% , 0.90          369.92 , 432.00           302.40 , 338.00              723.18 , 833.00      97.68
   13.51              3.22          1.17% , 0.89          509.18 , 432.00           299.04 , 338.00              859.82 , 833.00     116.14
   13.51               4.1          1.18% , 0.90          513.54 , 432.00           302.40 , 338.00              867.18 , 833.00     117.14
   13.51              4.99          1.19% , 0.91          517.89 , 432.00           305.76 , 338.00              874.54 , 833.00     118.13
   13.52              0.45          1.14% , 0.86          496.13 , 432.00           288.96 , 338.00              836.74 , 833.00     113.17
   13.52              1.33          1.15% , 0.87          500.48 , 432.00           292.32 , 338.00              844.10 , 833.00     114.16
   13.52              2.22          1.16% , 0.88          504.83 , 432.00           295.68 , 338.00              851.46 , 833.00     115.15
   13.54              0.81          0.87% , 1.18          378.62 , 432.00           396.48 , 338.00              826.26 , 833.00     111.86
   13.54              2.32          1.11% , 0.83          483.07 , 432.00           278.88 , 338.00              813.66 , 833.00     110.19
   13.54              1.44          1.12% , 0.84          487.42 , 432.00           282.24 , 338.00              821.02 , 833.00     111.18
   13.54              0.55          1.13% , 0.85          491.78 , 432.00           285.60 , 338.00              828.38 , 833.00     112.18
   13.56              4.21          1.09% , 0.81          474.37 , 432.00           272.16 , 338.00              797.94 , 833.00     108.21
   13.56              3.32          1.10% , 0.82          478.72 , 432.00           275.52 , 338.00              805.30 , 833.00      109.2
   13.57              4.39          0.84% , 1.13          365.57 , 432.00           379.68 , 338.00              796.46 , 833.00     108.11
   13.57             13.24          0.88% , 0.86          382.98 , 432.00           288.96 , 338.00              722.74 , 833.00      98.06
   13.57             14.11          1.17% , 1.16          509.18 , 432.00           389.76 , 338.00              950.54 , 833.00     128.94
   13.58              5.21          1.08% , 0.80          470.02 , 432.00           268.80 , 338.00              789.58 , 833.00     107.22
   13.59             13.21          0.81% , 0.95          352.51 , 432.00           319.20 , 338.00              722.98 , 833.00      98.29
   13.61              7.96          0.81% , 1.08          352.51 , 432.00           362.88 , 338.00              766.66 , 833.00     104.37
   13.63             13.29          0.91% , 0.82          396.03 , 432.00           275.52 , 338.00              722.30 , 833.00      98.45
   13.66             13.26          0.84% , 0.91          365.57 , 432.00           305.76 , 338.00              722.54 , 833.00      98.67
   13.66             14.19          1.18% , 1.15          513.54 , 432.00           386.40 , 338.00              951.18 , 833.00     129.94
   13.69               3.1          0.85% , 1.15          369.92 , 432.00           386.40 , 338.00              807.18 , 833.00     110.48
   13.69             14.24          1.15% , 1.19          500.48 , 432.00           399.84 , 338.00              951.62 , 833.00     130.32
   13.72             13.31          0.87% , 0.87          378.62 , 432.00           292.32 , 338.00              722.10 , 833.00      99.06
   13.73              6.68          0.82% , 1.10          356.86 , 432.00           369.60 , 338.00              777.38 , 833.00     106.74
   13.74             13.28          0.80% , 0.96          348.16 , 432.00           322.56 , 338.00              722.34 , 833.00      99.28
   13.76             14.26          1.19% , 1.14          517.89 , 432.00           383.04 , 338.00              951.82 , 833.00     130.93
   13.78              1.69          0.86% , 1.17          374.27 , 432.00           393.12 , 338.00              818.90 , 833.00     112.85
   13.78             13.37          0.90% , 0.83          391.68 , 432.00           278.88 , 338.00              721.66 , 833.00      99.44
   13.79             14.32          1.16% , 1.18          504.83 , 432.00           396.48 , 338.00              952.26 , 833.00     131.31
   13.81             13.34          0.83% , 0.92          361.22 , 432.00           309.12 , 338.00              721.90 , 833.00      99.66
   13.83              5.27          0.83% , 1.12          361.22 , 432.00           376.32 , 338.00              789.10 , 833.00      109.1
   13.87             13.39          0.86% , 0.88          374.27 , 432.00           295.68 , 338.00              721.46 , 833.00     100.05
   13.87             14.51          1.17% , 1.17          509.18 , 432.00           393.12 , 338.00              953.90 , 833.00      132.3
   13.88              8.85          0.80% , 1.07          348.16 , 432.00           359.52 , 338.00              759.30 , 833.00     105.36
   13.89              0.41          0.87% , 1.19          378.62 , 432.00           399.84 , 338.00              829.62 , 833.00     115.22
   13.93             13.44          0.89% , 0.84          387.33 , 432.00           282.24 , 338.00              721.02 , 833.00     100.43
   13.94              3.98          0.84% , 1.14          365.57 , 432.00           383.04 , 338.00              799.82 , 833.00     111.47
   13.95              2.82          1.17% , 0.88          509.18 , 432.00           295.68 , 338.00              856.46 , 833.00      119.5
   13.95               3.7          1.18% , 0.89          513.54 , 432.00           299.04 , 338.00              863.82 , 833.00      120.5
   13.95              4.58          1.19% , 0.90          517.89 , 432.00           302.40 , 338.00              871.18 , 833.00     121.49
   13.96             14.59          1.18% , 1.16          513.54 , 432.00           389.76 , 338.00              954.54 , 833.00      133.3
   13.97             13.53          0.82% , 0.93          356.86 , 432.00           312.48 , 338.00              720.26 , 833.00     100.66
   13.97              1.81          1.16% , 0.87          504.83 , 432.00           292.32 , 338.00              848.10 , 833.00     118.51
   13.98              0.05          1.14% , 0.85          496.13 , 432.00           285.60 , 338.00              833.38 , 833.00     116.53
   13.98              0.93          1.15% , 0.86          500.48 , 432.00           288.96 , 338.00              840.74 , 833.00     117.52
   13.99              7.56          0.81% , 1.09          352.51 , 432.00           366.24 , 338.00              770.02 , 833.00     107.73
   13.99              13.5          0.92% , 0.80          400.38 , 432.00           268.80 , 338.00              720.58 , 833.00     100.82
    14.0              0.96          1.13% , 0.84          491.78 , 432.00           282.24 , 338.00              825.02 , 833.00     115.54
   14.01              2.72          1.11% , 0.82          483.07 , 432.00           275.52 , 338.00              810.30 , 833.00     113.55
   14.01              1.84          1.12% , 0.83          487.42 , 432.00           278.88 , 338.00              817.66 , 833.00     114.54
   14.04             13.59          0.85% , 0.89          369.92 , 432.00           299.04 , 338.00              719.82 , 833.00     101.04
   14.04               2.7          0.85% , 1.16          369.92 , 432.00           389.76 , 338.00              810.54 , 833.00     113.84
   14.04              4.61          1.09% , 0.80          474.37 , 432.00           268.80 , 338.00              794.58 , 833.00     111.57
   14.04              3.73          1.10% , 0.81          478.72 , 432.00           272.16 , 338.00              801.94 , 833.00     112.56
   14.06             14.67          1.19% , 1.15          517.89 , 432.00           386.40 , 338.00              955.18 , 833.00     134.29
   14.09             14.72          1.16% , 1.19          504.83 , 432.00           399.84 , 338.00              955.62 , 833.00     134.67
    14.1              6.27          0.82% , 1.11          356.86 , 432.00           372.96 , 338.00              780.74 , 833.00      110.1
    14.1             13.64          0.88% , 0.85          382.98 , 432.00           285.60 , 338.00              719.38 , 833.00     101.42
   14.13             13.61          0.81% , 0.94          352.51 , 432.00           315.84 , 338.00              719.62 , 833.00     101.65
   14.13              1.29          0.86% , 1.18          374.27 , 432.00           396.48 , 338.00              822.26 , 833.00     116.21
   14.16             13.69          0.91% , 0.81          396.03 , 432.00           272.16 , 338.00              718.94 , 833.00     101.81
   14.17             14.92          1.17% , 1.18          509.18 , 432.00           396.48 , 338.00              957.26 , 833.00     135.66
   14.19              4.87          0.83% , 1.13          361.22 , 432.00           379.68 , 338.00              792.46 , 833.00     112.46
   14.19             13.66          0.84% , 0.90          365.57 , 432.00           302.40 , 338.00              719.18 , 833.00     102.03
   14.25             13.72          0.87% , 0.86          378.62 , 432.00           288.96 , 338.00              718.74 , 833.00     102.42
   14.26              8.44          0.80% , 1.08          348.16 , 432.00           362.88 , 338.00              762.66 , 833.00     108.72
   14.27             14.99          1.18% , 1.17          513.54 , 432.00           393.12 , 338.00              957.90 , 833.00     136.66
   14.28             13.69          0.80% , 0.95          348.16 , 432.00           319.20 , 338.00              718.98 , 833.00     102.64
    14.3              3.58          0.84% , 1.15          365.57 , 432.00           386.40 , 338.00              803.18 , 833.00     114.83
   14.31             13.77          0.90% , 0.82          391.68 , 432.00           275.52 , 338.00              718.30 , 833.00      102.8
   14.34             13.74          0.83% , 0.91          361.22 , 432.00           305.76 , 338.00              718.54 , 833.00     103.02
   14.36              7.16          0.81% , 1.10          352.51 , 432.00           369.60 , 338.00              773.38 , 833.00     111.09
   14.36             15.07          1.19% , 1.16          517.89 , 432.00           389.76 , 338.00              958.54 , 833.00     137.65
   14.39               3.3          1.18% , 0.88          513.54 , 432.00           295.68 , 338.00              860.46 , 833.00     123.86
   14.39              4.18          1.19% , 0.89          517.89 , 432.00           299.04 , 338.00              867.82 , 833.00     124.85
    14.4              2.29          0.85% , 1.17          369.92 , 432.00           393.12 , 338.00              813.90 , 833.00      117.2
    14.4             13.79          0.86% , 0.87          374.27 , 432.00           292.32 , 338.00              718.10 , 833.00     103.41
    14.4              2.41          1.17% , 0.87          509.18 , 432.00           292.32 , 338.00              853.10 , 833.00     122.86
   14.43              1.41          1.16% , 0.86          504.83 , 432.00           288.96 , 338.00              844.74 , 833.00     121.87
   14.44              0.36          1.14% , 0.84          496.13 , 432.00           282.24 , 338.00              830.02 , 833.00     119.89
   14.44              0.53          1.15% , 0.85          500.48 , 432.00           285.60 , 338.00              837.38 , 833.00     120.88
   14.46             13.85          0.89% , 0.83          387.33 , 432.00           278.88 , 338.00              717.66 , 833.00     103.79
   14.47              5.87          0.82% , 1.12          356.86 , 432.00           376.32 , 338.00              784.10 , 833.00     113.46
   14.47              1.36          1.13% , 0.83          491.78 , 432.00           278.88 , 338.00              821.66 , 833.00      118.9
   14.47             15.32          1.17% , 1.19          509.18 , 432.00           399.84 , 338.00              960.62 , 833.00     139.02
   14.48              0.89          0.86% , 1.19          374.27 , 432.00           399.84 , 338.00              825.62 , 833.00     119.57
   14.48              2.24          1.12% , 0.82          487.42 , 432.00           275.52 , 338.00              814.30 , 833.00      117.9
   14.49              3.13          1.11% , 0.81          483.07 , 432.00           272.16 , 338.00              806.94 , 833.00     116.91
   14.51             13.94          0.82% , 0.92          356.86 , 432.00           309.12 , 338.00              716.90 , 833.00     104.02
   14.52              4.13          1.10% , 0.80          478.72 , 432.00           268.80 , 338.00              798.58 , 833.00     115.92
   14.55              4.46          0.83% , 1.14          361.22 , 432.00           383.04 , 338.00              795.82 , 833.00     115.82
   14.57             13.99          0.85% , 0.88          369.92 , 432.00           295.68 , 338.00              716.46 , 833.00      104.4
   14.57              15.4          1.18% , 1.18          513.54 , 432.00           396.48 , 338.00              961.26 , 833.00     140.02
   14.63              8.04          0.80% , 1.09          348.16 , 432.00           366.24 , 338.00              766.02 , 833.00     112.08
   14.63             14.04          0.88% , 0.84          382.98 , 432.00           282.24 , 338.00              716.02 , 833.00     104.78
   14.65              3.18          0.84% , 1.16          365.57 , 432.00           389.76 , 338.00              806.54 , 833.00     118.19
   14.66             14.01          0.81% , 0.93          352.51 , 432.00           312.48 , 338.00              716.26 , 833.00     105.01
   14.66             15.47          1.19% , 1.17          517.89 , 432.00           393.12 , 338.00              961.90 , 833.00     141.01
    14.7              14.1          0.91% , 0.80          396.03 , 432.00           268.80 , 338.00              715.58 , 833.00     105.17
   14.72             14.07          0.84% , 0.89          365.57 , 432.00           299.04 , 338.00              715.82 , 833.00     105.39
   14.73              6.75          0.81% , 1.11          352.51 , 432.00           372.96 , 338.00              776.74 , 833.00     114.45
   14.75              1.89          0.85% , 1.18          369.92 , 432.00           396.48 , 338.00              817.26 , 833.00     120.56
   14.79             14.12          0.87% , 0.85          378.62 , 432.00           285.60 , 338.00              715.38 , 833.00     105.78
   14.81             14.09          0.80% , 0.94          348.16 , 432.00           315.84 , 338.00              715.62 , 833.00      106.0
   14.83              5.47          0.82% , 1.13          356.86 , 432.00           379.68 , 338.00              787.46 , 833.00     116.82
   14.83              3.78          1.19% , 0.88          517.89 , 432.00           295.68 , 338.00              864.46 , 833.00     128.21
   14.84              2.89          1.18% , 0.87          513.54 , 432.00           292.32 , 338.00              857.10 , 833.00     127.22
   14.85             14.17          0.90% , 0.81          391.68 , 432.00           272.16 , 338.00              714.94 , 833.00     106.16
   14.85              2.01          1.17% , 0.86          509.18 , 432.00           288.96 , 338.00              849.74 , 833.00     126.22
   14.86              15.8          1.18% , 1.19          513.54 , 432.00           399.84 , 338.00              964.62 , 833.00     143.38
   14.88             14.14          0.83% , 0.90          361.22 , 432.00           302.40 , 338.00              715.18 , 833.00     106.38
   14.88              1.01          1.16% , 0.85          504.83 , 432.00           285.60 , 338.00              841.38 , 833.00     125.23
    14.9              0.12          1.15% , 0.84          500.48 , 432.00           282.24 , 338.00              834.02 , 833.00     124.24
   14.91              4.06          0.83% , 1.15          361.22 , 432.00           386.40 , 338.00              799.18 , 833.00     119.18
   14.91              0.76          1.14% , 0.83          496.13 , 432.00           278.88 , 338.00              826.66 , 833.00     123.25
   14.94              14.2          0.86% , 0.86          374.27 , 432.00           288.96 , 338.00              714.74 , 833.00     106.77
   14.94              1.76          1.13% , 0.82          491.78 , 432.00           275.52 , 338.00              818.30 , 833.00     122.26
   14.95              2.65          1.12% , 0.81          487.42 , 432.00           272.16 , 338.00              810.94 , 833.00     121.26
   14.96             15.88          1.19% , 1.18          517.89 , 432.00           396.48 , 338.00              965.26 , 833.00     144.37
   14.97              3.53          1.11% , 0.80          483.07 , 432.00           268.80 , 338.00              803.58 , 833.00     120.27
    15.0              7.64          0.80% , 1.10          348.16 , 432.00           369.60 , 338.00              769.38 , 833.00     115.44
    15.0             14.25          0.89% , 0.82          387.33 , 432.00           275.52 , 338.00              714.30 , 833.00     107.15
   15.01              2.77          0.84% , 1.17          365.57 , 432.00           393.12 , 338.00              809.90 , 833.00     121.55
   15.05             14.34          0.82% , 0.91          356.86 , 432.00           305.76 , 338.00              713.54 , 833.00     107.38
    15.1              6.35          0.81% , 1.12          352.51 , 432.00           376.32 , 338.00              780.10 , 833.00     117.81
    15.1              1.49          0.85% , 1.19          369.92 , 432.00           399.84 , 338.00              820.62 , 833.00     123.92
   15.11             14.39          0.85% , 0.87          369.92 , 432.00           292.32 , 338.00              713.10 , 833.00     107.76
   15.17             14.45          0.88% , 0.83          382.98 , 432.00           278.88 , 338.00              712.66 , 833.00     108.14
    15.2             14.42          0.81% , 0.92          352.51 , 432.00           309.12 , 338.00              712.90 , 833.00     108.37
    15.2              5.06          0.82% , 1.14          356.86 , 432.00           383.04 , 338.00              790.82 , 833.00     120.18
   15.25             16.28          1.19% , 1.19          517.89 , 432.00           399.84 , 338.00              968.62 , 833.00     147.73
   15.26             14.47          0.84% , 0.88          365.57 , 432.00           295.68 , 338.00              712.46 , 833.00     108.75
   15.27              3.66          0.83% , 1.16          361.22 , 432.00           389.76 , 338.00              802.54 , 833.00     122.54
   15.28              3.37          1.19% , 0.87          517.89 , 432.00           292.32 , 338.00              861.10 , 833.00     131.57
   15.29              2.49          1.18% , 0.86          513.54 , 432.00           288.96 , 338.00              853.74 , 833.00     130.58
   15.31              1.61          1.17% , 0.85          509.18 , 432.00           285.60 , 338.00              846.38 , 833.00     129.58
   15.33             14.52          0.87% , 0.84          378.62 , 432.00           282.24 , 338.00              712.02 , 833.00     109.14
   15.34               0.6          1.16% , 0.84          504.83 , 432.00           282.24 , 338.00              838.02 , 833.00     128.59
   15.35             14.49          0.80% , 0.93          348.16 , 432.00           312.48 , 338.00              712.26 , 833.00     109.36
   15.36              2.37          0.84% , 1.18          365.57 , 432.00           396.48 , 338.00              813.26 , 833.00     124.91
   15.36              0.28          1.15% , 0.83          500.48 , 432.00           278.88 , 338.00              830.66 , 833.00      127.6
   15.37              7.23          0.80% , 1.11          348.16 , 432.00           372.96 , 338.00              772.74 , 833.00      118.8
   15.38              1.16          1.14% , 0.82          496.13 , 432.00           275.52 , 338.00              823.30 , 833.00     126.61
   15.39             14.58          0.90% , 0.80          391.68 , 432.00           268.80 , 338.00              711.58 , 833.00     109.52
   15.41              2.17          1.13% , 0.81          491.78 , 432.00           272.16 , 338.00              814.94 , 833.00     125.62
   15.42             14.55          0.83% , 0.89          361.22 , 432.00           299.04 , 338.00              711.82 , 833.00     109.74
   15.43              3.05          1.12% , 0.80          487.42 , 432.00           268.80 , 338.00              807.58 , 833.00     124.62
   15.47              5.95          0.81% , 1.13          352.51 , 432.00           379.68 , 338.00              783.46 , 833.00     121.17
   15.48              14.6          0.86% , 0.85          374.27 , 432.00           285.60 , 338.00              711.38 , 833.00     110.13
   15.54             14.65          0.89% , 0.81          387.33 , 432.00           272.16 , 338.00              710.94 , 833.00     110.51
   15.56              4.66          0.82% , 1.15          356.86 , 432.00           386.40 , 338.00              794.18 , 833.00     123.54
   15.59             14.74          0.82% , 0.90          356.86 , 432.00           302.40 , 338.00              710.18 , 833.00     110.74
   15.62              3.25          0.83% , 1.17          361.22 , 432.00           393.12 , 338.00              805.90 , 833.00      125.9
   15.66              14.8          0.85% , 0.86          369.92 , 432.00           288.96 , 338.00              709.74 , 833.00     111.12
   15.71              1.97          0.84% , 1.19          365.57 , 432.00           399.84 , 338.00              816.62 , 833.00     128.27
   15.72             14.85          0.88% , 0.82          382.98 , 432.00           275.52 , 338.00              709.30 , 833.00      111.5
   15.73              2.97          1.19% , 0.86          517.89 , 432.00           288.96 , 338.00              857.74 , 833.00     134.93
   15.74              6.83          0.80% , 1.12          348.16 , 432.00           376.32 , 338.00              776.10 , 833.00     122.16
   15.75             14.82          0.81% , 0.91          352.51 , 432.00           305.76 , 338.00              709.54 , 833.00     111.73
   15.75              2.09          1.18% , 0.85          513.54 , 432.00           285.60 , 338.00              850.38 , 833.00     133.94
   15.77               1.2          1.17% , 0.84          509.18 , 432.00           282.24 , 338.00              843.02 , 833.00     132.94
   15.81             14.87          0.84% , 0.87          365.57 , 432.00           292.32 , 338.00              709.10 , 833.00     112.11
   15.81               0.2          1.16% , 0.83          504.83 , 432.00           278.88 , 338.00              834.66 , 833.00     131.95
   15.83              5.54          0.81% , 1.14          352.51 , 432.00           383.04 , 338.00              786.82 , 833.00     124.53
   15.83              0.68          1.15% , 0.82          500.48 , 432.00           275.52 , 338.00              827.30 , 833.00     130.96
   15.85              1.57          1.14% , 0.81          496.13 , 432.00           272.16 , 338.00              819.94 , 833.00     129.97
   15.87             14.93          0.87% , 0.83          378.62 , 432.00           278.88 , 338.00              708.66 , 833.00      112.5
   15.89              2.57          1.13% , 0.80          491.78 , 432.00           268.80 , 338.00              811.58 , 833.00     128.98
    15.9              14.9          0.80% , 0.92          348.16 , 432.00           309.12 , 338.00              708.90 , 833.00     112.72
   15.91              4.26          0.82% , 1.16          356.86 , 432.00           389.76 , 338.00              797.54 , 833.00      126.9
   15.96             14.95          0.83% , 0.88          361.22 , 432.00           295.68 , 338.00              708.46 , 833.00      113.1
   15.97              2.85          0.83% , 1.18          361.22 , 432.00           396.48 , 338.00              809.26 , 833.00     129.26
   16.03              15.0          0.86% , 0.84          374.27 , 432.00           282.24 , 338.00              708.02 , 833.00     113.49
   16.09             15.06          0.89% , 0.80          387.33 , 432.00           268.80 , 338.00              707.58 , 833.00     113.87
    16.1              6.43          0.80% , 1.13          348.16 , 432.00           379.68 , 338.00              779.46 , 833.00     125.52
   16.14             15.15          0.82% , 0.89          356.86 , 432.00           299.04 , 338.00              706.82 , 833.00      114.1
   16.18              5.14          0.81% , 1.15          352.51 , 432.00           386.40 , 338.00              790.18 , 833.00     127.89
   16.19              2.57          1.19% , 0.85          517.89 , 432.00           285.60 , 338.00              854.38 , 833.00     138.29
   16.21              15.2          0.85% , 0.85          369.92 , 432.00           285.60 , 338.00              706.38 , 833.00     114.48
   16.21              1.68          1.18% , 0.84          513.54 , 432.00           282.24 , 338.00              847.02 , 833.00      137.3
   16.23               0.8          1.17% , 0.83          509.18 , 432.00           278.88 , 338.00              839.66 , 833.00      136.3
   16.26              3.85          0.82% , 1.17          356.86 , 432.00           393.12 , 338.00              800.90 , 833.00     130.26
   16.27             15.25          0.88% , 0.81          382.98 , 432.00           272.16 , 338.00              705.94 , 833.00     114.86
   16.28               0.2          1.16% , 0.82          504.83 , 432.00           275.52 , 338.00              831.30 , 833.00     135.31
    16.3             15.22          0.81% , 0.90          352.51 , 432.00           302.40 , 338.00              706.18 , 833.00     115.09
    16.3              1.09          1.15% , 0.81          500.48 , 432.00           272.16 , 338.00              823.94 , 833.00     134.32
   16.32              2.45          0.83% , 1.19          361.22 , 432.00           399.84 , 338.00              812.62 , 833.00     132.62
   16.33              1.97          1.14% , 0.80          496.13 , 432.00           268.80 , 338.00              816.58 , 833.00     133.33
   16.36             15.28          0.84% , 0.86          365.57 , 432.00           288.96 , 338.00              705.74 , 833.00     115.47
   16.43             15.33          0.87% , 0.82          378.62 , 432.00           275.52 , 338.00              705.30 , 833.00     115.86
   16.45              15.3          0.80% , 0.91          348.16 , 432.00           305.76 , 338.00              705.54 , 833.00     116.08
   16.46              6.02          0.80% , 1.14          348.16 , 432.00           383.04 , 338.00              782.82 , 833.00     128.88
   16.52             15.35          0.83% , 0.87          361.22 , 432.00           292.32 , 338.00              705.10 , 833.00     116.46
   16.54              4.74          0.81% , 1.16          352.51 , 432.00           389.76 , 338.00              793.54 , 833.00     131.25
   16.58             15.41          0.86% , 0.83          374.27 , 432.00           278.88 , 338.00              704.66 , 833.00     116.85
   16.61              3.45          0.82% , 1.18          356.86 , 432.00           396.48 , 338.00              804.26 , 833.00     133.62
   16.64              2.16          1.19% , 0.84          517.89 , 432.00           282.24 , 338.00              851.02 , 833.00     141.65
   16.67              1.28          1.18% , 0.83          513.54 , 432.00           278.88 , 338.00              843.66 , 833.00     140.66
    16.7             15.55          0.82% , 0.88          356.86 , 432.00           295.68 , 338.00              703.46 , 833.00     117.46
    16.7               0.4          1.17% , 0.82          509.18 , 432.00           275.52 , 338.00              836.30 , 833.00     139.66
   16.75              0.61          1.16% , 0.81          504.83 , 432.00           272.16 , 338.00              827.94 , 833.00     138.67
   16.76              15.6          0.85% , 0.84          369.92 , 432.00           282.24 , 338.00              703.02 , 833.00     117.84
   16.78              1.49          1.15% , 0.80          500.48 , 432.00           268.80 , 338.00              820.58 , 833.00     137.68
   16.82              5.62          0.80% , 1.15          348.16 , 432.00           386.40 , 338.00              786.18 , 833.00     132.24
   16.83             15.66          0.88% , 0.80          382.98 , 432.00           268.80 , 338.00              702.58 , 833.00     118.22
   16.85             15.63          0.81% , 0.89          352.51 , 432.00           299.04 , 338.00              702.82 , 833.00     118.45
   16.89              4.33          0.81% , 1.17          352.51 , 432.00           393.12 , 338.00              796.90 , 833.00     134.61
   16.92             15.68          0.84% , 0.85          365.57 , 432.00           285.60 , 338.00              702.38 , 833.00     118.83
   16.96              3.05          0.82% , 1.19          356.86 , 432.00           399.84 , 338.00              807.62 , 833.00     136.98
