Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   12.83              2.08          0.87% , 1.14          378.62 , 438.00           766.08 , 672.00            1196.38 , 1172.00     153.46
   12.83             12.13          0.95% , 0.84          413.44 , 438.00           564.48 , 672.00            1029.78 , 1172.00     132.08
   12.84               3.0          0.81% , 1.09          352.51 , 438.00           732.48 , 672.00            1136.78 , 1172.00     145.97
   12.84              8.61          1.06% , 0.83          461.31 , 438.00           557.76 , 672.00            1071.06 , 1172.00     137.55
   12.84              4.67          1.12% , 0.86          487.42 , 438.00           577.92 , 672.00            1117.22 , 1172.00      143.5
   12.84              3.33          1.14% , 0.87          496.13 , 438.00           584.64 , 672.00            1132.94 , 1172.00     145.49
   12.85              11.3          1.02% , 0.81          443.90 , 438.00           544.32 , 672.00            1039.62 , 1172.00     133.58
   12.85              9.95          1.04% , 0.82          452.61 , 438.00           551.04 , 672.00            1055.34 , 1172.00     135.57
   12.85              7.36          1.08% , 0.84          470.02 , 438.00           564.48 , 672.00            1085.78 , 1172.00     139.54
   12.85              6.02          1.10% , 0.85          478.72 , 438.00           571.20 , 672.00            1101.50 , 1172.00     141.52
   12.85              2.08          1.16% , 0.88          504.83 , 438.00           591.36 , 672.00            1147.66 , 1172.00     147.47
   12.85              0.74          1.18% , 0.89          513.54 , 438.00           598.08 , 672.00            1163.38 , 1172.00     149.46
   12.87             12.17          0.98% , 0.82          426.50 , 438.00           551.04 , 672.00            1029.34 , 1172.00     132.46
   12.88             12.18          0.81% , 0.93          352.51 , 438.00           624.96 , 672.00            1029.26 , 1172.00     132.53
   12.89             13.83          1.17% , 1.15          509.18 , 438.00           772.80 , 672.00            1334.10 , 1172.00     171.98
   12.91               3.0          0.88% , 1.15          382.98 , 438.00           772.80 , 672.00            1207.10 , 1172.00     155.82
   12.92             12.22          0.84% , 0.91          365.57 , 438.00           611.52 , 672.00            1028.82 , 1172.00     132.91
   12.92             13.87          1.14% , 1.17          496.13 , 438.00           786.24 , 672.00            1334.54 , 1172.00     172.37
   12.93              2.09          0.82% , 1.10          356.86 , 438.00           739.20 , 672.00            1147.50 , 1172.00     148.34
   12.94             13.91          1.11% , 1.19          483.07 , 438.00           799.68 , 672.00            1334.98 , 1172.00     172.75
   12.96             12.25          0.87% , 0.89          378.62 , 438.00           598.08 , 672.00            1028.38 , 1172.00      133.3
   12.98               4.0          0.89% , 1.16          387.33 , 438.00           779.52 , 672.00            1218.82 , 1172.00     158.19
    13.0              1.09          0.83% , 1.11          361.22 , 438.00           745.92 , 672.00            1159.22 , 1172.00      150.7
    13.0             12.29          0.90% , 0.87          391.68 , 438.00           584.64 , 672.00            1027.94 , 1172.00     133.68
   13.03             13.94          1.19% , 1.14          517.89 , 438.00           766.08 , 672.00            1335.38 , 1172.00     173.97
   13.05             12.33          0.93% , 0.85          404.74 , 438.00           571.20 , 672.00            1027.50 , 1172.00     134.06
   13.05             13.98          1.16% , 1.16          504.83 , 438.00           779.52 , 672.00            1335.82 , 1172.00     174.35
   13.06              4.91          0.90% , 1.17          391.68 , 438.00           786.24 , 672.00            1229.54 , 1172.00     160.56
   13.08              0.18          0.84% , 1.12          365.57 , 438.00           752.64 , 672.00            1169.94 , 1172.00     153.07
   13.08             14.02          1.13% , 1.18          491.78 , 438.00           792.96 , 672.00            1336.26 , 1172.00     174.74
   13.09             12.37          0.96% , 0.83          417.79 , 438.00           557.76 , 672.00            1027.06 , 1172.00     134.45
   13.13              12.4          0.99% , 0.81          430.85 , 438.00           544.32 , 672.00            1026.62 , 1172.00     134.83
   13.14             12.41          0.82% , 0.92          356.86 , 438.00           618.24 , 672.00            1026.54 , 1172.00      134.9
   13.14              5.82          0.91% , 1.18          396.03 , 438.00           792.96 , 672.00            1240.26 , 1172.00     162.93
   13.17              0.74          0.85% , 1.13          369.92 , 438.00           759.36 , 672.00            1180.66 , 1172.00     155.44
   13.17              1.65          1.17% , 0.88          509.18 , 438.00           591.36 , 672.00            1152.66 , 1172.00     151.82
   13.18             12.45          0.85% , 0.90          369.92 , 438.00           604.80 , 672.00            1026.10 , 1172.00     135.28
   13.18              5.59          1.11% , 0.85          483.07 , 438.00           571.20 , 672.00            1106.50 , 1172.00     145.87
   13.18              2.99          1.15% , 0.87          500.48 , 438.00           584.64 , 672.00            1136.94 , 1172.00     149.84
   13.18             14.17          1.18% , 1.15          513.54 , 438.00           772.80 , 672.00            1338.10 , 1172.00     176.34
   13.18              0.39          1.19% , 0.89          517.89 , 438.00           598.08 , 672.00            1167.38 , 1172.00     153.81
   13.19              6.93          1.09% , 0.84          474.37 , 438.00           564.48 , 672.00            1090.78 , 1172.00     143.89
   13.19              4.33          1.13% , 0.86          491.78 , 438.00           577.92 , 672.00            1121.22 , 1172.00     147.86
    13.2              6.82          0.92% , 1.19          400.38 , 438.00           799.68 , 672.00            1251.98 , 1172.00      165.3
    13.2             10.87          1.03% , 0.81          448.26 , 438.00           544.32 , 672.00            1044.62 , 1172.00     137.94
    13.2              8.27          1.07% , 0.83          465.66 , 438.00           557.76 , 672.00            1075.06 , 1172.00      141.9
    13.2             14.21          1.15% , 1.17          500.48 , 438.00           786.24 , 672.00            1338.54 , 1172.00     176.72
   13.21             12.21          1.01% , 0.80          439.55 , 438.00           537.60 , 672.00            1028.90 , 1172.00     135.95
   13.21              9.61          1.05% , 0.82          456.96 , 438.00           551.04 , 672.00            1059.34 , 1172.00     139.92
   13.23              1.74          0.86% , 1.14          374.27 , 438.00           766.08 , 672.00            1192.38 , 1172.00     157.81
   13.23             12.49          0.88% , 0.88          382.98 , 438.00           591.36 , 672.00            1025.66 , 1172.00     135.66
   13.23             14.25          1.12% , 1.19          487.42 , 438.00           799.68 , 672.00            1338.98 , 1172.00      177.1
   13.27              3.35          0.80% , 1.09          348.16 , 438.00           732.48 , 672.00            1132.78 , 1172.00     150.32
   13.27             12.52          0.91% , 0.86          396.03 , 438.00           577.92 , 672.00            1025.22 , 1172.00     136.05
    13.3             12.48          0.94% , 0.84          409.09 , 438.00           564.48 , 672.00            1025.78 , 1172.00     136.43
   13.31              2.65          0.87% , 1.15          378.62 , 438.00           772.80 , 672.00            1203.10 , 1172.00     160.18
   13.33              14.4          1.17% , 1.16          509.18 , 438.00           779.52 , 672.00            1340.82 , 1172.00      178.7
   13.34             12.51          0.97% , 0.82          422.14 , 438.00           551.04 , 672.00            1025.34 , 1172.00     136.82
   13.35             12.52          0.80% , 0.93          348.16 , 438.00           624.96 , 672.00            1025.26 , 1172.00     136.88
   13.35              2.43          0.81% , 1.10          352.51 , 438.00           739.20 , 672.00            1143.50 , 1172.00     152.69
   13.35             14.44          1.14% , 1.18          496.13 , 438.00           792.96 , 672.00            1341.26 , 1172.00     179.09
   13.39             12.56          0.83% , 0.91          361.22 , 438.00           611.52 , 672.00            1024.82 , 1172.00     137.26
   13.39              3.57          0.88% , 1.16          382.98 , 438.00           779.52 , 672.00            1213.82 , 1172.00     162.54
   13.39             12.55          1.00% , 0.80          435.20 , 438.00           537.60 , 672.00            1024.90 , 1172.00      137.2
   13.43              1.52          0.82% , 1.11          356.86 , 438.00           745.92 , 672.00            1154.22 , 1172.00     155.06
   13.44              12.6          0.86% , 0.89          374.27 , 438.00           598.08 , 672.00            1024.38 , 1172.00     137.65
   13.46              4.57          0.89% , 1.17          387.33 , 438.00           786.24 , 672.00            1225.54 , 1172.00     164.91
   13.46             14.51          1.19% , 1.15          517.89 , 438.00           772.80 , 672.00            1342.10 , 1172.00     180.69
   13.48             12.63          0.89% , 0.87          387.33 , 438.00           584.64 , 672.00            1023.94 , 1172.00     138.03
   13.49             14.55          1.16% , 1.17          504.83 , 438.00           786.24 , 672.00            1342.54 , 1172.00     181.07
    13.5              0.52          0.83% , 1.12          361.22 , 438.00           752.64 , 672.00            1165.94 , 1172.00     157.42
    13.5              1.31          1.18% , 0.88          513.54 , 438.00           591.36 , 672.00            1156.66 , 1172.00     156.18
   13.51             14.59          1.13% , 1.19          491.78 , 438.00           799.68 , 672.00            1342.98 , 1172.00     181.46
   13.51              3.91          1.14% , 0.86          496.13 , 438.00           577.92 , 672.00            1126.22 , 1172.00     152.21
   13.51              2.65          1.16% , 0.87          504.83 , 438.00           584.64 , 672.00            1140.94 , 1172.00     154.19
   13.52             12.67          0.92% , 0.85          400.38 , 438.00           571.20 , 672.00            1023.50 , 1172.00     138.42
   13.53              5.48          0.90% , 1.18          391.68 , 438.00           792.96 , 672.00            1236.26 , 1172.00     167.28
   13.53              5.25          1.12% , 0.85          487.42 , 438.00           571.20 , 672.00            1110.50 , 1172.00     150.22
   13.54              6.59          1.10% , 0.84          478.72 , 438.00           564.48 , 672.00            1094.78 , 1172.00     148.24
   13.55              7.93          1.08% , 0.83          470.02 , 438.00           557.76 , 672.00            1079.06 , 1172.00     146.26
   13.56              9.19          1.06% , 0.82          461.31 , 438.00           551.04 , 672.00            1064.34 , 1172.00     144.27
   13.57             12.71          0.95% , 0.83          413.44 , 438.00           557.76 , 672.00            1023.06 , 1172.00      138.8
   13.57             10.53          1.04% , 0.81          452.61 , 438.00           544.32 , 672.00            1048.62 , 1172.00     142.29
   13.58               0.4          0.84% , 1.13          365.57 , 438.00           759.36 , 672.00            1176.66 , 1172.00     159.79
   13.58             11.87          1.02% , 0.80          443.90 , 438.00           537.60 , 672.00            1032.90 , 1172.00      140.3
    13.6               6.4          0.91% , 1.19          396.03 , 438.00           799.68 , 672.00            1246.98 , 1172.00     169.65
   13.61             12.75          0.98% , 0.81          426.50 , 438.00           544.32 , 672.00            1022.62 , 1172.00     139.18
   13.61             14.75          1.18% , 1.16          513.54 , 438.00           779.52 , 672.00            1344.82 , 1172.00     183.06
   13.62             12.75          0.81% , 0.92          352.51 , 438.00           618.24 , 672.00            1022.54 , 1172.00     139.25
   13.64             14.78          1.15% , 1.18          500.48 , 438.00           792.96 , 672.00            1345.26 , 1172.00     183.44
   13.66             12.79          0.84% , 0.90          365.57 , 438.00           604.80 , 672.00            1022.10 , 1172.00     139.63
   13.66              1.31          0.85% , 1.14          369.92 , 438.00           766.08 , 672.00            1187.38 , 1172.00     162.16
    13.7             12.83          0.87% , 0.88          378.62 , 438.00           591.36 , 672.00            1021.66 , 1172.00     140.02
   13.72              2.31          0.86% , 1.15          374.27 , 438.00           772.80 , 672.00            1199.10 , 1172.00     164.53
   13.75             12.87          0.90% , 0.86          391.68 , 438.00           577.92 , 672.00            1021.22 , 1172.00      140.4
   13.76             14.98          1.17% , 1.17          509.18 , 438.00           786.24 , 672.00            1347.54 , 1172.00     185.42
   13.78              2.77          0.80% , 1.10          348.16 , 438.00           739.20 , 672.00            1139.50 , 1172.00     157.04
   13.78             15.02          1.14% , 1.19          496.13 , 438.00           799.68 , 672.00            1347.98 , 1172.00     185.81
   13.79              12.9          0.93% , 0.84          404.74 , 438.00           564.48 , 672.00            1020.78 , 1172.00     140.78
    13.8              3.23          0.87% , 1.16          378.62 , 438.00           779.52 , 672.00            1209.82 , 1172.00      166.9
   13.83              0.97          1.19% , 0.88          517.89 , 438.00           591.36 , 672.00            1160.66 , 1172.00     160.53
   13.84             12.94          0.96% , 0.82          417.79 , 438.00           551.04 , 672.00            1020.34 , 1172.00     141.17
   13.84              2.22          1.17% , 0.87          509.18 , 438.00           584.64 , 672.00            1145.94 , 1172.00     158.54
   13.85              3.56          1.15% , 0.86          500.48 , 438.00           577.92 , 672.00            1130.22 , 1172.00     156.56
   13.86              1.86          0.81% , 1.11          352.51 , 438.00           745.92 , 672.00            1150.22 , 1172.00     159.41
   13.87              4.14          0.88% , 1.17          382.98 , 438.00           786.24 , 672.00            1220.54 , 1172.00     169.26
   13.87              6.16          1.11% , 0.84          483.07 , 438.00           564.48 , 672.00            1099.78 , 1172.00     152.59
   13.87              4.91          1.13% , 0.85          491.78 , 438.00           571.20 , 672.00            1114.50 , 1172.00     154.58
   13.88             12.98          0.99% , 0.80          430.85 , 438.00           537.60 , 672.00            1019.90 , 1172.00     141.55
   13.89             12.98          0.82% , 0.91          356.86 , 438.00           611.52 , 672.00            1019.82 , 1172.00     141.62
   13.89               7.5          1.09% , 0.83          474.37 , 438.00           557.76 , 672.00            1084.06 , 1172.00     150.61
   13.89             15.09          1.19% , 1.16          517.89 , 438.00           779.52 , 672.00            1348.82 , 1172.00     187.41
   13.91              8.84          1.07% , 0.82          465.66 , 438.00           551.04 , 672.00            1068.34 , 1172.00     148.62
   13.92             15.12          1.16% , 1.18          504.83 , 438.00           792.96 , 672.00            1349.26 , 1172.00     187.79
   13.93              0.94          0.82% , 1.12          356.86 , 438.00           752.64 , 672.00            1160.94 , 1172.00     161.78
   13.93             13.02          0.85% , 0.89          369.92 , 438.00           598.08 , 672.00            1019.38 , 1172.00      142.0
   13.93              5.14          0.89% , 1.18          387.33 , 438.00           792.96 , 672.00            1232.26 , 1172.00     171.63
   13.93             10.19          1.05% , 0.81          456.96 , 438.00           544.32 , 672.00            1052.62 , 1172.00     146.64
   13.94             11.44          1.03% , 0.80          448.26 , 438.00           537.60 , 672.00            1037.90 , 1172.00     144.66
   13.97             13.06          0.88% , 0.87          382.98 , 438.00           584.64 , 672.00            1018.94 , 1172.00     142.38
    14.0              0.06          0.83% , 1.13          361.22 , 438.00           759.36 , 672.00            1172.66 , 1172.00     164.14
    14.0              6.06          0.90% , 1.19          391.68 , 438.00           799.68 , 672.00            1242.98 , 1172.00      174.0
   14.02              13.1          0.91% , 0.85          396.03 , 438.00           571.20 , 672.00            1018.50 , 1172.00     142.77
   14.04             15.32          1.18% , 1.17          513.54 , 438.00           786.24 , 672.00            1351.54 , 1172.00     189.78
   14.05             13.05          0.94% , 0.83          409.09 , 438.00           557.76 , 672.00            1019.06 , 1172.00     143.15
   14.07              0.97          0.84% , 1.14          365.57 , 438.00           766.08 , 672.00            1183.38 , 1172.00     166.51
   14.07             15.36          1.15% , 1.19          500.48 , 438.00           799.68 , 672.00            1351.98 , 1172.00     190.16
   14.09             13.09          0.97% , 0.81          422.14 , 438.00           544.32 , 672.00            1018.62 , 1172.00     143.54
    14.1             13.09          0.80% , 0.92          348.16 , 438.00           618.24 , 672.00            1018.54 , 1172.00      143.6
   14.14             13.13          0.83% , 0.90          361.22 , 438.00           604.80 , 672.00            1018.10 , 1172.00     143.98
   14.14              1.89          0.85% , 1.15          369.92 , 438.00           772.80 , 672.00            1194.10 , 1172.00     168.88
   14.17              1.88          1.18% , 0.87          513.54 , 438.00           584.64 , 672.00            1149.94 , 1172.00      162.9
   14.19             13.17          0.86% , 0.88          374.27 , 438.00           591.36 , 672.00            1017.66 , 1172.00     144.37
   14.19              3.22          1.16% , 0.86          504.83 , 438.00           577.92 , 672.00            1134.22 , 1172.00     160.91
   14.19             15.55          1.17% , 1.18          509.18 , 438.00           792.96 , 672.00            1354.26 , 1172.00     192.14
    14.2              2.89          0.86% , 1.16          374.27 , 438.00           779.52 , 672.00            1205.82 , 1172.00     171.25
    14.2              4.48          1.14% , 0.85          496.13 , 438.00           571.20 , 672.00            1119.50 , 1172.00     158.93
   14.22              5.82          1.12% , 0.84          487.42 , 438.00           564.48 , 672.00            1103.78 , 1172.00     156.94
   14.23             13.21          0.89% , 0.86          387.33 , 438.00           577.92 , 672.00            1017.22 , 1172.00     144.75
   14.24              7.16          1.10% , 0.83          478.72 , 438.00           557.76 , 672.00            1088.06 , 1172.00     154.96
   14.27               3.8          0.87% , 1.17          378.62 , 438.00           786.24 , 672.00            1216.54 , 1172.00     173.62
   14.27             13.24          0.92% , 0.84          400.38 , 438.00           564.48 , 672.00            1016.78 , 1172.00     145.14
   14.27               8.5          1.08% , 0.82          470.02 , 438.00           551.04 , 672.00            1072.34 , 1172.00     152.98
   14.28              9.76          1.06% , 0.81          461.31 , 438.00           544.32 , 672.00            1057.62 , 1172.00     150.99
   14.29               2.2          0.80% , 1.11          348.16 , 438.00           745.92 , 672.00            1146.22 , 1172.00     163.76
    14.3              11.1          1.04% , 0.80          452.61 , 438.00           537.60 , 672.00            1041.90 , 1172.00     149.01
   14.32             13.28          0.95% , 0.82          413.44 , 438.00           551.04 , 672.00            1016.34 , 1172.00     145.52
   14.32             15.66          1.19% , 1.17          517.89 , 438.00           786.24 , 672.00            1355.54 , 1172.00     194.13
   14.34              4.72          0.88% , 1.18          382.98 , 438.00           792.96 , 672.00            1227.26 , 1172.00     175.98
   14.34              15.7          1.16% , 1.19          504.83 , 438.00           799.68 , 672.00            1355.98 , 1172.00     194.51
   14.36              1.28          0.81% , 1.12          352.51 , 438.00           752.64 , 672.00            1156.94 , 1172.00     166.13
   14.36             13.32          0.98% , 0.80          426.50 , 438.00           537.60 , 672.00            1015.90 , 1172.00      145.9
   14.37             13.33          0.81% , 0.91          352.51 , 438.00           611.52 , 672.00            1015.82 , 1172.00     145.97
    14.4              5.72          0.89% , 1.19          387.33 , 438.00           799.68 , 672.00            1238.98 , 1172.00     178.35
   14.41             13.36          0.84% , 0.89          365.57 , 438.00           598.08 , 672.00            1015.38 , 1172.00     146.35
   14.43              0.37          0.82% , 1.13          356.86 , 438.00           759.36 , 672.00            1167.66 , 1172.00      168.5
   14.46              13.4          0.87% , 0.87          378.62 , 438.00           584.64 , 672.00            1014.94 , 1172.00     146.74
   14.47             15.89          1.18% , 1.18          513.54 , 438.00           792.96 , 672.00            1358.26 , 1172.00      196.5
   14.49              0.63          0.83% , 1.14          361.22 , 438.00           766.08 , 672.00            1179.38 , 1172.00     170.86
   14.49              1.54          1.19% , 0.87          517.89 , 438.00           584.64 , 672.00            1153.94 , 1172.00     167.25
    14.5             13.44          0.90% , 0.85          391.68 , 438.00           571.20 , 672.00            1014.50 , 1172.00     147.12
   14.51               2.8          1.17% , 0.86          509.18 , 438.00           577.92 , 672.00            1139.22 , 1172.00     165.26
   14.53              4.14          1.15% , 0.85          500.48 , 438.00           571.20 , 672.00            1123.50 , 1172.00     163.28
   14.55             13.48          0.93% , 0.83          404.74 , 438.00           557.76 , 672.00            1014.06 , 1172.00      147.5
   14.56              1.54          0.84% , 1.15          365.57 , 438.00           772.80 , 672.00            1190.10 , 1172.00     173.23
   14.56              5.48          1.13% , 0.84          491.78 , 438.00           564.48 , 672.00            1107.78 , 1172.00      161.3
   14.57              6.74          1.11% , 0.83          483.07 , 438.00           557.76 , 672.00            1093.06 , 1172.00     159.31
   14.59             13.51          0.96% , 0.81          417.79 , 438.00           544.32 , 672.00            1013.62 , 1172.00     147.89
    14.6              8.08          1.09% , 0.82          474.37 , 438.00           551.04 , 672.00            1077.34 , 1172.00     157.33
   14.61             16.12          1.17% , 1.19          509.18 , 438.00           799.68 , 672.00            1360.98 , 1172.00     198.86
   14.62              2.46          0.85% , 1.16          369.92 , 438.00           779.52 , 672.00            1200.82 , 1172.00      175.6
   14.63              9.42          1.07% , 0.81          465.66 , 438.00           544.32 , 672.00            1061.62 , 1172.00     155.34
   14.64             13.56          0.82% , 0.90          356.86 , 438.00           604.80 , 672.00            1013.10 , 1172.00     148.34
   14.66             10.76          1.05% , 0.80          456.96 , 438.00           537.60 , 672.00            1045.90 , 1172.00     153.36
   14.68              3.46          0.86% , 1.17          374.27 , 438.00           786.24 , 672.00            1212.54 , 1172.00     177.97
   14.69              13.6          0.85% , 0.88          369.92 , 438.00           591.36 , 672.00            1012.66 , 1172.00     148.72
   14.73             13.63          0.88% , 0.86          382.98 , 438.00           577.92 , 672.00            1012.22 , 1172.00      149.1
   14.74              4.37          0.87% , 1.18          378.62 , 438.00           792.96 , 672.00            1223.26 , 1172.00     180.34
   14.74             16.23          1.19% , 1.18          517.89 , 438.00           792.96 , 672.00            1362.26 , 1172.00     200.85
   14.77             13.67          0.91% , 0.84          396.03 , 438.00           564.48 , 672.00            1011.78 , 1172.00     149.49
   14.79              1.63          0.80% , 1.12          348.16 , 438.00           752.64 , 672.00            1152.94 , 1172.00     170.48
    14.8             13.62          0.94% , 0.82          409.09 , 438.00           551.04 , 672.00            1012.34 , 1172.00     149.87
   14.81              5.29          0.88% , 1.19          382.98 , 438.00           799.68 , 672.00            1233.98 , 1172.00      182.7
   14.84              2.46          1.18% , 0.86          513.54 , 438.00           577.92 , 672.00            1143.22 , 1172.00     169.62
   14.85              0.71          0.81% , 1.13          352.51 , 438.00           759.36 , 672.00            1163.66 , 1172.00     172.85
   14.85             13.66          0.97% , 0.80          422.14 , 438.00           537.60 , 672.00            1011.90 , 1172.00     150.26
   14.86             13.67          0.80% , 0.91          348.16 , 438.00           611.52 , 672.00            1011.82 , 1172.00     150.32
   14.87               3.8          1.16% , 0.85          504.83 , 438.00           571.20 , 672.00            1127.50 , 1172.00     167.63
   14.89              5.05          1.14% , 0.84          496.13 , 438.00           564.48 , 672.00            1112.78 , 1172.00     165.65
   14.89             16.47          1.18% , 1.19          513.54 , 438.00           799.68 , 672.00            1364.98 , 1172.00     203.22
    14.9              13.7          0.83% , 0.89          361.22 , 438.00           598.08 , 672.00            1011.38 , 1172.00      150.7
   14.92               0.2          0.82% , 1.14          356.86 , 438.00           766.08 , 672.00            1174.38 , 1172.00     175.22
   14.92              6.39          1.12% , 0.83          487.42 , 438.00           557.76 , 672.00            1097.06 , 1172.00     163.66
   14.95             13.74          0.86% , 0.87          374.27 , 438.00           584.64 , 672.00            1010.94 , 1172.00     151.09
   14.95              7.74          1.10% , 0.82          478.72 , 438.00           551.04 , 672.00            1081.34 , 1172.00     161.68
   14.97               1.2          0.83% , 1.15          361.22 , 438.00           772.80 , 672.00            1186.10 , 1172.00     177.58
   14.99             13.78          0.89% , 0.85          387.33 , 438.00           571.20 , 672.00            1010.50 , 1172.00     151.47
   14.99              9.08          1.08% , 0.81          470.02 , 438.00           544.32 , 672.00            1065.62 , 1172.00      159.7
   15.01             10.33          1.06% , 0.80          461.31 , 438.00           537.60 , 672.00            1050.90 , 1172.00     157.71
   15.03             13.82          0.92% , 0.83          400.38 , 438.00           557.76 , 672.00            1010.06 , 1172.00     151.86
   15.04              2.12          0.84% , 1.16          365.57 , 438.00           779.52 , 672.00            1196.82 , 1172.00     179.95
   15.08             13.85          0.95% , 0.81          413.44 , 438.00           544.32 , 672.00            1009.62 , 1172.00     152.24
    15.1              3.03          0.85% , 1.17          369.92 , 438.00           786.24 , 672.00            1207.54 , 1172.00     182.32
   15.13              13.9          0.81% , 0.90          352.51 , 438.00           604.80 , 672.00            1009.10 , 1172.00     152.69
   15.15              4.03          0.86% , 1.18          374.27 , 438.00           792.96 , 672.00            1219.26 , 1172.00     184.69
   15.16              2.11          1.19% , 0.86          517.89 , 438.00           577.92 , 672.00            1147.22 , 1172.00     173.97
   15.16             16.81          1.19% , 1.19          517.89 , 438.00           799.68 , 672.00            1368.98 , 1172.00     207.57
   15.18             13.94          0.84% , 0.88          365.57 , 438.00           591.36 , 672.00            1008.66 , 1172.00     153.07
   15.19              3.37          1.17% , 0.85          509.18 , 438.00           571.20 , 672.00            1132.50 , 1172.00     171.98
   15.21              4.95          0.87% , 1.19          378.62 , 438.00           799.68 , 672.00            1229.98 , 1172.00     187.06
   15.22             13.97          0.87% , 0.86          378.62 , 438.00           577.92 , 672.00            1008.22 , 1172.00     153.46
   15.22              4.71          1.15% , 0.84          500.48 , 438.00           564.48 , 672.00            1116.78 , 1172.00      170.0
   15.26              6.05          1.13% , 0.83          491.78 , 438.00           557.76 , 672.00            1101.06 , 1172.00     168.02
   15.27             14.01          0.90% , 0.84          391.68 , 438.00           564.48 , 672.00            1007.78 , 1172.00     153.84
   15.28              1.05          0.80% , 1.13          348.16 , 438.00           759.36 , 672.00            1159.66 , 1172.00      177.2
   15.28              7.31          1.11% , 0.82          483.07 , 438.00           551.04 , 672.00            1086.34 , 1172.00     166.03
   15.31             14.05          0.93% , 0.82          404.74 , 438.00           551.04 , 672.00            1007.34 , 1172.00     154.22
   15.32              8.65          1.09% , 0.81          474.37 , 438.00           544.32 , 672.00            1070.62 , 1172.00     164.05
   15.34              0.14          0.81% , 1.14          352.51 , 438.00           766.08 , 672.00            1170.38 , 1172.00     179.57
   15.35             14.09          0.96% , 0.80          417.79 , 438.00           537.60 , 672.00            1006.90 , 1172.00     154.61
   15.36              9.99          1.07% , 0.80          465.66 , 438.00           537.60 , 672.00            1054.90 , 1172.00     162.06
    15.4              0.78          0.82% , 1.15          356.86 , 438.00           772.80 , 672.00            1181.10 , 1172.00     181.94
   15.41             14.13          0.82% , 0.89          356.86 , 438.00           598.08 , 672.00            1006.38 , 1172.00     155.06
   15.45              1.78          0.83% , 1.16          361.22 , 438.00           779.52 , 672.00            1192.82 , 1172.00      184.3
   15.45             14.17          0.85% , 0.87          369.92 , 438.00           584.64 , 672.00            1005.94 , 1172.00     155.44
    15.5             14.21          0.88% , 0.85          382.98 , 438.00           571.20 , 672.00            1005.50 , 1172.00     155.82
   15.51              2.69          0.84% , 1.17          365.57 , 438.00           786.24 , 672.00            1203.54 , 1172.00     186.67
   15.52              3.03          1.18% , 0.85          513.54 , 438.00           571.20 , 672.00            1136.50 , 1172.00     176.34
   15.54             14.24          0.91% , 0.83          396.03 , 438.00           557.76 , 672.00            1005.06 , 1172.00     156.21
   15.56              4.37          1.16% , 0.84          504.83 , 438.00           564.48 , 672.00            1120.78 , 1172.00     174.35
   15.57              3.61          0.85% , 1.18          369.92 , 438.00           792.96 , 672.00            1214.26 , 1172.00     189.04
   15.57              14.2          0.94% , 0.81          409.09 , 438.00           544.32 , 672.00            1005.62 , 1172.00     156.59
   15.58              5.63          1.14% , 0.83          496.13 , 438.00           557.76 , 672.00            1106.06 , 1172.00     172.37
   15.61              4.61          0.86% , 1.19          374.27 , 438.00           799.68 , 672.00            1225.98 , 1172.00     191.41
   15.62             14.24          0.80% , 0.90          348.16 , 438.00           604.80 , 672.00            1005.10 , 1172.00     157.04
   15.63              6.97          1.12% , 0.82          487.42 , 438.00           551.04 , 672.00            1090.34 , 1172.00     170.38
   15.67             14.28          0.83% , 0.88          361.22 , 438.00           591.36 , 672.00            1004.66 , 1172.00     157.42
   15.67              8.31          1.10% , 0.81          478.72 , 438.00           544.32 , 672.00            1074.62 , 1172.00      168.4
   15.71             14.32          0.86% , 0.86          374.27 , 438.00           577.92 , 672.00            1004.22 , 1172.00     157.81
   15.72              9.65          1.08% , 0.80          470.02 , 438.00           537.60 , 672.00            1058.90 , 1172.00     166.42
   15.76             14.35          0.89% , 0.84          387.33 , 438.00           564.48 , 672.00            1003.78 , 1172.00     158.19
   15.77              0.48          0.80% , 1.14          348.16 , 438.00           766.08 , 672.00            1166.38 , 1172.00     183.92
    15.8             14.39          0.92% , 0.82          400.38 , 438.00           551.04 , 672.00            1003.34 , 1172.00     158.58
   15.83              0.44          0.81% , 1.15          352.51 , 438.00           772.80 , 672.00            1177.10 , 1172.00     186.29
   15.84              2.69          1.19% , 0.85          517.89 , 438.00           571.20 , 672.00            1140.50 , 1172.00     180.69
   15.85             14.43          0.95% , 0.80          413.44 , 438.00           537.60 , 672.00            1002.90 , 1172.00     158.96
   15.87              3.94          1.17% , 0.84          509.18 , 438.00           564.48 , 672.00            1125.78 , 1172.00      178.7
   15.88              1.35          0.82% , 1.16          356.86 , 438.00           779.52 , 672.00            1187.82 , 1172.00     188.66
    15.9             14.47          0.81% , 0.89          352.51 , 438.00           598.08 , 672.00            1002.38 , 1172.00     159.41
   15.92              2.35          0.83% , 1.17          361.22 , 438.00           786.24 , 672.00            1199.54 , 1172.00     191.02
   15.92              5.28          1.15% , 0.83          500.48 , 438.00           557.76 , 672.00            1110.06 , 1172.00     176.72
