Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   12.09             19.53          1.12% , 1.01        1949.70 , 1638.00           678.72 , 667.00            2673.97 , 2237.00     323.42
    12.1              6.27          0.80% , 0.98        1392.64 , 1638.00           658.56 , 667.00            2096.81 , 2237.00      253.8
   12.11             19.55          1.07% , 1.14        1862.66 , 1638.00           766.08 , 667.00            2674.33 , 2237.00     323.74
   12.12              6.28          0.85% , 0.85        1479.68 , 1638.00           571.20 , 667.00            2096.45 , 2237.00     254.12
   12.14              5.37          0.80% , 1.01        1392.64 , 1638.00           678.72 , 667.00            2116.97 , 2237.00     257.08
   12.14             19.61          1.09% , 1.09        1897.47 , 1638.00           732.48 , 667.00            2675.73 , 2237.00     324.95
   12.17              0.04          0.83% , 1.11        1444.86 , 1638.00           745.92 , 667.00            2236.17 , 2237.00     272.06
   12.18             19.68          1.11% , 1.04        1932.29 , 1638.00           698.88 , 667.00            2677.13 , 2237.00     326.17
   12.19              6.35          0.83% , 0.90        1444.86 , 1638.00           604.80 , 667.00            2095.05 , 2237.00     255.34
   12.19             19.69          1.06% , 1.17        1845.25 , 1638.00           786.24 , 667.00            2677.49 , 2237.00     326.49
   12.23             19.75          1.08% , 1.12        1880.06 , 1638.00           752.64 , 667.00            2678.89 , 2237.00      327.7
   12.25              6.41          0.81% , 0.95        1410.05 , 1638.00           638.40 , 667.00            2093.65 , 2237.00     256.55
   12.25               1.7          0.82% , 1.08        1427.46 , 1638.00           725.76 , 667.00            2199.01 , 2237.00      269.3
   12.26              3.63          0.85% , 1.18        1479.68 , 1638.00           792.96 , 667.00            2318.21 , 2237.00     284.28
   12.27              6.38          0.86% , 0.82        1497.09 , 1638.00           551.04 , 667.00            2094.29 , 2237.00     256.87
   12.28             19.77          1.10% , 1.07        1914.88 , 1638.00           719.04 , 667.00            2679.29 , 2237.00     328.92
   12.29              7.31          1.04% , 0.81        1810.43 , 1638.00           544.32 , 667.00            2400.57 , 2237.00     295.11
    12.3              8.67          1.05% , 0.83        1827.84 , 1638.00           557.76 , 667.00            2431.01 , 2237.00     299.08
   12.31             10.08          1.06% , 0.85        1845.25 , 1638.00           571.20 , 667.00            2462.45 , 2237.00     303.05
   12.32             11.44          1.07% , 0.87        1862.66 , 1638.00           584.64 , 667.00            2492.89 , 2237.00     307.02
   12.32             12.84          1.08% , 0.89        1880.06 , 1638.00           598.08 , 667.00            2524.33 , 2237.00     310.98
   12.32             19.83          1.12% , 1.02        1949.70 , 1638.00           685.44 , 667.00            2680.69 , 2237.00     330.14
   12.33              6.44          0.84% , 0.87        1462.27 , 1638.00           584.64 , 667.00            2092.89 , 2237.00     258.09
   12.33             19.85          1.07% , 1.15        1862.66 , 1638.00           772.80 , 667.00            2681.05 , 2237.00     330.46
   12.33             14.21          1.09% , 0.91        1897.47 , 1638.00           611.52 , 667.00            2554.77 , 2237.00     314.95
   12.34               3.4          0.81% , 1.05        1410.05 , 1638.00           705.60 , 667.00            2160.85 , 2237.00     266.55
   12.34              1.97          0.84% , 1.15        1462.27 , 1638.00           772.80 , 667.00            2281.05 , 2237.00     281.53
   12.34             15.57          1.10% , 0.93        1914.88 , 1638.00           624.96 , 667.00            2585.21 , 2237.00     318.92
   12.34             16.97          1.11% , 0.95        1932.29 , 1638.00           638.40 , 667.00            2616.65 , 2237.00     322.89
   12.35             18.33          1.12% , 0.97        1949.70 , 1638.00           651.84 , 667.00            2647.09 , 2237.00     326.86
   12.35             19.74          1.13% , 0.99        1967.10 , 1638.00           665.28 , 667.00            2678.53 , 2237.00     330.82
   12.36             19.91          1.09% , 1.10        1897.47 , 1638.00           739.20 , 667.00            2682.45 , 2237.00     331.67
    12.4               6.5          0.82% , 0.92        1427.46 , 1638.00           618.24 , 667.00            2091.49 , 2237.00      259.3
    12.4             19.98          1.11% , 1.05        1932.29 , 1638.00           705.60 , 667.00            2683.85 , 2237.00     332.89
   12.41             19.99          1.06% , 1.18        1845.25 , 1638.00           792.96 , 667.00            2684.21 , 2237.00     333.21
   12.42              5.07          0.80% , 1.02        1392.64 , 1638.00           685.44 , 667.00            2123.69 , 2237.00      263.8
   12.43              0.26          0.83% , 1.12        1444.86 , 1638.00           752.64 , 667.00            2242.89 , 2237.00     278.78
   12.44             20.04          1.13% , 1.00        1967.10 , 1638.00           672.00 , 667.00            2685.25 , 2237.00      334.1
   12.45             20.05          1.08% , 1.13        1880.06 , 1638.00           759.36 , 667.00            2685.61 , 2237.00     334.42
   12.46              6.57          0.80% , 0.97        1392.64 , 1638.00           651.84 , 667.00            2090.09 , 2237.00     260.52
   12.48              6.58          0.85% , 0.84        1479.68 , 1638.00           564.48 , 667.00            2089.73 , 2237.00     260.84
    12.5             20.07          1.10% , 1.08        1914.88 , 1638.00           725.76 , 667.00            2686.01 , 2237.00     335.64
   12.51               1.4          0.82% , 1.09        1427.46 , 1638.00           732.48 , 667.00            2205.73 , 2237.00     276.02
   12.52              3.93          0.85% , 1.19        1479.68 , 1638.00           799.68 , 667.00            2324.93 , 2237.00      291.0
   12.53             20.13          1.12% , 1.03        1949.70 , 1638.00           692.16 , 667.00            2687.41 , 2237.00     336.86
   12.54             20.15          1.07% , 1.16        1862.66 , 1638.00           779.52 , 667.00            2687.77 , 2237.00     337.18
   12.55              6.65          0.83% , 0.89        1444.86 , 1638.00           598.08 , 667.00            2088.33 , 2237.00     262.06
   12.58             20.21          1.09% , 1.11        1897.47 , 1638.00           745.92 , 667.00            2689.17 , 2237.00     338.39
    12.6              2.27          0.84% , 1.16        1462.27 , 1638.00           779.52 , 667.00            2287.77 , 2237.00     288.25
   12.61               3.1          0.81% , 1.06        1410.05 , 1638.00           712.32 , 667.00            2167.57 , 2237.00     273.27
   12.61              7.01          1.04% , 0.80        1810.43 , 1638.00           537.60 , 667.00            2393.85 , 2237.00     301.83
   12.61              8.37          1.05% , 0.82        1827.84 , 1638.00           551.04 , 667.00            2424.29 , 2237.00      305.8
   12.61              9.78          1.06% , 0.84        1845.25 , 1638.00           564.48 , 667.00            2455.73 , 2237.00     309.77
   12.62              6.71          0.81% , 0.94        1410.05 , 1638.00           631.68 , 667.00            2086.93 , 2237.00     263.27
   12.62             11.14          1.07% , 0.86        1862.66 , 1638.00           577.92 , 667.00            2486.17 , 2237.00     313.74
   12.62             12.54          1.08% , 0.88        1880.06 , 1638.00           591.36 , 667.00            2517.61 , 2237.00      317.7
   12.62              13.9          1.09% , 0.90        1897.47 , 1638.00           604.80 , 667.00            2548.05 , 2237.00     321.67
   12.62             20.28          1.11% , 1.06        1932.29 , 1638.00           712.32 , 667.00            2690.57 , 2237.00     339.61
   12.63              6.68          0.86% , 0.81        1497.09 , 1638.00           544.32 , 667.00            2087.57 , 2237.00     263.59
   12.63             20.29          1.06% , 1.19        1845.25 , 1638.00           799.68 , 667.00            2690.93 , 2237.00     339.93
   12.63             15.27          1.10% , 0.92        1914.88 , 1638.00           618.24 , 667.00            2578.49 , 2237.00     325.64
   12.63             16.67          1.11% , 0.94        1932.29 , 1638.00           631.68 , 667.00            2609.93 , 2237.00     329.61
   12.63             18.03          1.12% , 0.96        1949.70 , 1638.00           645.12 , 667.00            2640.37 , 2237.00     333.58
   12.63             19.44          1.13% , 0.98        1967.10 , 1638.00           658.56 , 667.00            2671.81 , 2237.00     337.54
   12.66             20.34          1.13% , 1.01        1967.10 , 1638.00           678.72 , 667.00            2691.97 , 2237.00     340.82
   12.67             20.35          1.08% , 1.14        1880.06 , 1638.00           766.08 , 667.00            2692.33 , 2237.00     341.14
   12.69              0.56          0.83% , 1.13        1444.86 , 1638.00           759.36 , 667.00            2249.61 , 2237.00      285.5
   12.69              6.74          0.84% , 0.86        1462.27 , 1638.00           577.92 , 667.00            2086.17 , 2237.00     264.81
    12.7              4.76          0.80% , 1.03        1392.64 , 1638.00           692.16 , 667.00            2130.41 , 2237.00     270.52
   12.71             20.37          1.10% , 1.09        1914.88 , 1638.00           732.48 , 667.00            2692.73 , 2237.00     342.36
   12.75             20.44          1.12% , 1.04        1949.70 , 1638.00           698.88 , 667.00            2694.13 , 2237.00     343.58
   12.76               6.8          0.82% , 0.91        1427.46 , 1638.00           611.52 , 667.00            2084.77 , 2237.00     266.02
   12.76             20.45          1.07% , 1.17        1862.66 , 1638.00           786.24 , 667.00            2694.49 , 2237.00      343.9
   12.78               1.1          0.82% , 1.10        1427.46 , 1638.00           739.20 , 667.00            2212.45 , 2237.00     282.74
    12.8             20.51          1.09% , 1.12        1897.47 , 1638.00           752.64 , 667.00            2695.89 , 2237.00     345.11
   12.83              6.87          0.80% , 0.96        1392.64 , 1638.00           645.12 , 667.00            2083.37 , 2237.00     267.24
   12.84              6.88          0.85% , 0.83        1479.68 , 1638.00           557.76 , 667.00            2083.01 , 2237.00     267.56
   12.84             20.58          1.11% , 1.07        1932.29 , 1638.00           719.04 , 667.00            2697.29 , 2237.00     346.33
   12.86              2.57          0.84% , 1.17        1462.27 , 1638.00           786.24 , 667.00            2294.49 , 2237.00     294.97
