Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    5.52              2.02          0.90% , 1.04          783.36 , 833.00           698.88 , 664.00            1530.47 , 1562.00      84.52
    5.53               4.7          0.99% , 1.08          861.70 , 833.00           725.76 , 664.00            1635.35 , 1562.00      90.46
    5.55              6.26          0.87% , 0.98          757.25 , 833.00           658.56 , 664.00            1464.15 , 1562.00      81.19
    5.56              0.34          1.02% , 0.94          887.81 , 833.00           631.68 , 664.00            1567.27 , 1562.00      87.13
    5.56              4.73          1.06% , 0.99          922.62 , 833.00           665.28 , 664.00            1635.87 , 1562.00       90.9
    5.57              0.36          0.92% , 1.07          800.77 , 833.00           719.04 , 664.00            1567.63 , 1562.00      87.27
    5.58               6.0          0.96% , 0.87          835.58 , 833.00           584.64 , 664.00            1468.23 , 1562.00      81.94
    5.58              4.75          0.96% , 1.12          835.58 , 833.00           752.64 , 664.00            1636.23 , 1562.00      91.22
     5.6              6.32          0.90% , 0.94          783.36 , 833.00           631.68 , 664.00            1463.27 , 1562.00      81.96
     5.6              4.79          1.03% , 1.03          896.51 , 833.00           692.16 , 664.00            1636.75 , 1562.00      91.67
    5.61               2.8          0.94% , 1.10          818.18 , 833.00           739.20 , 664.00            1605.79 , 1562.00      90.02
    5.63              1.34          1.03% , 0.95          896.51 , 833.00           638.40 , 664.00            1582.99 , 1562.00      89.11
    5.64              4.84          1.00% , 1.07          870.40 , 833.00           719.04 , 664.00            1637.63 , 1562.00      92.44
    5.66              6.38          0.93% , 0.90          809.47 , 833.00           604.80 , 664.00            1462.39 , 1562.00      82.73
    5.66               5.0          0.97% , 0.88          844.29 , 833.00           591.36 , 664.00            1483.95 , 1562.00      83.93
    5.67               5.4          0.87% , 1.00          757.25 , 833.00           672.00 , 664.00            1477.59 , 1562.00      83.75
    5.69               4.9          0.97% , 1.11          844.29 , 833.00           745.92 , 664.00            1638.51 , 1562.00      93.21
     5.7              2.35          1.04% , 0.96          905.22 , 833.00           645.12 , 664.00            1598.71 , 1562.00       91.1
    5.71              3.02          0.89% , 1.03          774.66 , 833.00           692.16 , 664.00            1514.75 , 1562.00       86.5
    5.71              4.93          1.04% , 1.02          905.22 , 833.00           685.44 , 664.00            1639.03 , 1562.00      93.66
    5.73              4.05          0.98% , 0.89          852.99 , 833.00           598.08 , 664.00            1498.67 , 1562.00      85.91
    5.75              6.47          0.89% , 0.95          774.66 , 833.00           638.40 , 664.00            1460.99 , 1562.00      83.94
    5.75              0.58          0.91% , 1.06          792.06 , 833.00           712.32 , 664.00            1552.91 , 1562.00      89.26
    5.76              4.99          1.01% , 1.06          879.10 , 833.00           712.32 , 664.00            1639.91 , 1562.00      94.42
    5.77              3.29          1.05% , 0.97          913.92 , 833.00           651.84 , 664.00            1613.43 , 1562.00      93.08
    5.79               1.8          0.93% , 1.09          809.47 , 833.00           732.48 , 664.00            1590.07 , 1562.00      92.01
     5.8              6.52          0.92% , 0.91          800.77 , 833.00           611.52 , 664.00            1460.11 , 1562.00      84.71
     5.8              3.05          0.99% , 0.90          861.70 , 833.00           604.80 , 664.00            1514.39 , 1562.00       87.9
    5.81              4.98          0.98% , 1.10          852.99 , 833.00           739.20 , 664.00            1639.79 , 1562.00      95.19
    5.82              4.18          0.95% , 1.12          826.88 , 833.00           752.64 , 664.00            1627.23 , 1562.00      94.76
    5.83              5.01          1.05% , 1.01          913.92 , 833.00           678.72 , 664.00            1640.31 , 1562.00      95.64
    5.84               4.3          1.06% , 0.98          922.62 , 833.00           658.56 , 664.00            1629.15 , 1562.00      95.06
    5.86              6.41          0.86% , 0.99          748.54 , 833.00           665.28 , 664.00            1461.87 , 1562.00      85.74
    5.86              6.58          0.95% , 0.87          826.88 , 833.00           584.64 , 664.00            1459.23 , 1562.00      85.48
    5.87              2.04          1.00% , 0.91          870.40 , 833.00           611.52 , 664.00            1530.11 , 1562.00      89.88
    5.87              5.07          1.02% , 1.05          887.81 , 833.00           705.60 , 664.00            1641.19 , 1562.00      96.41
    5.89              6.61          0.88% , 0.96          765.95 , 833.00           645.12 , 664.00            1458.71 , 1562.00      85.93
     5.9              4.03          0.88% , 1.02          765.95 , 833.00           685.44 , 664.00            1499.03 , 1562.00      88.49
    5.92              5.13          0.99% , 1.09          861.70 , 833.00           732.48 , 664.00            1642.07 , 1562.00      97.18
    5.94              1.59          0.90% , 1.05          783.36 , 833.00           705.60 , 664.00            1537.19 , 1562.00      91.24
    5.94               6.6          0.91% , 0.92          792.06 , 833.00           618.24 , 664.00            1458.83 , 1562.00       86.7
    5.94              1.04          1.01% , 0.92          879.10 , 833.00           618.24 , 664.00            1545.83 , 1562.00      91.86
    5.94              5.16          1.06% , 1.00          922.62 , 833.00           672.00 , 664.00            1642.59 , 1562.00      97.62
    5.96              5.18          0.96% , 1.13          835.58 , 833.00           759.36 , 664.00            1642.95 , 1562.00      97.94
    5.97              0.79          0.92% , 1.08          800.77 , 833.00           725.76 , 664.00            1574.35 , 1562.00      93.99
    5.99              5.22          1.03% , 1.04          896.51 , 833.00           698.88 , 664.00            1643.47 , 1562.00      98.39
     6.0              6.66          0.94% , 0.88          818.18 , 833.00           591.36 , 664.00            1457.95 , 1562.00      87.46
     6.0              3.23          0.94% , 1.11          818.18 , 833.00           745.92 , 664.00            1612.51 , 1562.00      96.74
    6.01              0.09          1.02% , 0.93          887.81 , 833.00           624.96 , 664.00            1560.55 , 1562.00      93.85
    6.03              6.69          0.87% , 0.97          757.25 , 833.00           651.84 , 664.00            1457.43 , 1562.00      87.91
    6.03              5.27          1.00% , 1.08          870.40 , 833.00           725.76 , 664.00            1644.35 , 1562.00      99.16
    6.06              5.31          1.07% , 0.99          931.33 , 833.00           665.28 , 664.00            1644.87 , 1562.00      99.61
    6.07              6.43          0.96% , 0.86          835.58 , 833.00           577.92 , 664.00            1461.51 , 1562.00      88.66
    6.07              5.33          0.97% , 1.12          844.29 , 833.00           752.64 , 664.00            1645.23 , 1562.00      99.93
    6.08              0.91          1.03% , 0.94          896.51 , 833.00           631.68 , 664.00            1576.27 , 1562.00      95.83
    6.09              6.75          0.90% , 0.93          783.36 , 833.00           624.96 , 664.00            1456.55 , 1562.00      88.68
     6.1              4.97          0.87% , 1.01          757.25 , 833.00           678.72 , 664.00            1484.31 , 1562.00      90.47
     6.1              5.36          1.04% , 1.03          905.22 , 833.00           692.16 , 664.00            1645.75 , 1562.00     100.38
    6.13              2.59          0.89% , 1.04          774.66 , 833.00           698.88 , 664.00            1521.47 , 1562.00      93.22
    6.14              6.81          0.93% , 0.89          809.47 , 833.00           598.08 , 664.00            1455.67 , 1562.00      89.45
    6.14              5.43          0.97% , 0.87          844.29 , 833.00           584.64 , 664.00            1477.23 , 1562.00      90.65
    6.14              5.42          1.01% , 1.07          879.10 , 833.00           719.04 , 664.00            1646.63 , 1562.00     101.14
    6.14              1.92          1.04% , 0.95          905.22 , 833.00           638.40 , 664.00            1591.99 , 1562.00      97.82
    6.15              0.15          0.91% , 1.07          792.06 , 833.00           719.04 , 664.00            1559.63 , 1562.00      95.98
    6.18              6.84          0.86% , 0.98          748.54 , 833.00           658.56 , 664.00            1455.15 , 1562.00       89.9
    6.18              2.23          0.93% , 1.10          809.47 , 833.00           739.20 , 664.00            1596.79 , 1562.00      98.73
    6.19              5.41          0.98% , 1.11          852.99 , 833.00           745.92 , 664.00            1646.51 , 1562.00     101.91
    6.21              4.61          0.95% , 1.13          826.88 , 833.00           759.36 , 664.00            1633.95 , 1562.00     101.48
    6.21              4.48          0.98% , 0.88          852.99 , 833.00           591.36 , 664.00            1491.95 , 1562.00      92.63
    6.21              2.86          1.05% , 0.96          913.92 , 833.00           645.12 , 664.00            1606.71 , 1562.00       99.8
    6.21              5.44          1.05% , 1.02          913.92 , 833.00           685.44 , 664.00            1647.03 , 1562.00     102.36
    6.23               6.9          0.89% , 0.94          774.66 , 833.00           631.68 , 664.00            1454.27 , 1562.00      90.66
